Date,Time,Temp
3/13/06,15:00,3.53
3/13/06,15:30,3.53
3/13/06,16:00,3.53
3/13/06,16:30,3.53
3/13/06,17:00,3.53
3/13/06,17:30,3.53
3/13/06,18:00,3.53
3/13/06,18:30,3.53
3/13/06,19:00,3.53
3/13/06,19:30,3.53
3/13/06,20:00,3.68
3/13/06,20:30,3.68
3/13/06,21:00,3.53
3/13/06,21:30,3.53
3/13/06,22:00,3.68
3/13/06,22:30,3.68
3/13/06,23:00,3.68
3/13/06,23:30,3.53
3/14/06,0:00,3.68
3/14/06,0:30,3.68
3/14/06,1:00,3.53
3/14/06,1:30,3.53
3/14/06,2:00,3.68
3/14/06,2:30,3.68
3/14/06,3:00,3.68
3/14/06,3:30,3.53
3/14/06,4:00,3.53
3/14/06,4:30,3.53
3/14/06,5:00,3.53
3/14/06,5:30,3.53
3/14/06,6:00,3.53
3/14/06,6:30,3.53
3/14/06,7:00,3.53
3/14/06,7:30,3.53
3/14/06,8:00,3.68
3/14/06,8:30,3.68
3/14/06,9:00,3.68
3/14/06,9:30,3.68
3/14/06,10:00,3.68
3/14/06,10:30,3.68
3/14/06,11:00,3.84
3/14/06,11:30,3.68
3/14/06,12:00,3.68
3/14/06,12:30,3.68
3/14/06,13:00,3.68
3/14/06,13:30,3.68
3/14/06,14:00,3.68
3/14/06,14:30,3.68
3/14/06,15:00,3.68
3/14/06,15:30,3.68
3/14/06,16:00,3.68
3/14/06,16:30,3.68
3/14/06,17:00,3.68
3/14/06,17:30,3.68
3/14/06,18:00,3.68
3/14/06,18:30,3.68
3/14/06,19:00,3.68
3/14/06,19:30,3.68
3/14/06,20:00,3.68
3/14/06,20:30,3.68
3/14/06,21:00,3.68
3/14/06,21:30,3.68
3/14/06,22:00,3.68
3/14/06,22:30,3.68
3/14/06,23:00,3.84
3/14/06,23:30,3.84
3/15/06,0:00,3.84
3/15/06,0:30,3.84
3/15/06,1:00,3.84
3/15/06,1:30,3.84
3/15/06,2:00,3.99
3/15/06,2:30,3.84
3/15/06,3:00,3.84
3/15/06,3:30,3.84
3/15/06,4:00,3.84
3/15/06,4:30,3.84
3/15/06,5:00,3.53
3/15/06,5:30,3.53
3/15/06,6:00,3.53
3/15/06,6:30,3.53
3/15/06,7:00,3.53
3/15/06,7:30,3.53
3/15/06,8:00,3.53
3/15/06,8:30,3.53
3/15/06,9:00,3.53
3/15/06,9:30,3.53
3/15/06,10:00,3.53
3/15/06,10:30,3.53
3/15/06,11:00,3.84
3/15/06,11:30,3.84
3/15/06,12:00,3.84
3/15/06,12:30,3.99
3/15/06,13:00,3.84
3/15/06,13:30,3.84
3/15/06,14:00,3.68
3/15/06,14:30,3.84
3/15/06,15:00,3.84
3/15/06,15:30,3.84
3/15/06,16:00,3.68
3/15/06,16:30,3.68
3/15/06,17:00,3.84
3/15/06,17:30,3.68
3/15/06,18:00,3.68
3/15/06,18:30,3.68
3/15/06,19:00,3.68
3/15/06,19:30,3.68
3/15/06,20:00,3.68
3/15/06,20:30,3.84
3/15/06,21:00,3.84
3/15/06,21:30,3.84
3/15/06,22:00,3.84
3/15/06,22:30,3.84
3/15/06,23:00,3.84
3/15/06,23:30,3.99
3/16/06,0:00,3.99
3/16/06,0:30,3.99
3/16/06,1:00,3.84
3/16/06,1:30,3.84
3/16/06,2:00,3.99
3/16/06,2:30,3.99
3/16/06,3:00,3.84
3/16/06,3:30,3.84
3/16/06,4:00,3.84
3/16/06,4:30,3.84
3/16/06,5:00,3.68
3/16/06,5:30,3.68
3/16/06,6:00,3.84
3/16/06,6:30,3.84
3/16/06,7:00,3.68
3/16/06,7:30,3.68
3/16/06,8:00,3.68
3/16/06,8:30,3.68
3/16/06,9:00,3.68
3/16/06,9:30,3.68
3/16/06,10:00,3.84
3/16/06,10:30,3.68
3/16/06,11:00,3.68
3/16/06,11:30,3.68
3/16/06,12:00,3.68
3/16/06,12:30,3.68
3/16/06,13:00,3.68
3/16/06,13:30,3.84
3/16/06,14:00,3.68
3/16/06,14:30,3.68
3/16/06,15:00,3.68
3/16/06,15:30,3.68
3/16/06,16:00,3.68
3/16/06,16:30,3.84
3/16/06,17:00,3.84
3/16/06,17:30,3.84
3/16/06,18:00,3.68
3/16/06,18:30,3.68
3/16/06,19:00,3.68
3/16/06,19:30,3.68
3/16/06,20:00,3.84
3/16/06,20:30,3.84
3/16/06,21:00,3.84
3/16/06,21:30,3.84
3/16/06,22:00,3.84
3/16/06,22:30,3.84
3/16/06,23:00,3.84
3/16/06,23:30,3.84
3/17/06,0:00,3.84
3/17/06,0:30,3.84
3/17/06,1:00,3.68
3/17/06,1:30,3.84
3/17/06,2:00,3.84
3/17/06,2:30,3.68
3/17/06,3:00,3.84
3/17/06,3:30,3.84
3/17/06,4:00,3.68
3/17/06,4:30,3.68
3/17/06,5:00,3.68
3/17/06,5:30,3.68
