Date,Time,Temp
3/10/05,14:00,1.94
3/10/05,14:30,1.94
3/10/05,15:00,1.94
3/10/05,15:30,1.94
3/10/05,16:00,1.94
3/10/05,16:30,1.94
3/10/05,17:00,1.94
3/10/05,17:30,1.94
3/10/05,18:00,1.94
3/10/05,18:30,1.94
3/10/05,19:00,1.94
3/10/05,19:30,1.94
3/10/05,20:00,1.94
3/10/05,20:30,1.94
3/10/05,21:00,1.94
3/10/05,21:30,1.94
3/10/05,22:00,1.94
3/10/05,22:30,1.94
3/10/05,23:00,1.94
3/10/05,23:30,1.94
3/11/05,0:00,1.94
3/11/05,0:30,1.94
3/11/05,1:00,1.94
3/11/05,1:30,1.94
3/11/05,2:00,1.94
3/11/05,2:30,1.94
3/11/05,3:00,1.94
3/11/05,3:30,1.94
3/11/05,4:00,1.78
3/11/05,4:30,1.78
3/11/05,5:00,1.78
3/11/05,5:30,1.78
3/11/05,6:00,1.78
3/11/05,6:30,1.78
3/11/05,7:00,1.78
3/11/05,7:30,1.78
3/11/05,8:00,1.78
3/11/05,8:30,1.78
3/11/05,9:00,1.78
3/11/05,9:30,1.78
3/11/05,10:00,1.78
3/11/05,10:30,1.94
3/11/05,11:00,1.94
3/11/05,11:30,1.94
3/11/05,12:00,1.94
3/11/05,12:30,1.94
3/11/05,13:00,1.94
3/11/05,13:30,1.94
3/11/05,14:00,1.94
3/11/05,14:30,1.94
3/11/05,15:00,1.94
3/11/05,15:30,1.94
3/11/05,16:00,1.94
3/11/05,16:30,1.94
3/11/05,17:00,1.94
3/11/05,17:30,1.94
3/11/05,18:00,1.94
3/11/05,18:30,1.78
3/11/05,19:00,1.94
3/11/05,19:30,1.94
3/11/05,20:00,1.94
3/11/05,20:30,1.94
3/11/05,21:00,1.94
3/11/05,21:30,1.94
3/11/05,22:00,1.94
3/11/05,22:30,1.94
3/11/05,23:00,1.94
3/11/05,23:30,1.94
3/12/05,0:00,1.94
3/12/05,0:30,1.94
3/12/05,1:00,1.94
3/12/05,1:30,1.94
3/12/05,2:00,1.94
3/12/05,2:30,1.94
3/12/05,3:00,1.94
3/12/05,3:30,1.94
3/12/05,4:00,1.94
3/12/05,4:30,1.94
3/12/05,5:00,1.94
3/12/05,5:30,1.94
3/12/05,6:00,1.94
3/12/05,6:30,1.94
3/12/05,7:00,1.94
3/12/05,7:30,1.94
3/12/05,8:00,2.1
3/12/05,8:30,1.94
3/12/05,9:00,2.25
3/12/05,9:30,2.1
3/12/05,10:00,2.1
3/12/05,10:30,2.25
3/12/05,11:00,2.41
3/12/05,11:30,2.25
3/12/05,12:00,2.25
