Date,Time,Temp
12/14/99,0:00,7.06
12/14/99,0:30,7.06
12/14/99,1:00,7.06
12/14/99,1:30,7.06
12/14/99,2:00,7.06
12/14/99,2:30,7.22
12/14/99,3:00,7.22
12/14/99,3:30,7.06
12/14/99,4:00,7.06
12/14/99,4:30,7.06
12/14/99,5:00,7.06
12/14/99,5:30,7.06
12/14/99,6:00,7.06
12/14/99,6:30,7.06
12/14/99,7:00,7.06
12/14/99,7:30,7.06
12/14/99,8:00,7.06
12/14/99,8:30,7.06
12/14/99,9:00,7.06
12/14/99,9:30,7.06
12/14/99,10:00,7.06
12/14/99,10:30,7.06
12/14/99,11:00,7.06
12/14/99,11:30,7.06
12/14/99,12:00,7.06
12/14/99,12:30,7.06
12/14/99,13:00,7.06
12/14/99,13:30,7.06
12/14/99,14:00,7.06
12/14/99,14:30,7.06
12/14/99,15:00,7.06
12/14/99,15:30,7.06
12/14/99,16:00,7.06
12/14/99,16:30,7.06
12/14/99,17:00,7.06
12/14/99,17:30,7.06
12/14/99,18:00,7.06
12/14/99,18:30,7.06
12/14/99,19:00,7.06
12/14/99,19:30,7.06
12/14/99,20:00,7.06
12/14/99,20:30,7.06
12/14/99,21:00,7.06
12/14/99,21:30,7.06
12/14/99,22:00,7.06
12/14/99,22:30,7.06
12/15/99,23:00,7.06
12/15/99,23:30,7.06
12/15/99,0:00,7.06
12/15/99,0:30,7.06
12/15/99,1:00,7.06
12/15/99,1:30,7.06
12/15/99,2:00,7.06
12/15/99,2:30,7.06
12/15/99,3:00,7.06
12/15/99,3:30,7.06
12/15/99,4:00,7.06
12/15/99,4:30,7.06
12/15/99,5:00,7.06
12/15/99,5:30,7.06
12/15/99,6:00,7.06
12/15/99,6:30,7.06
12/15/99,7:00,7.06
12/15/99,7:30,7.06
12/15/99,8:00,7.06
12/15/99,8:30,7.06
12/15/99,9:00,7.06
12/15/99,9:30,7.06
12/15/99,10:00,7.06
12/15/99,10:30,7.22
12/15/99,11:00,7.22
12/15/99,11:30,7.22
12/15/99,12:00,7.22
12/15/99,12:30,7.22
12/15/99,13:00,7.22
12/15/99,13:30,7.22
12/15/99,14:00,7.22
12/15/99,14:30,7.22
12/15/99,15:00,7.37
12/15/99,15:30,7.37
12/15/99,16:00,7.37
12/15/99,16:30,7.37
12/15/99,17:00,7.53
12/15/99,17:30,7.53
12/15/99,18:00,7.53
12/15/99,18:30,7.37
12/15/99,19:00,7.53
12/15/99,19:30,7.37
12/15/99,20:00,7.37
12/15/99,20:30,7.53
12/15/99,21:00,7.53
12/15/99,21:30,7.53
12/15/99,22:00,7.37
12/15/99,22:30,7.37
12/16/99,23:00,7.37
12/16/99,23:30,7.37
12/16/99,0:00,7.37
12/16/99,0:30,7.37
12/16/99,1:00,7.37
12/16/99,1:30,7.37
12/16/99,2:00,7.37
12/16/99,2:30,7.37
12/16/99,3:00,7.37
12/16/99,3:30,7.37
12/16/99,4:00,7.37
12/16/99,4:30,7.37
12/16/99,5:00,7.37
12/16/99,5:30,7.37
12/16/99,6:00,7.37
12/16/99,6:30,7.37
12/16/99,7:00,7.37
12/16/99,7:30,7.37
12/16/99,8:00,7.37
12/16/99,8:30,7.37
12/16/99,9:00,7.37
12/16/99,9:30,7.37
12/16/99,10:00,7.37
12/16/99,10:30,7.37
12/16/99,11:00,7.37
12/16/99,11:30,7.37
12/16/99,12:00,7.37
12/16/99,12:30,7.37
12/16/99,13:00,7.37
12/16/99,13:30,7.37
12/16/99,14:00,7.37
12/16/99,14:30,7.37
12/16/99,15:00,7.37
12/16/99,15:30,7.37
12/16/99,16:00,7.37
12/16/99,16:30,7.37
12/16/99,17:00,7.37
12/16/99,17:30,7.37
12/16/99,18:00,7.37
12/16/99,18:30,7.37
12/16/99,19:00,7.37
12/16/99,19:30,7.37
12/16/99,20:00,7.37
12/16/99,20:30,7.37
12/16/99,21:00,7.37
12/16/99,21:30,7.37
12/16/99,22:00,7.37
12/16/99,22:30,7.37
12/17/99,23:00,7.37
12/17/99,23:30,7.37
12/17/99,0:00,7.37
12/17/99,0:30,7.37
12/17/99,1:00,7.37
12/17/99,1:30,7.37
12/17/99,2:00,7.37
12/17/99,2:30,7.37
12/17/99,3:00,7.37
12/17/99,3:30,7.37
12/17/99,4:00,7.37
12/17/99,4:30,7.37
12/17/99,5:00,7.37
12/17/99,5:30,7.37
12/17/99,6:00,7.37
12/17/99,6:30,7.37
12/17/99,7:00,7.37
12/17/99,7:30,7.37
12/17/99,8:00,7.37
12/17/99,8:30,7.37
12/17/99,9:00,7.37
12/17/99,9:30,7.37
12/17/99,10:00,7.37
12/17/99,10:30,7.37
12/17/99,11:00,7.37
12/17/99,11:30,7.37
12/17/99,12:00,7.37
12/17/99,12:30,7.37
12/17/99,13:00,7.22
12/17/99,13:30,7.37
12/17/99,14:00,7.37
12/17/99,14:30,7.37
12/17/99,15:00,7.22
12/17/99,15:30,7.22
12/17/99,16:00,7.22
12/17/99,16:30,7.37
12/17/99,17:00,7.37
12/17/99,17:30,7.37
12/17/99,18:00,7.37
12/17/99,18:30,7.37
12/17/99,19:00,7.37
12/17/99,19:30,7.37
12/17/99,20:00,7.22
12/17/99,20:30,7.22
12/17/99,21:00,7.22
12/17/99,21:30,7.22
12/17/99,22:00,7.22
12/17/99,22:30,7.22
12/18/99,23:00,7.22
12/18/99,23:30,7.22
12/18/99,0:00,7.22
12/18/99,0:30,7.22
12/18/99,1:00,7.22
12/18/99,1:30,7.22
12/18/99,2:00,7.22
12/18/99,2:30,7.22
12/18/99,3:00,7.22
12/18/99,3:30,7.22
12/18/99,4:00,7.22
12/18/99,4:30,7.22
12/18/99,5:00,7.22
12/18/99,5:30,7.22
12/18/99,6:00,7.22
12/18/99,6:30,7.22
12/18/99,7:00,7.22
12/18/99,7:30,7.22
12/18/99,8:00,7.37
12/18/99,8:30,7.37
12/18/99,9:00,7.22
12/18/99,9:30,7.22
12/18/99,10:00,7.22
12/18/99,10:30,7.22
12/18/99,11:00,7.22
12/18/99,11:30,7.22
12/18/99,12:00,7.22
12/18/99,12:30,7.22
12/18/99,13:00,7.22
12/18/99,13:30,7.22
12/18/99,14:00,7.22
12/18/99,14:30,7.22
12/18/99,15:00,7.22
12/18/99,15:30,7.22
12/18/99,16:00,7.22
12/18/99,16:30,7.22
12/18/99,17:00,7.22
12/18/99,17:30,7.22
12/18/99,18:00,7.22
12/18/99,18:30,7.22
12/18/99,19:00,7.22
12/18/99,19:30,7.37
12/18/99,20:00,7.37
12/18/99,20:30,7.37
12/18/99,21:00,7.37
12/18/99,21:30,7.37
12/18/99,22:00,7.37
12/18/99,22:30,7.37
12/19/99,23:00,7.37
12/19/99,23:30,7.22
12/19/99,0:00,7.22
12/19/99,0:30,7.22
12/19/99,1:00,7.22
12/19/99,1:30,7.22
12/19/99,2:00,7.22
12/19/99,2:30,7.22
12/19/99,3:00,7.22
12/19/99,3:30,7.22
12/19/99,4:00,7.22
12/19/99,4:30,7.22
12/19/99,5:00,7.22
12/19/99,5:30,7.22
12/19/99,6:00,7.22
12/19/99,6:30,7.22
12/19/99,7:00,7.22
12/19/99,7:30,7.37
12/19/99,8:00,7.37
12/19/99,8:30,7.22
12/19/99,9:00,7.22
12/19/99,9:30,7.22
12/19/99,10:00,7.22
12/19/99,10:30,7.22
12/19/99,11:00,7.22
12/19/99,11:30,7.22
12/19/99,12:00,7.22
12/19/99,12:30,7.22
12/19/99,13:00,7.22
12/19/99,13:30,7.22
12/19/99,14:00,7.22
12/19/99,14:30,7.22
12/19/99,15:00,7.22
12/19/99,15:30,7.06
12/19/99,16:00,7.06
12/19/99,16:30,7.06
12/19/99,17:00,7.06
12/19/99,17:30,7.06
12/19/99,18:00,7.06
12/19/99,18:30,7.06
12/19/99,19:00,7.06
12/19/99,19:30,7.06
12/19/99,20:00,7.06
12/19/99,20:30,7.06
12/19/99,21:00,6.91
12/19/99,21:30,6.91
12/19/99,22:00,7.06
12/19/99,22:30,7.06
12/20/99,23:00,7.06
12/20/99,23:30,7.06
12/20/99,0:00,7.06
12/20/99,0:30,7.06
12/20/99,1:00,7.06
12/20/99,1:30,7.06
12/20/99,2:00,6.91
12/20/99,2:30,7.06
12/20/99,3:00,7.06
12/20/99,3:30,7.06
12/20/99,4:00,7.06
12/20/99,4:30,7.06
12/20/99,5:00,6.91
12/20/99,5:30,6.91
12/20/99,6:00,6.91
12/20/99,6:30,6.91
12/20/99,7:00,6.91
12/20/99,7:30,6.76
12/20/99,8:00,6.91
12/20/99,8:30,6.91
12/20/99,9:00,7.06
12/20/99,9:30,6.91
12/20/99,10:00,6.91
12/20/99,10:30,6.76
12/20/99,11:00,6.76
12/20/99,11:30,6.76
12/20/99,12:00,6.76
12/20/99,12:30,6.76
12/20/99,13:00,6.91
12/20/99,13:30,6.91
12/20/99,14:00,6.91
12/20/99,14:30,6.76
12/20/99,15:00,6.76
12/20/99,15:30,6.76
12/20/99,16:00,6.76
12/20/99,16:30,6.76
12/20/99,17:00,6.76
12/20/99,17:30,6.76
12/20/99,18:00,6.76
12/20/99,18:30,6.76
12/20/99,19:00,6.76
12/20/99,19:30,6.76
12/20/99,20:00,6.76
12/20/99,20:30,6.76
12/20/99,21:00,6.76
12/20/99,21:30,6.76
12/20/99,22:00,6.76
12/20/99,22:30,6.76
12/21/99,23:00,6.76
12/21/99,23:30,6.76
12/21/99,0:00,6.76
12/21/99,0:30,6.76
12/21/99,1:00,6.76
12/21/99,1:30,6.76
12/21/99,2:00,6.76
12/21/99,2:30,6.76
12/21/99,3:00,6.76
12/21/99,3:30,6.76
12/21/99,4:00,6.76
12/21/99,4:30,6.76
12/21/99,5:00,6.76
12/21/99,5:30,6.76
12/21/99,6:00,6.76
12/21/99,6:30,6.76
12/21/99,7:00,6.76
12/21/99,7:30,6.76
12/21/99,8:00,6.76
12/21/99,8:30,6.76
12/21/99,9:00,6.91
12/21/99,9:30,6.91
12/21/99,10:00,6.91
12/21/99,10:30,6.76
12/21/99,11:00,6.91
12/21/99,11:30,6.91
12/21/99,12:00,6.91
12/21/99,12:30,6.91
12/21/99,13:00,6.91
12/21/99,13:30,6.91
12/21/99,14:00,6.91
12/21/99,14:30,6.91
12/21/99,15:00,6.91
12/21/99,15:30,6.91
12/21/99,16:00,6.91
12/21/99,16:30,6.76
12/21/99,17:00,6.76
12/21/99,17:30,6.76
12/21/99,18:00,6.76
12/21/99,18:30,6.76
12/21/99,19:00,6.76
12/21/99,19:30,6.76
12/21/99,20:00,6.76
12/21/99,20:30,6.76
12/21/99,21:00,6.76
12/21/99,21:30,6.76
12/21/99,22:00,6.76
12/21/99,22:30,6.76
12/22/99,23:00,6.76
12/22/99,23:30,6.91
12/22/99,0:00,6.91
12/22/99,0:30,6.91
12/22/99,1:00,6.91
12/22/99,1:30,6.91
12/22/99,2:00,6.76
12/22/99,2:30,6.76
12/22/99,3:00,6.76
12/22/99,3:30,6.76
12/22/99,4:00,6.76
12/22/99,4:30,6.76
12/22/99,5:00,6.76
12/22/99,5:30,6.76
12/22/99,6:00,6.76
12/22/99,6:30,6.76
12/22/99,7:00,6.91
12/22/99,7:30,6.91
12/22/99,8:00,6.91
12/22/99,8:30,6.76
12/22/99,9:00,6.76
12/22/99,9:30,6.76
12/22/99,10:00,6.76
12/22/99,10:30,6.91
12/22/99,11:00,6.91
12/22/99,11:30,6.91
12/22/99,12:00,6.91
12/22/99,12:30,6.91
12/22/99,13:00,6.76
12/22/99,13:30,6.6
12/22/99,14:00,6.76
12/22/99,14:30,7.06
12/22/99,15:00,7.06
12/22/99,15:30,7.06
12/22/99,16:00,7.06
12/22/99,16:30,7.06
12/22/99,17:00,6.91
12/22/99,17:30,6.76
12/22/99,18:00,6.76
12/22/99,18:30,6.76
12/22/99,19:00,6.91
12/22/99,19:30,6.91
12/22/99,20:00,6.91
12/22/99,20:30,6.91
12/22/99,21:00,6.76
12/22/99,21:30,6.76
12/22/99,22:00,6.91
12/22/99,22:30,7.06
12/23/99,23:00,7.06
12/23/99,23:30,6.76
12/23/99,0:00,7.22
12/23/99,0:30,7.37
12/23/99,1:00,7.37
12/23/99,1:30,7.37
12/23/99,2:00,7.37
12/23/99,2:30,7.22
12/23/99,3:00,7.22
12/23/99,3:30,7.22
12/23/99,4:00,7.22
12/23/99,4:30,7.22
12/23/99,5:00,7.22
12/23/99,5:30,7.22
12/23/99,6:00,7.22
12/23/99,6:30,7.06
12/23/99,7:00,7.06
