"Plot Title: HRI 9/5/01"
"#","Date Time, GMT-04:00","H05 Temp., °C (LGR S/N: 357302)"
1,09/05/01 12:00:01 PM,22.55
2,09/05/01 12:30:01 PM,22.72
3,09/05/01 01:00:01 PM,22.89
4,09/05/01 01:30:01 PM,23.23
5,09/05/01 02:00:01 PM,23.23
6,09/05/01 02:30:01 PM,23.23
7,09/05/01 03:00:01 PM,23.40
8,09/05/01 03:30:01 PM,23.40
9,09/05/01 04:00:01 PM,23.57
10,09/05/01 04:30:01 PM,23.74
11,09/05/01 05:00:01 PM,23.40
12,09/05/01 05:30:01 PM,23.40
13,09/05/01 06:00:01 PM,23.23
14,09/05/01 06:30:01 PM,23.23
15,09/05/01 07:00:01 PM,23.23
16,09/05/01 07:30:01 PM,23.06
17,09/05/01 08:00:01 PM,22.89
18,09/05/01 08:30:01 PM,22.72
19,09/05/01 09:00:01 PM,22.55
20,09/05/01 09:30:01 PM,22.39
21,09/05/01 10:00:01 PM,22.39
22,09/05/01 10:30:01 PM,22.22
23,09/05/01 11:00:01 PM,22.55
24,09/05/01 11:30:01 PM,22.39
25,09/06/01 12:00:01 AM,22.22
26,09/06/01 12:30:01 AM,22.05
27,09/06/01 01:00:01 AM,21.88
28,09/06/01 01:30:01 AM,21.72
29,09/06/01 02:00:01 AM,21.55
30,09/06/01 02:30:01 AM,21.38
31,09/06/01 03:00:01 AM,21.22
32,09/06/01 03:30:01 AM,21.05
33,09/06/01 04:00:01 AM,20.89
34,09/06/01 04:30:01 AM,20.72
35,09/06/01 05:00:01 AM,20.56
36,09/06/01 05:30:01 AM,20.39
37,09/06/01 06:00:01 AM,20.39
38,09/06/01 06:30:01 AM,20.23
39,09/06/01 07:00:01 AM,20.07
40,09/06/01 07:30:01 AM,19.42
41,09/06/01 08:00:01 AM,17.79
42,09/06/01 08:30:01 AM,17.95
43,09/06/01 09:00:01 AM,19.58
44,09/06/01 09:30:01 AM,19.91
45,09/06/01 10:00:01 AM,18.76
46,09/06/01 10:30:01 AM,11.80
47,09/06/01 11:00:01 AM,7.92
48,09/06/01 11:30:01 AM,7.92
49,09/06/01 12:00:01 PM,7.45
50,09/06/01 12:30:01 PM,7.45
51,09/06/01 01:00:01 PM,8.07
52,09/06/01 01:30:01 PM,8.07
53,09/06/01 02:00:01 PM,7.76
54,09/06/01 02:30:01 PM,7.76
55,09/06/01 03:00:01 PM,7.76
56,09/06/01 03:30:01 PM,7.92
57,09/06/01 04:00:01 PM,8.23
58,09/06/01 04:30:01 PM,7.76
59,09/06/01 05:00:01 PM,7.76
60,09/06/01 05:30:01 PM,8.07
61,09/06/01 06:00:01 PM,8.38
62,09/06/01 06:30:01 PM,8.23
63,09/06/01 07:00:01 PM,8.23
64,09/06/01 07:30:01 PM,8.53
65,09/06/01 08:00:01 PM,7.92
66,09/06/01 08:30:01 PM,7.92
67,09/06/01 09:00:01 PM,8.07
68,09/06/01 09:30:01 PM,7.92
69,09/06/01 10:00:01 PM,7.92
70,09/06/01 10:30:01 PM,8.07
71,09/06/01 11:00:01 PM,7.45
72,09/06/01 11:30:01 PM,7.29
73,09/07/01 12:00:01 AM,7.45
74,09/07/01 12:30:01 AM,7.29
75,09/07/01 01:00:01 AM,7.45
76,09/07/01 01:30:01 AM,7.60
77,09/07/01 02:00:01 AM,7.76
78,09/07/01 02:30:01 AM,7.60
79,09/07/01 03:00:01 AM,7.60
80,09/07/01 03:30:01 AM,7.92
81,09/07/01 04:00:01 AM,8.23
82,09/07/01 04:30:01 AM,9.15
83,09/07/01 05:00:01 AM,9.30
84,09/07/01 05:30:01 AM,8.84
85,09/07/01 06:00:01 AM,8.23
86,09/07/01 06:30:01 AM,8.23
87,09/07/01 07:00:01 AM,9.30
88,09/07/01 07:30:01 AM,7.92
89,09/07/01 08:00:01 AM,7.60
90,09/07/01 08:30:01 AM,7.92
91,09/07/01 09:00:01 AM,8.69
92,09/07/01 09:30:01 AM,8.84
93,09/07/01 10:00:01 AM,7.60
