"Plot Title: 11018752 Breck Halfway Rock Shallow"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 11018752, SEN S/N: 11018752)","Bad Battery (LGR S/N: 11018752)","Coupler Attached (LGR S/N: 11018752)","Coupler Detached (LGR S/N: 11018752)","Host Connected (LGR S/N: 11018752)","Stopped (LGR S/N: 11018752)","End Of File (LGR S/N: 11018752)"
1,07/08/18 12:00:00 PM,28.655,,,,,,
2,07/08/18 12:30:00 PM,15.282,,,,,,
3,07/08/18 01:00:00 PM,12.883,,,,,,
4,07/08/18 01:30:00 PM,12.690,,,,,,
5,07/08/18 02:00:00 PM,13.076,,,,,,
6,07/08/18 02:30:00 PM,12.980,,,,,,
7,07/08/18 03:00:00 PM,12.787,,,,,,
8,07/08/18 03:30:00 PM,12.304,,,,,,
9,07/08/18 04:00:00 PM,12.013,,,,,,
10,07/08/18 04:30:00 PM,11.819,,,,,,
11,07/08/18 05:00:00 PM,11.334,,,,,,
12,07/08/18 05:30:00 PM,11.041,,,,,,
13,07/08/18 06:00:00 PM,11.041,,,,,,
14,07/08/18 06:30:00 PM,11.236,,,,,,
15,07/08/18 07:00:00 PM,11.041,,,,,,
16,07/08/18 07:30:00 PM,10.846,,,,,,
17,07/08/18 08:00:00 PM,11.139,,,,,,
18,07/08/18 08:30:00 PM,11.722,,,,,,
19,07/08/18 09:00:00 PM,14.134,,,,,,
20,07/08/18 09:30:00 PM,14.421,,,,,,
21,07/08/18 10:00:00 PM,14.325,,,,,,
22,07/08/18 10:30:00 PM,15.569,,,,,,
23,07/08/18 11:00:00 PM,14.421,,,,,,
24,07/08/18 11:30:00 PM,13.461,,,,,,
25,07/09/18 12:00:00 AM,13.076,,,,,,
26,07/09/18 12:30:00 AM,12.787,,,,,,
27,07/09/18 01:00:00 AM,12.690,,,,,,
28,07/09/18 01:30:00 AM,12.497,,,,,,
29,07/09/18 02:00:00 AM,12.304,,,,,,
30,07/09/18 02:30:00 AM,12.401,,,,,,
31,07/09/18 03:00:00 AM,12.304,,,,,,
32,07/09/18 03:30:00 AM,11.722,,,,,,
33,07/09/18 04:00:00 AM,11.819,,,,,,
34,07/09/18 04:30:00 AM,11.625,,,,,,
35,07/09/18 05:00:00 AM,10.846,,,,,,
36,07/09/18 05:30:00 AM,10.553,,,,,,
37,07/09/18 06:00:00 AM,10.553,,,,,,
38,07/09/18 06:30:00 AM,11.431,,,,,,
39,07/09/18 07:00:00 AM,10.161,,,,,,
40,07/09/18 07:30:00 AM,10.161,,,,,,
41,07/09/18 08:00:00 AM,10.161,,,,,,
42,07/09/18 08:30:00 AM,11.334,,,,,,
43,07/09/18 09:00:00 AM,11.431,,,,,,
44,07/09/18 09:30:00 AM,11.528,,,,,,
45,07/09/18 10:00:00 AM,11.625,,,,,,
46,07/09/18 10:30:00 AM,11.819,,,,,,
47,07/09/18 11:00:00 AM,13.461,,,,,,
48,07/09/18 11:30:00 AM,13.365,,,,,,
49,07/09/18 12:00:00 PM,12.594,,,,,,
50,07/09/18 12:30:00 PM,12.980,,,,,,
51,07/09/18 01:00:00 PM,12.980,,,,,,
52,07/09/18 01:30:00 PM,13.365,,,,,,
53,07/09/18 02:00:00 PM,14.325,,,,,,
54,07/09/18 02:30:00 PM,12.594,,,,,,
55,07/09/18 03:00:00 PM,12.594,,,,,,
56,07/09/18 03:30:00 PM,12.207,,,,,,
57,07/09/18 04:00:00 PM,12.013,,,,,,
58,07/09/18 04:30:00 PM,12.110,,,,,,
59,07/09/18 05:00:00 PM,11.236,,,,,,
60,07/09/18 05:30:00 PM,10.944,,,,,,
61,07/09/18 06:00:00 PM,10.748,,,,,,
62,07/09/18 06:30:00 PM,9.866,,,,,,
63,07/09/18 07:00:00 PM,9.472,,,,,,
64,07/09/18 07:30:00 PM,9.373,,,,,,
65,07/09/18 08:00:00 PM,9.077,,,,,,
66,07/09/18 08:30:00 PM,8.879,,,,,,
67,07/09/18 09:00:00 PM,8.779,,,,,,
68,07/09/18 09:30:00 PM,9.669,,,,,,
69,07/09/18 10:00:00 PM,9.768,,,,,,
70,07/09/18 10:30:00 PM,10.357,,,,,,
71,07/09/18 11:00:00 PM,9.472,,,,,,
72,07/09/18 11:30:00 PM,9.669,,,,,,
73,07/10/18 12:00:00 AM,11.041,,,,,,
74,07/10/18 12:30:00 AM,12.883,,,,,,
75,07/10/18 01:00:00 AM,12.690,,,,,,
76,07/10/18 01:30:00 AM,12.787,,,,,,
77,07/10/18 02:00:00 AM,12.497,,,,,,
78,07/10/18 02:30:00 AM,12.013,,,,,,
79,07/10/18 03:00:00 AM,11.819,,,,,,
80,07/10/18 03:30:00 AM,12.207,,,,,,
81,07/10/18 04:00:00 AM,12.013,,,,,,
82,07/10/18 04:30:00 AM,11.819,,,,,,
83,07/10/18 05:00:00 AM,11.722,,,,,,
84,07/10/18 05:30:00 AM,10.553,,,,,,
85,07/10/18 06:00:00 AM,10.357,,,,,,
86,07/10/18 06:30:00 AM,9.965,,,,,,
87,07/10/18 07:00:00 AM,9.866,,,,,,
88,07/10/18 07:30:00 AM,9.768,,,,,,
89,07/10/18 08:00:00 AM,9.472,,,,,,
90,07/10/18 08:30:00 AM,9.275,,,,,,
91,07/10/18 09:00:00 AM,9.472,,,,,,
92,07/10/18 09:30:00 AM,9.077,,,,,,
93,07/10/18 10:00:00 AM,9.077,,,,,,
94,07/10/18 10:30:00 AM,9.768,,,,,,
95,07/10/18 11:00:00 AM,9.669,,,,,,
96,07/10/18 11:30:00 AM,9.866,,,,,,
97,07/10/18 12:00:00 PM,10.161,,,,,,
98,07/10/18 12:30:00 PM,10.357,,,,,,
99,07/10/18 01:00:00 PM,11.722,,,,,,
100,07/10/18 01:30:00 PM,11.528,,,,,,
101,07/10/18 02:00:00 PM,12.883,,,,,,
102,07/10/18 02:30:00 PM,13.269,,,,,,
103,07/10/18 03:00:00 PM,11.528,,,,,,
104,07/10/18 03:30:00 PM,10.944,,,,,,
105,07/10/18 04:00:00 PM,10.846,,,,,,
106,07/10/18 04:30:00 PM,10.455,,,,,,
107,07/10/18 05:00:00 PM,11.139,,,,,,
108,07/10/18 05:30:00 PM,10.846,,,,,,
109,07/10/18 06:00:00 PM,10.846,,,,,,
110,07/10/18 06:30:00 PM,10.846,,,,,,
111,07/10/18 07:00:00 PM,9.768,,,,,,
112,07/10/18 07:30:00 PM,9.866,,,,,,
113,07/10/18 08:00:00 PM,8.978,,,,,,
114,07/10/18 08:30:00 PM,9.077,,,,,,
115,07/10/18 09:00:00 PM,8.978,,,,,,
116,07/10/18 09:30:00 PM,8.581,,,,,,
117,07/10/18 10:00:00 PM,8.382,,,,,,
118,07/10/18 10:30:00 PM,8.282,,,,,,
119,07/10/18 11:00:00 PM,8.481,,,,,,
120,07/10/18 11:30:00 PM,8.382,,,,,,
121,07/11/18 12:00:00 AM,8.382,,,,,,
122,07/11/18 12:30:00 AM,9.176,,,,,,
123,07/11/18 01:00:00 AM,9.275,,,,,,
124,07/11/18 01:30:00 AM,9.275,,,,,,
125,07/11/18 02:00:00 AM,12.207,,,,,,
126,07/11/18 02:30:00 AM,11.236,,,,,,
127,07/11/18 03:00:00 AM,10.748,,,,,,
128,07/11/18 03:30:00 AM,9.965,,,,,,
129,07/11/18 04:00:00 AM,9.965,,,,,,
130,07/11/18 04:30:00 AM,9.965,,,,,,
131,07/11/18 05:00:00 AM,10.651,,,,,,
132,07/11/18 05:30:00 AM,11.139,,,,,,
133,07/11/18 06:00:00 AM,11.431,,,,,,
134,07/11/18 06:30:00 AM,11.041,,,,,,
135,07/11/18 07:00:00 AM,10.063,,,,,,
136,07/11/18 07:30:00 AM,9.669,,,,,,
137,07/11/18 08:00:00 AM,8.879,,,,,,
138,07/11/18 08:30:00 AM,9.077,,,,,,
139,07/11/18 09:00:00 AM,9.176,,,,,,
140,07/11/18 09:30:00 AM,8.879,,,,,,
141,07/11/18 10:00:00 AM,8.978,,,,,,
142,07/11/18 10:30:00 AM,9.571,,,,,,
143,07/11/18 11:00:00 AM,9.275,,,,,,
144,07/11/18 11:30:00 AM,9.669,,,,,,
145,07/11/18 12:00:00 PM,12.401,,,,,,
146,07/11/18 12:30:00 PM,15.951,,,,,,
147,07/11/18 01:00:00 PM,16.427,,,,,,
148,07/11/18 01:30:00 PM,15.569,,,,,,
149,07/11/18 02:00:00 PM,12.980,,,,,,
150,07/11/18 02:30:00 PM,12.883,,,,,,
151,07/11/18 03:00:00 PM,12.304,,,,,,
152,07/11/18 03:30:00 PM,16.141,,,,,,
153,07/11/18 04:00:00 PM,15.855,,,,,,
154,07/11/18 04:30:00 PM,15.664,,,,,,
155,07/11/18 05:00:00 PM,13.173,,,,,,
156,07/11/18 05:30:00 PM,15.091,,,,,,
157,07/11/18 06:00:00 PM,12.594,,,,,,
158,07/11/18 06:30:00 PM,10.748,,,,,,
159,07/11/18 07:00:00 PM,9.866,,,,,,
160,07/11/18 07:30:00 PM,9.472,,,,,,
161,07/11/18 08:00:00 PM,10.455,,,,,,
162,07/11/18 08:30:00 PM,10.161,,,,,,
163,07/11/18 09:00:00 PM,9.866,,,,,,
164,07/11/18 09:30:00 PM,11.431,,,,,,
165,07/11/18 10:00:00 PM,11.041,,,,,,
166,07/11/18 10:30:00 PM,12.013,,,,,,
167,07/11/18 11:00:00 PM,13.846,,,,,,
168,07/11/18 11:30:00 PM,11.819,,,,,,
169,07/12/18 12:00:00 AM,14.804,,,,,,
170,07/12/18 12:30:00 AM,15.664,,,,,,
171,07/12/18 01:00:00 AM,14.996,,,,,,
172,07/12/18 01:30:00 AM,14.038,,,,,,
173,07/12/18 02:00:00 AM,13.365,,,,,,
174,07/12/18 02:30:00 AM,13.846,,,,,,
175,07/12/18 03:00:00 AM,13.846,,,,,,
176,07/12/18 03:30:00 AM,14.421,,,,,,
177,07/12/18 04:00:00 AM,14.134,,,,,,
178,07/12/18 04:30:00 AM,13.654,,,,,,
179,07/12/18 05:00:00 AM,13.846,,,,,,
180,07/12/18 05:30:00 AM,13.076,,,,,,
181,07/12/18 06:00:00 AM,13.076,,,,,,
182,07/12/18 06:30:00 AM,13.654,,,,,,
183,07/12/18 07:00:00 AM,12.883,,,,,,
184,07/12/18 07:30:00 AM,12.207,,,,,,
185,07/12/18 08:00:00 AM,12.497,,,,,,
186,07/12/18 08:30:00 AM,11.916,,,,,,
187,07/12/18 09:00:00 AM,11.431,,,,,,
188,07/12/18 09:30:00 AM,11.139,,,,,,
189,07/12/18 10:00:00 AM,11.236,,,,,,
190,07/12/18 10:30:00 AM,11.236,,,,,,
191,07/12/18 11:00:00 AM,11.139,,,,,,
192,07/12/18 11:30:00 AM,11.528,,,,,,
193,07/12/18 12:00:00 PM,16.141,,,,,,
194,07/12/18 12:30:00 PM,14.134,,,,,,
195,07/12/18 01:00:00 PM,14.325,,,,,,
196,07/12/18 01:30:00 PM,15.282,,,,,,
197,07/12/18 02:00:00 PM,16.046,,,,,,
198,07/12/18 02:30:00 PM,17.475,,,,,,
199,07/12/18 03:00:00 PM,17.570,,,,,,
200,07/12/18 03:30:00 PM,17.950,,,,,,
201,07/12/18 04:00:00 PM,14.517,,,,,,
202,07/12/18 04:30:00 PM,14.900,,,,,,
203,07/12/18 05:00:00 PM,14.517,,,,,,
204,07/12/18 05:30:00 PM,15.282,,,,,,
205,07/12/18 06:00:00 PM,14.804,,,,,,
206,07/12/18 06:30:00 PM,13.365,,,,,,
207,07/12/18 07:00:00 PM,13.173,,,,,,
208,07/12/18 07:30:00 PM,11.819,,,,,,
209,07/12/18 08:00:00 PM,11.041,,,,,,
210,07/12/18 08:30:00 PM,11.819,,,,,,
211,07/12/18 09:00:00 PM,11.236,,,,,,
212,07/12/18 09:30:00 PM,10.161,,,,,,
213,07/12/18 10:00:00 PM,9.571,,,,,,
214,07/12/18 10:30:00 PM,12.207,,,,,,
215,07/12/18 11:00:00 PM,11.431,,,,,,
216,07/12/18 11:30:00 PM,12.690,,,,,,
217,07/13/18 12:00:00 AM,13.846,,,,,,
218,07/13/18 12:30:00 AM,15.187,,,,,,
219,07/13/18 01:00:00 AM,15.664,,,,,,
220,07/13/18 01:30:00 AM,16.046,,,,,,
221,07/13/18 02:00:00 AM,15.569,,,,,,
222,07/13/18 02:30:00 AM,16.141,,,,,,
223,07/13/18 03:00:00 AM,16.332,,,,,,
224,07/13/18 03:30:00 AM,14.996,,,,,,
225,07/13/18 04:00:00 AM,14.804,,,,,,
226,07/13/18 04:30:00 AM,15.473,,,,,,
227,07/13/18 05:00:00 AM,14.517,,,,,,
228,07/13/18 05:30:00 AM,15.951,,,,,,
229,07/13/18 06:00:00 AM,15.569,,,,,,
230,07/13/18 06:30:00 AM,14.709,,,,,,
231,07/13/18 07:00:00 AM,14.325,,,,,,
232,07/13/18 07:30:00 AM,14.325,,,,,,
233,07/13/18 08:00:00 AM,13.846,,,,,,
234,07/13/18 08:30:00 AM,13.750,,,,,,
235,07/13/18 09:00:00 AM,13.269,,,,,,
236,07/13/18 09:30:00 AM,12.690,,,,,,
237,07/13/18 10:00:00 AM,11.916,,,,,,
238,07/13/18 10:30:00 AM,11.625,,,,,,
239,07/13/18 11:00:00 AM,10.944,,,,,,
240,07/13/18 11:30:00 AM,11.041,,,,,,
241,07/13/18 12:00:00 PM,11.431,,,,,,
242,07/13/18 12:30:00 PM,14.804,,,,,,
243,07/13/18 01:00:00 PM,12.690,,,,,,
244,07/13/18 01:30:00 PM,18.331,,,,,,
245,07/13/18 02:00:00 PM,17.475,,,,,,
246,07/13/18 02:30:00 PM,18.236,,,,,,
247,07/13/18 03:00:00 PM,16.237,,,,,,
248,07/13/18 03:30:00 PM,18.045,,,,,,
249,07/13/18 04:00:00 PM,18.045,,,,,,
250,07/13/18 04:30:00 PM,17.950,,,,,,
251,07/13/18 05:00:00 PM,17.855,,,,,,
252,07/13/18 05:30:00 PM,16.808,,,,,,
253,07/13/18 06:00:00 PM,14.038,,,,,,
254,07/13/18 06:30:00 PM,15.282,,,,,,
255,07/13/18 07:00:00 PM,14.804,,,,,,
256,07/13/18 07:30:00 PM,13.269,,,,,,
257,07/13/18 08:00:00 PM,12.690,,,,,,
258,07/13/18 08:30:00 PM,12.207,,,,,,
259,07/13/18 09:00:00 PM,11.722,,,,,,
260,07/13/18 09:30:00 PM,12.207,,,,,,
261,07/13/18 10:00:00 PM,12.497,,,,,,
262,07/13/18 10:30:00 PM,10.748,,,,,,
263,07/13/18 11:00:00 PM,10.748,,,,,,
264,07/13/18 11:30:00 PM,10.651,,,,,,
265,07/14/18 12:00:00 AM,10.846,,,,,,
266,07/14/18 12:30:00 AM,11.041,,,,,,
267,07/14/18 01:00:00 AM,11.334,,,,,,
268,07/14/18 01:30:00 AM,15.473,,,,,,
269,07/14/18 02:00:00 AM,16.141,,,,,,
270,07/14/18 02:30:00 AM,16.427,,,,,,
271,07/14/18 03:00:00 AM,15.760,,,,,,
272,07/14/18 03:30:00 AM,15.091,,,,,,
273,07/14/18 04:00:00 AM,15.855,,,,,,
274,07/14/18 04:30:00 AM,15.951,,,,,,
275,07/14/18 05:00:00 AM,15.091,,,,,,
276,07/14/18 05:30:00 AM,15.091,,,,,,
277,07/14/18 06:00:00 AM,14.709,,,,,,
278,07/14/18 06:30:00 AM,14.134,,,,,,
279,07/14/18 07:00:00 AM,13.654,,,,,,
280,07/14/18 07:30:00 AM,13.750,,,,,,
281,07/14/18 08:00:00 AM,13.750,,,,,,
282,07/14/18 08:30:00 AM,13.076,,,,,,
283,07/14/18 09:00:00 AM,13.461,,,,,,
284,07/14/18 09:30:00 AM,13.076,,,,,,
285,07/14/18 10:00:00 AM,12.304,,,,,,
286,07/14/18 10:30:00 AM,11.334,,,,,,
287,07/14/18 11:00:00 AM,11.236,,,,,,
288,07/14/18 11:30:00 AM,11.528,,,,,,
289,07/14/18 12:00:00 PM,11.431,,,,,,
290,07/14/18 12:30:00 PM,10.846,,,,,,
291,07/14/18 01:00:00 PM,10.651,,,,,,
292,07/14/18 01:30:00 PM,13.750,,,,,,
293,07/14/18 02:00:00 PM,16.713,,,,,,
294,07/14/18 02:30:00 PM,15.951,,,,,,
295,07/14/18 03:00:00 PM,18.331,,,,,,
296,07/14/18 03:30:00 PM,17.189,,,,,,
297,07/14/18 04:00:00 PM,18.140,,,,,,
298,07/14/18 04:30:00 PM,18.426,,,,,,
299,07/14/18 05:00:00 PM,18.426,,,,,,
300,07/14/18 05:30:00 PM,18.426,,,,,,
301,07/14/18 06:00:00 PM,14.038,,,,,,
302,07/14/18 06:30:00 PM,14.421,,,,,,
303,07/14/18 07:00:00 PM,14.900,,,,,,
304,07/14/18 07:30:00 PM,14.996,,,,,,
305,07/14/18 08:00:00 PM,15.378,,,,,,
306,07/14/18 08:30:00 PM,14.709,,,,,,
307,07/14/18 09:00:00 PM,13.269,,,,,,
308,07/14/18 09:30:00 PM,12.110,,,,,,
309,07/14/18 10:00:00 PM,12.207,,,,,,
310,07/14/18 10:30:00 PM,10.455,,,,,,
311,07/14/18 11:00:00 PM,10.553,,,,,,
312,07/14/18 11:30:00 PM,10.553,,,,,,
313,07/15/18 12:00:00 AM,10.553,,,,,,
314,07/15/18 12:30:00 AM,10.259,,,,,,
315,07/15/18 01:00:00 AM,10.063,,,,,,
316,07/15/18 01:30:00 AM,9.866,,,,,,
317,07/15/18 02:00:00 AM,10.063,,,,,,
318,07/15/18 02:30:00 AM,9.866,,,,,,
319,07/15/18 03:00:00 AM,14.230,,,,,,
320,07/15/18 03:30:00 AM,15.760,,,,,,
321,07/15/18 04:00:00 AM,15.855,,,,,,
322,07/15/18 04:30:00 AM,15.760,,,,,,
323,07/15/18 05:00:00 AM,16.808,,,,,,
324,07/15/18 05:30:00 AM,15.282,,,,,,
325,07/15/18 06:00:00 AM,15.282,,,,,,
326,07/15/18 06:30:00 AM,14.709,,,,,,
327,07/15/18 07:00:00 AM,14.613,,,,,,
328,07/15/18 07:30:00 AM,15.091,,,,,,
329,07/15/18 08:00:00 AM,15.569,,,,,,
330,07/15/18 08:30:00 AM,14.038,,,,,,
331,07/15/18 09:00:00 AM,14.325,,,,,,
332,07/15/18 09:30:00 AM,13.461,,,,,,
333,07/15/18 10:00:00 AM,13.846,,,,,,
334,07/15/18 10:30:00 AM,13.173,,,,,,
335,07/15/18 11:00:00 AM,13.173,,,,,,
336,07/15/18 11:30:00 AM,11.236,,,,,,
337,07/15/18 12:00:00 PM,10.944,,,,,,
338,07/15/18 12:30:00 PM,10.846,,,,,,
339,07/15/18 01:00:00 PM,10.455,,,,,,
340,07/15/18 01:30:00 PM,10.161,,,,,,
341,07/15/18 02:00:00 PM,10.259,,,,,,
342,07/15/18 02:30:00 PM,9.965,,,,,,
343,07/15/18 03:00:00 PM,9.866,,,,,,
344,07/15/18 03:30:00 PM,13.461,,,,,,
345,07/15/18 04:00:00 PM,13.173,,,,,,
346,07/15/18 04:30:00 PM,18.045,,,,,,
347,07/15/18 05:00:00 PM,17.950,,,,,,
348,07/15/18 05:30:00 PM,16.523,,,,,,
349,07/15/18 06:00:00 PM,13.461,,,,,,
350,07/15/18 06:30:00 PM,14.421,,,,,,
351,07/15/18 07:00:00 PM,15.951,,,,,,
352,07/15/18 07:30:00 PM,14.996,,,,,,
353,07/15/18 08:00:00 PM,14.613,,,,,,
354,07/15/18 08:30:00 PM,15.282,,,,,,
355,07/15/18 09:00:00 PM,15.091,,,,,,
356,07/15/18 09:30:00 PM,12.787,,,,,,
357,07/15/18 10:00:00 PM,12.787,,,,,,
358,07/15/18 10:30:00 PM,12.594,,,,,,
359,07/15/18 11:00:00 PM,11.916,,,,,,
360,07/15/18 11:30:00 PM,10.651,,,,,,
361,07/16/18 12:00:00 AM,10.161,,,,,,
362,07/16/18 12:30:00 AM,10.259,,,,,,
363,07/16/18 01:00:00 AM,12.304,,,,,,
364,07/16/18 01:30:00 AM,11.722,,,,,,
365,07/16/18 02:00:00 AM,12.304,,,,,,
366,07/16/18 02:30:00 AM,12.110,,,,,,
367,07/16/18 03:00:00 AM,14.421,,,,,,
368,07/16/18 03:30:00 AM,12.207,,,,,,
369,07/16/18 04:00:00 AM,13.846,,,,,,
370,07/16/18 04:30:00 AM,13.654,,,,,,
371,07/16/18 05:00:00 AM,14.038,,,,,,
372,07/16/18 05:30:00 AM,13.942,,,,,,
373,07/16/18 06:00:00 AM,16.046,,,,,,
374,07/16/18 06:30:00 AM,13.461,,,,,,
375,07/16/18 07:00:00 AM,12.980,,,,,,
376,07/16/18 07:30:00 AM,13.846,,,,,,
377,07/16/18 08:00:00 AM,14.804,,,,,,
378,07/16/18 08:30:00 AM,16.141,,,,,,
379,07/16/18 09:00:00 AM,15.091,,,,,,
380,07/16/18 09:30:00 AM,14.517,,,,,,
381,07/16/18 10:00:00 AM,11.528,,,,,,
382,07/16/18 10:30:00 AM,11.625,,,,,,
383,07/16/18 11:00:00 AM,10.651,,,,,,
384,07/16/18 11:30:00 AM,11.139,,,,,,
385,07/16/18 12:00:00 PM,11.041,,,,,,
386,07/16/18 12:30:00 PM,10.748,,,,,,
387,07/16/18 01:00:00 PM,10.455,,,,,,
388,07/16/18 01:30:00 PM,11.625,,,,,,
389,07/16/18 02:00:00 PM,10.651,,,,,,
390,07/16/18 02:30:00 PM,11.625,,,,,,
391,07/16/18 03:00:00 PM,14.613,,,,,,
392,07/16/18 03:30:00 PM,12.883,,,,,,
393,07/16/18 04:00:00 PM,13.461,,,,,,
394,07/16/18 04:30:00 PM,14.517,,,,,,
395,07/16/18 05:00:00 PM,14.709,,,,,,
396,07/16/18 05:30:00 PM,14.613,,,,,,
397,07/16/18 06:00:00 PM,14.421,,,,,,
398,07/16/18 06:30:00 PM,15.855,,,,,,
399,07/16/18 07:00:00 PM,14.230,,,,,,
400,07/16/18 07:30:00 PM,13.558,,,,,,
401,07/16/18 08:00:00 PM,13.076,,,,,,
402,07/16/18 08:30:00 PM,13.076,,,,,,
403,07/16/18 09:00:00 PM,13.269,,,,,,
404,07/16/18 09:30:00 PM,13.173,,,,,,
405,07/16/18 10:00:00 PM,12.207,,,,,,
406,07/16/18 10:30:00 PM,11.431,,,,,,
407,07/16/18 11:00:00 PM,11.528,,,,,,
408,07/16/18 11:30:00 PM,11.041,,,,,,
409,07/17/18 12:00:00 AM,11.041,,,,,,
410,07/17/18 12:30:00 AM,10.748,,,,,,
411,07/17/18 01:00:00 AM,10.357,,,,,,
412,07/17/18 01:30:00 AM,10.455,,,,,,
413,07/17/18 02:00:00 AM,10.259,,,,,,
414,07/17/18 02:30:00 AM,10.553,,,,,,
415,07/17/18 03:00:00 AM,13.846,,,,,,
416,07/17/18 03:30:00 AM,13.654,,,,,,
417,07/17/18 04:00:00 AM,12.787,,,,,,
418,07/17/18 04:30:00 AM,14.325,,,,,,
419,07/17/18 05:00:00 AM,13.846,,,,,,
420,07/17/18 05:30:00 AM,14.804,,,,,,
421,07/17/18 06:00:00 AM,14.325,,,,,,
422,07/17/18 06:30:00 AM,15.091,,,,,,
423,07/17/18 07:00:00 AM,13.750,,,,,,
424,07/17/18 07:30:00 AM,12.980,,,,,,
425,07/17/18 08:00:00 AM,13.076,,,,,,
426,07/17/18 08:30:00 AM,13.076,,,,,,
427,07/17/18 09:00:00 AM,13.269,,,,,,
428,07/17/18 09:30:00 AM,13.365,,,,,,
429,07/17/18 10:00:00 AM,13.365,,,,,,
430,07/17/18 10:30:00 AM,13.076,,,,,,
431,07/17/18 11:00:00 AM,13.173,,,,,,
432,07/17/18 11:30:00 AM,12.883,,,,,,
433,07/17/18 12:00:00 PM,13.558,,,,,,
434,07/17/18 12:30:00 PM,12.110,,,,,,
435,07/17/18 01:00:00 PM,11.625,,,,,,
436,07/17/18 01:30:00 PM,11.722,,,,,,
437,07/17/18 02:00:00 PM,11.236,,,,,,
438,07/17/18 02:30:00 PM,11.916,,,,,,
439,07/17/18 03:00:00 PM,11.236,,,,,,
440,07/17/18 03:30:00 PM,11.139,,,,,,
441,07/17/18 04:00:00 PM,14.134,,,,,,
442,07/17/18 04:30:00 PM,14.134,,,,,,
443,07/17/18 05:00:00 PM,12.690,,,,,,
444,07/17/18 05:30:00 PM,11.528,,,,,,
445,07/17/18 06:00:00 PM,13.173,,,,,,
446,07/17/18 06:30:00 PM,12.110,,,,,,
447,07/17/18 07:00:00 PM,13.269,,,,,,
448,07/17/18 07:30:00 PM,12.980,,,,,,
449,07/17/18 08:00:00 PM,12.883,,,,,,
450,07/17/18 08:30:00 PM,12.690,,,,,,
451,07/17/18 09:00:00 PM,12.883,,,,,,
452,07/17/18 09:30:00 PM,12.594,,,,,,
453,07/17/18 10:00:00 PM,13.076,,,,,,
454,07/17/18 10:30:00 PM,13.654,,,,,,
455,07/17/18 11:00:00 PM,13.173,,,,,,
456,07/17/18 11:30:00 PM,12.497,,,,,,
457,07/18/18 12:00:00 AM,12.883,,,,,,
458,07/18/18 12:30:00 AM,11.722,,,,,,
459,07/18/18 01:00:00 AM,11.625,,,,,,
460,07/18/18 01:30:00 AM,11.041,,,,,,
461,07/18/18 02:00:00 AM,10.748,,,,,,
462,07/18/18 02:30:00 AM,10.748,,,,,,
463,07/18/18 03:00:00 AM,10.553,,,,,,
464,07/18/18 03:30:00 AM,10.455,,,,,,
465,07/18/18 04:00:00 AM,10.651,,,,,,
466,07/18/18 04:30:00 AM,12.110,,,,,,
467,07/18/18 05:00:00 AM,13.173,,,,,,
468,07/18/18 05:30:00 AM,15.282,,,,,,
469,07/18/18 06:00:00 AM,13.942,,,,,,
470,07/18/18 06:30:00 AM,12.690,,,,,,
471,07/18/18 07:00:00 AM,12.594,,,,,,
472,07/18/18 07:30:00 AM,12.980,,,,,,
473,07/18/18 08:00:00 AM,12.883,,,,,,
474,07/18/18 08:30:00 AM,12.980,,,,,,
475,07/18/18 09:00:00 AM,12.594,,,,,,
476,07/18/18 09:30:00 AM,12.401,,,,,,
477,07/18/18 10:00:00 AM,13.076,,,,,,
478,07/18/18 10:30:00 AM,13.461,,,,,,
479,07/18/18 11:00:00 AM,13.173,,,,,,
480,07/18/18 11:30:00 AM,13.558,,,,,,
481,07/18/18 12:00:00 PM,12.980,,,,,,
482,07/18/18 12:30:00 PM,12.594,,,,,,
483,07/18/18 01:00:00 PM,12.594,,,,,,
484,07/18/18 01:30:00 PM,12.497,,,,,,
485,07/18/18 02:00:00 PM,11.625,,,,,,
486,07/18/18 02:30:00 PM,12.401,,,,,,
487,07/18/18 03:00:00 PM,11.722,,,,,,
488,07/18/18 03:30:00 PM,12.013,,,,,,
489,07/18/18 04:00:00 PM,12.304,,,,,,
490,07/18/18 04:30:00 PM,12.304,,,,,,
491,07/18/18 05:00:00 PM,12.207,,,,,,
492,07/18/18 05:30:00 PM,12.207,,,,,,
493,07/18/18 06:00:00 PM,12.304,,,,,,
494,07/18/18 06:30:00 PM,12.207,,,,,,
495,07/18/18 07:00:00 PM,12.980,,,,,,
496,07/18/18 07:30:00 PM,13.558,,,,,,
497,07/18/18 08:00:00 PM,14.517,,,,,,
498,07/18/18 08:30:00 PM,14.996,,,,,,
499,07/18/18 09:00:00 PM,13.942,,,,,,
500,07/18/18 09:30:00 PM,13.461,,,,,,
501,07/18/18 10:00:00 PM,15.091,,,,,,
502,07/18/18 10:30:00 PM,13.654,,,,,,
503,07/18/18 11:00:00 PM,12.401,,,,,,
504,07/18/18 11:30:00 PM,12.304,,,,,,
505,07/19/18 12:00:00 AM,14.325,,,,,,
506,07/19/18 12:30:00 AM,12.497,,,,,,
507,07/19/18 01:00:00 AM,12.401,,,,,,
508,07/19/18 01:30:00 AM,12.013,,,,,,
509,07/19/18 02:00:00 AM,12.207,,,,,,
510,07/19/18 02:30:00 AM,12.013,,,,,,
511,07/19/18 03:00:00 AM,11.819,,,,,,
