"Time"	"Temperature  (*C)"	"Temperature  (*F)"	"A-D  (1-255)"
34950.4155671	12.64	54.76	145
34950.4364005	11.86	53.35	150
34950.4572338	11.54	52.79	152
34950.4780671	11.23	52.23	154
34950.4989005	12.48	54.48	146
34950.5197338	12.79	55.04	144
34950.5405671	12.64	54.76	145
34950.5614005	12.95	55.32	143
34950.5822338	13.26	55.88	141
34950.6030671	13.26	55.88	141
34950.6239005	12.95	55.32	143
34950.6447338	12.48	54.48	146
34950.6655671	13.72	56.71	138
34950.6864005	13.57	56.43	139
34950.7072338	13.87	56.98	137
34950.7280671	13.57	56.43	139
34950.7489005	13.26	55.88	141
34950.7697338	13.41	56.15	140
34950.7905671	14.97	58.95	130
34950.8114005	14.65	58.38	132
34950.8322338	14.97	58.95	130
34950.8530671	13.26	55.88	141
34950.8739005	12.32	54.19	147
34950.8947338	12.32	54.19	147
34950.9155671	11.86	53.35	150
34950.9364005	11.54	52.79	152
34950.9572338	12.01	53.63	149
34950.9780671	11.86	53.35	150
34950.9989005	11.70	53.07	151
34951.0197338	11.86	53.35	150
34951.0405671	13.26	55.88	141
34951.0614005	12.32	54.19	147
34951.0822338	12.79	55.04	144
34951.1030671	12.95	55.32	143
34951.1239005	13.11	55.60	142
34951.1447338	12.32	54.19	147
34951.1655671	13.11	55.60	142
34951.1864005	13.72	56.71	138
34951.2072338	13.87	56.98	137
34951.2280671	13.41	56.15	140
34951.2489005	13.26	55.88	141
34951.2697338	13.72	56.71	138
34951.2905671	13.72	56.71	138
34951.3114005	14.18	57.54	135
34951.3322338	14.18	57.54	135
34951.3530671	14.18	57.54	135
34951.3739005	13.72	56.71	138
34951.3947338	13.11	55.60	142
34951.4155671	12.79	55.04	144
34951.4364005	12.48	54.48	146
34951.4572338	12.17	53.91	148
34951.4780671	12.32	54.19	147
34951.4989005	12.17	53.91	148
34951.5197338	12.64	54.76	145
34951.5405671	12.32	54.19	147
34951.5614005	12.79	55.04	144
34951.5822338	12.17	53.91	148
34951.6030671	12.01	53.63	149
34951.6239005	11.86	53.35	150
34951.6447338	12.01	53.63	149
34951.6655671	12.01	53.63	149
34951.6864005	12.01	53.63	149
34951.7072338	12.48	54.48	146
34951.7280671	12.64	54.76	145
34951.7489005	12.48	54.48	146
34951.7697338	12.95	55.32	143
34951.7905671	12.79	55.04	144
34951.8114005	12.79	55.04	144
34951.8322338	12.64	54.76	145
34951.8530671	12.64	54.76	145
34951.8739005	12.95	55.32	143
34951.8947338	12.95	55.32	143
34951.9155671	12.32	54.19	147
34951.9364005	13.11	55.60	142
34951.9572338	13.11	55.60	142
34951.9780671	12.79	55.04	144
34951.9989005	13.26	55.88	141
34952.0197338	12.48	54.48	146
34952.0405671	12.64	54.76	145
34952.0614005	12.32	54.19	147
34952.0822338	12.01	53.63	149
34952.1030671	12.32	54.19	147
34952.1239005	11.86	53.35	150
34952.1447338	12.01	53.63	149
34952.1655671	11.86	53.35	150
34952.1864005	12.48	54.48	146
34952.2072338	12.64	54.76	145
34952.2280671	12.48	54.48	146
34952.2489005	12.48	54.48	146
34952.2697338	12.79	55.04	144
34952.2905671	13.26	55.88	141
34952.3114005	12.48	54.48	146
34952.3322338	12.32	54.19	147
34952.3530671	12.32	54.19	147
34952.3739005	12.32	54.19	147
34952.3947338	12.17	53.91	148
34952.4155671	12.01	53.63	149
34952.4364005	12.01	53.63	149
34952.4572338	12.32	54.19	147
34952.4780671	11.86	53.35	150
34952.4989005	12.01	53.63	149
34952.5197338	10.62	51.12	158
34952.5405671	10.77	51.40	157
34952.5614005	11.23	52.23	154
34952.5822338	11.70	53.07	151
34952.6030671	11.86	53.35	150
34952.6239005	11.54	52.79	152
34952.6447338	12.32	54.19	147
34952.6655671	12.17	53.91	148
34952.6864005	12.17	53.91	148
34952.7072338	12.17	53.91	148
34952.7280671	12.01	53.63	149
34952.7489005	12.17	53.91	148
34952.7697338	16.88	62.39	118
34952.7905671	12.17	53.91	148
34952.8114005	12.48	54.48	146
34952.8322338	12.32	54.19	147
34952.8530671	12.32	54.19	147
34952.8739005	12.01	53.63	149
34952.8947338	11.70	53.07	151
34952.9155671	11.54	52.79	152
34952.9364005	11.54	52.79	152
34952.9572338	11.39	52.51	153
34952.9780671	11.39	52.51	153
34952.9989005	10.62	51.12	158
34953.0197338	10.77	51.40	157
34953.0405671	11.86	53.35	150
34953.0614005	11.23	52.23	154
34953.0822338	11.70	53.07	151
34953.1030671	11.08	51.96	155
34953.1239005	12.32	54.19	147
34953.1447338	10.46	50.84	159
34953.1655671	10.62	51.12	158
34953.1864005	10.77	51.40	157
34953.2072338	11.23	52.23	154
34953.2280671	12.48	54.48	146
34953.2489005	13.87	56.98	137
34953.2697338	13.87	56.98	137
34953.2905671	13.11	55.60	142
34953.3114005	12.64	54.76	145
34953.3322338	12.48	54.48	146
34953.3530671	12.01	53.63	149
34953.3739005	12.17	53.91	148
34953.3947338	12.48	54.48	146
34953.4155671	12.01	53.63	149
34953.4364005	13.57	56.43	139
34953.4572338	12.32	54.19	147
34953.4780671	12.32	54.19	147
34953.4989005	11.54	52.79	152
34953.5197338	12.17	53.91	148
34953.5405671	12.79	55.04	144
34953.5614005	11.70	53.07	151
34953.5822338	13.11	55.60	142
34953.6030671	12.95	55.32	143
34953.6239005	12.79	55.04	144
34953.6447338	13.41	56.15	140
34953.6655671	13.72	56.71	138
34953.6864005	13.57	56.43	139
34953.7072338	13.26	55.88	141
34953.7280671	13.57	56.43	139
34953.7489005	13.41	56.15	140
34953.7697338	13.26	55.88	141
34953.7905671	13.26	55.88	141
34953.8114005	14.18	57.54	135
34953.8322338	13.41	56.15	140
34953.8530671	13.11	55.60	142
34953.8739005	13.41	56.15	140
34953.8947338	13.57	56.43	139
34953.9155671	13.57	56.43	139
34953.9364005	13.26	55.88	141
34953.9572338	13.57	56.43	139
34953.9780671	14.49	58.10	133
34953.9989005	13.72	56.71	138
34954.0197338	12.64	54.76	145
34954.0405671	13.11	55.60	142
34954.0614005	12.01	53.63	149
34954.0822338	12.32	54.19	147
34954.1030671	12.48	54.48	146
34954.1239005	12.64	54.76	145
34954.1447338	14.03	57.26	136
34954.1655671	13.26	55.88	141
34954.1864005	13.87	56.98	137
34954.2072338	13.41	56.15	140
34954.2280671	14.18	57.54	135
34954.2489005	14.18	57.54	135
34954.2697338	15.76	60.38	125
34954.2905671	14.65	58.38	132
34954.3114005	16.08	60.96	123
34954.3322338	15.76	60.38	125
34954.3530671	16.88	62.39	118
34954.3739005	14.97	58.95	130
34954.3947338	13.57	56.43	139
34954.4155671	13.57	56.43	139
34954.4364005	13.72	56.71	138
34954.4572338	12.95	55.32	143
34954.4780671	13.11	55.60	142
34954.4989005	12.79	55.04	144
34954.5197338	13.26	55.88	141
34954.5405671	12.64	54.76	145
34954.5614005	12.79	55.04	144
34954.5822338	12.95	55.32	143
34954.6030671	13.57	56.43	139
34954.6239005	13.72	56.71	138
34954.6447338	14.97	58.95	130
34954.6655671	14.49	58.10	133
34954.6864005	14.03	57.26	136
34954.7072338	14.49	58.10	133
34954.7280671	14.81	58.67	131
34954.7489005	14.81	58.67	131
34954.7697338	14.81	58.67	131
34954.7905671	14.81	58.67	131
34954.8114005	14.81	58.67	131
34954.8322338	14.65	58.38	132
34954.8530671	14.97	58.95	130
34954.8739005	15.13	59.24	129
34954.8947338	14.49	58.10	133
34954.9155671	15.13	59.24	129
34954.9364005	14.81	58.67	131
34954.9572338	14.49	58.10	133
34954.9780671	14.03	57.26	136
34954.9989005	13.11	55.60	142
34955.0197338	13.72	56.71	138
34955.0405671	13.41	56.15	140
34955.0614005	13.26	55.88	141
34955.0822338	13.26	55.88	141
34955.1030671	12.95	55.32	143
34955.1239005	13.72	56.71	138
34955.1447338	13.87	56.98	137
34955.1655671	13.41	56.15	140
34955.1864005	13.87	56.98	137
34955.2072338	14.34	57.82	134
34955.2280671	14.49	58.10	133
34955.2489005	14.81	58.67	131
34955.2697338	14.65	58.38	132
34955.2905671	14.49	58.10	133
34955.3114005	14.49	58.10	133
34955.3322338	14.34	57.82	134
34955.3530671	14.49	58.10	133
34955.3739005	14.65	58.38	132
34955.3947338	14.34	57.82	134
34955.4155671	14.49	58.10	133
34955.4364005	14.81	58.67	131
34955.4572338	14.81	58.67	131
34955.4780671	14.81	58.67	131
34955.4989005	14.34	57.82	134
34955.5197338	13.26	55.88	141
34955.5405671	12.79	55.04	144
34955.5614005	12.64	54.76	145
34955.5822338	14.18	57.54	135
34955.6030671	12.79	55.04	144
34955.6239005	12.48	54.48	146
34955.6447338	13.87	56.98	137
34955.6655671	14.18	57.54	135
34955.6864005	14.18	57.54	135
34955.7072338	13.41	56.15	140
34955.7280671	14.34	57.82	134
34955.7489005	14.03	57.26	136
34955.7697338	14.49	58.10	133
34955.7905671	14.18	57.54	135
34955.8114005	15.28	59.52	128
34955.8322338	15.13	59.24	129
34955.8530671	15.13	59.24	129
34955.8739005	14.81	58.67	131
34955.8947338	15.28	59.52	128
34955.9155671	15.13	59.24	129
34955.9364005	15.44	59.81	127
34955.9572338	15.28	59.52	128
34955.9780671	14.49	58.10	133
34955.9989005	13.87	56.98	137
34956.0197338	13.72	56.71	138
34956.0405671	13.26	55.88	141
34956.0614005	13.41	56.15	140
34956.0822338	12.95	55.32	143
34956.1030671	13.11	55.60	142
34956.1239005	13.26	55.88	141
34956.1447338	12.79	55.04	144
34956.1655671	13.41	56.15	140
34956.1864005	13.72	56.71	138
34956.2072338	14.03	57.26	136
34956.2280671	14.03	57.26	136
34956.2489005	13.87	56.98	137
34956.2697338	13.72	56.71	138
34956.2905671	13.41	56.15	140
34956.3114005	14.65	58.38	132
34956.3322338	14.49	58.10	133
34956.3530671	14.03	57.26	136
34956.3739005	14.97	58.95	130
34956.3947338	14.34	57.82	134
34956.4155671	13.72	56.71	138
34956.4364005	14.18	57.54	135
34956.4572338	14.03	57.26	136
34956.4780671	14.03	57.26	136
34956.4989005	12.79	55.04	144
34956.5197338	13.26	55.88	141
34956.5405671	13.87	56.98	137
34956.5614005	13.41	56.15	140
34956.5822338	12.95	55.32	143
34956.6030671	12.64	54.76	145
34956.6239005	12.79	55.04	144
34956.6447338	13.87	56.98	137
34956.6655671	13.41	56.15	140
34956.6864005	13.11	55.60	142
34956.7072338	13.26	55.88	141
34956.7280671	14.18	57.54	135
34956.7489005	14.49	58.10	133
34956.7697338	14.03	57.26	136
34956.7905671	14.81	58.67	131
34956.8114005	14.49	58.10	133
34956.8322338	15.28	59.52	128
34956.8530671	15.28	59.52	128
34956.8739005	15.44	59.81	127
34956.8947338	14.97	58.95	130
34956.9155671	15.28	59.52	128
34956.9364005	16.24	61.24	122
34956.9572338	15.44	59.81	127
34956.9780671	14.65	58.38	132
34956.9989005	14.97	58.95	130
34957.0197338	14.65	58.38	132
34957.0405671	13.57	56.43	139
34957.0614005	12.95	55.32	143
34957.0822338	13.41	56.15	140
34957.1030671	12.48	54.48	146
34957.1239005	13.26	55.88	141
34957.1447338	13.26	55.88	141
34957.1655671	13.11	55.60	142
34957.1864005	13.41	56.15	140
34957.2072338	14.97	58.95	130
34957.2280671	14.18	57.54	135
34957.2489005	14.34	57.82	134
34957.2697338	14.81	58.67	131
34957.2905671	15.13	59.24	129
34957.3114005	15.44	59.81	127
34957.3322338	15.13	59.24	129
34957.3530671	14.81	58.67	131
34957.3739005	14.97	58.95	130
34957.3947338	15.13	59.24	129
34957.4155671	15.61	60.10	126
34957.4364005	15.61	60.10	126
34957.4572338	15.44	59.81	127
34957.4780671	14.81	58.67	131
34957.4989005	13.87	56.98	137
34957.5197338	13.41	56.15	140
34957.5405671	12.95	55.32	143
34957.5614005	12.79	55.04	144
34957.5822338	12.32	54.19	147
34957.6030671	13.72	56.71	138
34957.6239005	13.11	55.60	142
34957.6447338	14.81	58.67	131
34957.6655671	16.72	62.10	119
34957.6864005	17.68	63.83	113
34957.7072338	17.52	63.54	114
34957.7280671	17.84	64.12	112
34957.7489005	17.84	64.12	112
34957.7697338	18.00	64.41	111
34957.7905671	18.16	64.70	110
34957.8114005	18.16	64.70	110
34957.8322338	18.16	64.70	110
34957.8530671	18.16	64.70	110
34957.8739005	18.32	64.99	109
34957.8947338	18.32	64.99	109
34957.9155671	18.32	64.99	109
34957.9364005	18.32	64.99	109
34957.9572338	18.32	64.99	109
34957.9780671	18.32	64.99	109
34957.9989005	18.32	64.99	109
34958.0197338	18.48	65.28	108
34958.0405671	18.48	65.28	108
34958.0614005	18.32	64.99	109
34958.0822338	18.32	64.99	109
34958.1030671	18.32	64.99	109
34958.1239005	18.00	64.41	111
34958.1447338	18.00	64.41	111
34958.1655671	17.84	64.12	112
34958.1864005	18.16	64.70	110
34958.2072338	18.00	64.41	111
34958.2280671	17.68	63.83	113
34958.2489005	18.00	64.41	111
34958.2697338	18.16	64.70	110
34958.2905671	18.16	64.70	110
34958.3114005	18.16	64.70	110
34958.3322338	18.00	64.41	111
34958.3530671	17.20	62.97	116
34958.3739005	15.76	60.38	125
34958.3947338	14.81	58.67	131
34958.4155671	14.81	58.67	131
34958.4364005	13.72	56.71	138
34958.4572338	12.95	55.32	143
34958.4780671	12.64	54.76	145
34958.4989005	12.32	54.19	147
34958.5197338	12.17	53.91	148
34958.5405671	10.62	51.12	158
34958.5614005	10.31	50.56	160
34958.5822338	10.46	50.84	159
34958.6030671	10.93	51.68	156
34958.6239005	9.37	48.88	166
34958.6447338	9.52	49.15	165
34958.6655671	9.68	49.44	164
34958.6864005	10.77	51.40	157
34958.7072338	9.37	48.88	166
34958.7280671	9.06	48.32	168
34958.7489005	9.06	48.32	168
34958.7697338	9.06	48.32	168
34958.7905671	8.91	48.04	169
34958.8114005	8.91	48.04	169
34958.8322338	8.91	48.04	169
34958.8530671	8.91	48.04	169
34958.8739005	8.91	48.04	169
34958.8947338	8.91	48.04	169
34958.9155671	8.91	48.04	169
34958.9364005	9.37	48.88	166
34958.9572338	10.46	50.84	159
34958.9780671	10.46	50.84	159
34958.9989005	10.62	51.12	158
34959.0197338	10.62	51.12	158
34959.0405671	10.31	50.56	160
34959.0614005	10.46	50.84	159
34959.0822338	10.77	51.40	157
34959.1030671	10.62	51.12	158
34959.1239005	10.46	50.84	159
34959.1447338	10.46	50.84	159
34959.1655671	10.62	51.12	158
34959.1864005	10.77	51.40	157
34959.2072338	10.77	51.40	157
34959.2280671	11.08	51.96	155
34959.2489005	10.93	51.68	156
34959.2697338	11.54	52.79	152
34959.2905671	11.39	52.51	153
34959.3114005	11.39	52.51	153
34959.3322338	12.01	53.63	149
34959.3530671	13.57	56.43	139
34959.3739005	14.34	57.82	134
34959.3947338	14.65	58.38	132
34959.4155671	14.81	58.67	131
34959.4364005	14.97	58.95	130
34959.4572338	15.13	59.24	129
34959.4780671	15.28	59.52	128
34959.4989005	15.13	59.24	129
34959.5197338	15.13	59.24	129
34959.5405671	14.81	58.67	131
34959.5614005	15.13	59.24	129
34959.5822338	15.13	59.24	129
34959.6030671	15.28	59.52	128
34959.6239005	15.44	59.81	127
34959.6447338	15.44	59.81	127
34959.6655671	15.61	60.10	126
34959.6864005	15.61	60.10	126
34959.7072338	15.44	59.81	127
34959.7280671	15.44	59.81	127
34959.7489005	15.28	59.52	128
34959.7697338	15.28	59.52	128
34959.7905671	15.44	59.81	127
34959.8114005	15.61	60.10	126
34959.8322338	15.76	60.38	125
34959.8530671	15.28	59.52	128
34959.8739005	15.28	59.52	128
34959.8947338	15.44	59.81	127
34959.9155671	15.44	59.81	127
34959.9364005	15.13	59.24	129
34959.9572338	14.97	58.95	130
34959.9780671	15.13	59.24	129
34959.9989005	15.13	59.24	129
34960.0197338	15.13	59.24	129
34960.0405671	15.13	59.24	129
34960.0614005	15.13	59.24	129
34960.0822338	15.13	59.24	129
34960.1030671	15.13	59.24	129
34960.1239005	15.28	59.52	128
34960.1447338	15.13	59.24	129
34960.1655671	14.97	58.95	130
34960.1864005	14.81	58.67	131
34960.2072338	14.97	58.95	130
34960.2280671	14.81	58.67	131
34960.2489005	14.81	58.67	131
34960.2697338	14.81	58.67	131
34960.2905671	14.81	58.67	131
34960.3114005	14.81	58.67	131
34960.3322338	14.81	58.67	131
34960.3530671	14.97	58.95	130
34960.3739005	14.97	58.95	130
34960.3947338	14.97	58.95	130
34960.4155671	14.97	58.95	130
34960.4364005	14.97	58.95	130
34960.4572338	14.97	58.95	130
34960.4780671	14.97	58.95	130
34960.4989005	15.13	59.24	129
34960.5197338	15.13	59.24	129
34960.5405671	15.13	59.24	129
34960.5614005	15.13	59.24	129
34960.5822338	15.13	59.24	129
34960.6030671	15.44	59.81	127
34960.6239005	15.44	59.81	127
34960.6447338	15.44	59.81	127
34960.6655671	15.44	59.81	127
34960.6864005	15.28	59.52	128
34960.7072338	15.44	59.81	127
34960.7280671	15.44	59.81	127
34960.7489005	15.61	60.10	126
34960.7697338	15.44	59.81	127
34960.7905671	15.61	60.10	126
34960.8114005	15.44	59.81	127
34960.8322338	15.44	59.81	127
34960.8530671	15.44	59.81	127
34960.8739005	15.44	59.81	127
34960.8947338	15.44	59.81	127
34960.9155671	15.44	59.81	127
34960.9364005	15.28	59.52	128
34960.9572338	15.28	59.52	128
34960.9780671	15.28	59.52	128
34960.9989005	15.28	59.52	128
34961.0197338	15.28	59.52	128
34961.0405671	15.28	59.52	128
34961.0614005	15.28	59.52	128
34961.0822338	15.28	59.52	128
34961.1030671	15.28	59.52	128
34961.1239005	15.13	59.24	129
34961.1447338	14.81	58.67	131
34961.1655671	14.97	58.95	130
34961.1864005	14.97	58.95	130
34961.2072338	14.97	58.95	130
34961.2280671	14.97	58.95	130
34961.2489005	14.97	58.95	130
34961.2697338	14.97	58.95	130
34961.2905671	14.97	58.95	130
34961.3114005	14.97	58.95	130
34961.3322338	14.97	58.95	130
34961.3530671	14.97	58.95	130
34961.3739005	15.13	59.24	129
34961.3947338	15.13	59.24	129
34961.4155671	15.13	59.24	129
34961.4364005	15.13	59.24	129
34961.4572338	15.13	59.24	129
34961.4780671	15.13	59.24	129
34961.4989005	15.13	59.24	129
34961.5197338	15.28	59.52	128
34961.5405671	15.44	59.81	127
34961.5614005	15.28	59.52	128
34961.5822338	15.28	59.52	128
34961.6030671	15.44	59.81	127
34961.6239005	15.44	59.81	127
34961.6447338	15.44	59.81	127
34961.6655671	15.28	59.52	128
34961.6864005	15.13	59.24	129
34961.7072338	15.13	59.24	129
34961.7280671	15.28	59.52	128
34961.7489005	15.13	59.24	129
34961.7697338	14.97	58.95	130
34961.7905671	14.97	58.95	130
34961.8114005	14.97	58.95	130
34961.8322338	15.13	59.24	129
34961.8530671	14.97	58.95	130
34961.8739005	14.81	58.67	131
34961.8947338	14.81	58.67	131
34961.9155671	14.97	58.95	130
34961.9364005	14.97	58.95	130
34961.9572338	14.97	58.95	130
34961.9780671	14.97	58.95	130
34961.9989005	14.97	58.95	130
34962.0197338	14.81	58.67	131
34962.0405671	14.81	58.67	131
34962.0614005	14.81	58.67	131
34962.0822338	14.81	58.67	131
34962.1030671	14.81	58.67	131
34962.1239005	14.97	58.95	130
34962.1447338	14.81	58.67	131
34962.1655671	14.81	58.67	131
34962.1864005	14.65	58.38	132
34962.2072338	14.65	58.38	132
34962.2280671	14.65	58.38	132
34962.2489005	14.34	57.82	134
34962.2697338	14.65	58.38	132
34962.2905671	14.65	58.38	132
34962.3114005	14.65	58.38	132
34962.3322338	14.81	58.67	131
34962.3530671	14.81	58.67	131
34962.3739005	14.81	58.67	131
34962.3947338	14.97	58.95	130
34962.4155671	14.97	58.95	130
34962.4364005	14.97	58.95	130
34962.4572338	14.97	58.95	130
34962.4780671	14.97	58.95	130
34962.4989005	14.97	58.95	130
34962.5197338	14.97	58.95	130
34962.5405671	14.97	58.95	130
34962.5614005	14.97	58.95	130
34962.5822338	14.97	58.95	130
34962.6030671	15.13	59.24	129
34962.6239005	15.13	59.24	129
34962.6447338	14.97	58.95	130
34962.6655671	14.97	58.95	130
34962.6864005	14.81	58.67	131
34962.7072338	14.65	58.38	132
34962.7280671	14.34	57.82	134
34962.7489005	14.49	58.10	133
34962.7697338	14.65	58.38	132
34962.7905671	14.65	58.38	132
34962.8114005	14.49	58.10	133
34962.8322338	14.49	58.10	133
34962.8530671	14.65	58.38	132
34962.8739005	14.65	58.38	132
34962.8947338	14.81	58.67	131
34962.9155671	14.97	58.95	130
34962.9364005	15.28	59.52	128
34962.9572338	15.28	59.52	128
34962.9780671	15.13	59.24	129
34962.9989005	14.97	58.95	130
34963.0197338	14.97	58.95	130
34963.0405671	14.97	58.95	130
34963.0614005	14.81	58.67	131
34963.0822338	14.97	58.95	130
34963.1030671	14.97	58.95	130
34963.1239005	15.13	59.24	129
34963.1447338	15.13	59.24	129
34963.1655671	15.13	59.24	129
34963.1864005	15.13	59.24	129
34963.2072338	15.13	59.24	129
34963.2280671	15.28	59.52	128
34963.2489005	15.13	59.24	129
34963.2697338	14.65	58.38	132
34963.2905671	14.65	58.38	132
34963.3114005	14.81	58.67	131
34963.3322338	14.65	58.38	132
34963.3530671	14.97	58.95	130
34963.3739005	14.81	58.67	131
34963.3947338	14.97	58.95	130
34963.4155671	15.13	59.24	129
34963.4364005	15.28	59.52	128
34963.4572338	14.97	58.95	130
34963.4780671	14.81	58.67	131
34963.4989005	15.13	59.24	129
34963.5197338	15.28	59.52	128
34963.5405671	14.97	58.95	130
34963.5614005	14.97	58.95	130
34963.5822338	15.13	59.24	129
34963.6030671	15.28	59.52	128
34963.6239005	15.28	59.52	128
34963.6447338	15.28	59.52	128
34963.6655671	15.28	59.52	128
34963.6864005	15.28	59.52	128
34963.7072338	14.97	58.95	130
34963.7280671	15.28	59.52	128
34963.7489005	15.28	59.52	128
34963.7697338	15.28	59.52	128
34963.7905671	15.28	59.52	128
34963.8114005	15.44	59.81	127
34963.8322338	15.13	59.24	129
34963.8530671	14.65	58.38	132
34963.8739005	14.65	58.38	132
34963.8947338	14.81	58.67	131
34963.9155671	14.81	58.67	131
34963.9364005	14.97	58.95	130
34963.9572338	14.97	58.95	130
34963.9780671	14.81	58.67	131
34963.9989005	14.97	58.95	130
34964.0197338	14.97	58.95	130
34964.0405671	14.97	58.95	130
34964.0614005	14.97	58.95	130
34964.0822338	14.97	58.95	130
34964.1030671	14.97	58.95	130
34964.1239005	14.97	58.95	130
34964.1447338	14.81	58.67	131
34964.1655671	14.97	58.95	130
34964.1864005	14.81	58.67	131
34964.2072338	14.34	57.82	134
34964.2280671	14.65	58.38	132
34964.2489005	14.65	58.38	132
34964.2697338	14.81	58.67	131
34964.2905671	14.81	58.67	131
34964.3114005	14.97	58.95	130
34964.3322338	14.97	58.95	130
34964.3530671	14.81	58.67	131
34964.3739005	14.65	58.38	132
34964.3947338	14.81	58.67	131
34964.4155671	14.81	58.67	131
34964.4364005	14.97	58.95	130
34964.4572338	15.13	59.24	129
34964.4780671	15.13	59.24	129
34964.4989005	15.13	59.24	129
34964.5197338	14.97	58.95	130
34964.5405671	14.97	58.95	130
34964.5614005	14.97	58.95	130
34964.5822338	14.97	58.95	130
34964.6030671	14.97	58.95	130
34964.6239005	14.97	58.95	130
34964.6447338	14.97	58.95	130
34964.6655671	14.97	58.95	130
34964.6864005	15.13	59.24	129
34964.7072338	15.13	59.24	129
34964.7280671	15.13	59.24	129
34964.7489005	14.97	58.95	130
34964.7697338	15.13	59.24	129
34964.7905671	15.28	59.52	128
34964.8114005	15.28	59.52	128
34964.8322338	15.28	59.52	128
34964.8530671	15.28	59.52	128
34964.8739005	15.28	59.52	128
34964.8947338	15.28	59.52	128
34964.9155671	15.28	59.52	128
34964.9364005	15.28	59.52	128
34964.9572338	15.44	59.81	127
34964.9780671	15.44	59.81	127
34964.9989005	15.44	59.81	127
34965.0197338	15.44	59.81	127
34965.0405671	15.44	59.81	127
34965.0614005	15.44	59.81	127
34965.0822338	15.44	59.81	127
34965.1030671	15.44	59.81	127
34965.1239005	15.44	59.81	127
34965.1447338	15.28	59.52	128
34965.1655671	15.28	59.52	128
34965.1864005	15.44	59.81	127
34965.2072338	15.44	59.81	127
34965.2280671	15.44	59.81	127
34965.2489005	15.44	59.81	127
34965.2697338	15.44	59.81	127
34965.2905671	15.44	59.81	127
34965.3114005	15.28	59.52	128
34965.3322338	15.28	59.52	128
34965.3530671	15.13	59.24	129
34965.3739005	15.28	59.52	128
34965.3947338	15.28	59.52	128
34965.4155671	15.28	59.52	128
34965.4364005	15.28	59.52	128
34965.4572338	15.28	59.52	128
34965.4780671	15.44	59.81	127
34965.4989005	15.44	59.81	127
34965.5197338	15.44	59.81	127
34965.5405671	15.44	59.81	127
34965.5614005	15.44	59.81	127
34965.5822338	15.76	60.38	125
34965.6030671	15.92	60.67	124
34965.6239005	15.92	60.67	124
34965.6447338	15.92	60.67	124
34965.6655671	16.08	60.96	123
34965.6864005	15.92	60.67	124
34965.7072338	15.92	60.67	124
34965.7280671	15.76	60.38	125
34965.7489005	15.61	60.10	126
34965.7697338	15.28	59.52	128
34965.7905671	15.28	59.52	128
34965.8114005	15.28	59.52	128
34965.8322338	15.44	59.81	127
34965.8530671	15.28	59.52	128
34965.8739005	15.44	59.81	127
34965.8947338	15.61	60.10	126
34965.9155671	15.28	59.52	128
34965.9364005	15.13	59.24	129
34965.9572338	15.13	59.24	129
34965.9780671	14.97	58.95	130
34965.9989005	15.44	59.81	127
34966.0197338	15.61	60.10	126
34966.0405671	14.97	58.95	130
34966.0614005	14.81	58.67	131
34966.0822338	15.44	59.81	127
34966.1030671	15.13	59.24	129
34966.1239005	15.13	59.24	129
34966.1447338	15.28	59.52	128
34966.1655671	15.13	59.24	129
34966.1864005	15.13	59.24	129
34966.2072338	15.13	59.24	129
34966.2280671	15.13	59.24	129
34966.2489005	15.13	59.24	129
34966.2697338	15.13	59.24	129
34966.2905671	15.13	59.24	129
34966.3114005	15.13	59.24	129
34966.3322338	14.81	58.67	131
34966.3530671	14.97	58.95	130
34966.3739005	14.97	58.95	130
34966.3947338	14.97	58.95	130
34966.4155671	15.13	59.24	129
34966.4364005	15.28	59.52	128
34966.4572338	15.28	59.52	128
34966.4780671	15.28	59.52	128
34966.4989005	15.44	59.81	127
34966.5197338	15.44	59.81	127
34966.5405671	15.44	59.81	127
34966.5614005	15.44	59.81	127
34966.5822338	15.28	59.52	128
34966.6030671	15.28	59.52	128
34966.6239005	15.28	59.52	128
34966.6447338	15.28	59.52	128
34966.6655671	15.28	59.52	128
34966.6864005	15.28	59.52	128
34966.7072338	15.28	59.52	128
34966.7280671	15.28	59.52	128
34966.7489005	15.28	59.52	128
34966.7697338	15.28	59.52	128
34966.7905671	15.28	59.52	128
34966.8114005	15.28	59.52	128
34966.8322338	15.28	59.52	128
34966.8530671	15.13	59.24	129
34966.8739005	15.13	59.24	129
34966.8947338	15.28	59.52	128
34966.9155671	14.97	58.95	130
34966.9364005	14.97	58.95	130
34966.9572338	14.81	58.67	131
34966.9780671	14.81	58.67	131
34966.9989005	15.13	59.24	129
34967.0197338	14.97	58.95	130
34967.0405671	15.13	59.24	129
34967.0614005	15.28	59.52	128
34967.0822338	14.97	58.95	130
34967.1030671	15.13	59.24	129
34967.1239005	15.13	59.24	129
34967.1447338	15.13	59.24	129
34967.1655671	14.97	58.95	130
34967.1864005	15.13	59.24	129
34967.2072338	15.13	59.24	129
34967.2280671	15.13	59.24	129
34967.2489005	15.28	59.52	128
34967.2697338	15.28	59.52	128
34967.2905671	15.28	59.52	128
34967.3114005	15.28	59.52	128
34967.3322338	15.28	59.52	128
34967.3530671	15.28	59.52	128
34967.3739005	15.44	59.81	127
34967.3947338	15.44	59.81	127
34967.4155671	15.44	59.81	127
34967.4364005	15.44	59.81	127
34967.4572338	15.44	59.81	127
34967.4780671	15.44	59.81	127
34967.4989005	15.44	59.81	127
