"Time"	"Temperature  (*C)"	"Temperature  (*F)"	"A-D  (1-255)"
34486.8125116	5.49	41.89	191
34486.8333449	5.49	41.89	191
34486.8541782	5.33	41.61	192
34486.8750116	5.33	41.61	192
34486.8958449	5.33	41.61	192
34486.9166782	5.49	41.89	191
34486.9375116	5.33	41.61	192
34486.9583449	5.49	41.89	191
34486.9791782	5.64	42.17	190
34487.0000116	5.64	42.17	190
34487.0208449	5.49	41.89	191
34487.0416782	5.64	42.17	190
34487.0625116	5.49	41.89	191
34487.0833449	5.49	41.89	191
34487.1041782	5.49	41.89	191
34487.1250116	5.64	42.17	190
34487.1458449	5.49	41.89	191
34487.1666782	5.49	41.89	191
34487.1875116	5.64	42.17	190
34487.2083449	5.49	41.89	191
34487.2291782	5.49	41.89	191
34487.2500116	5.33	41.61	192
34487.2708449	5.33	41.61	192
34487.2916782	5.33	41.61	192
34487.3125116	5.33	41.61	192
34487.3333449	5.18	41.33	193
34487.3541782	5.33	41.61	192
34487.3750116	5.18	41.33	193
34487.3958449	5.18	41.33	193
34487.4166782	5.18	41.33	193
34487.4375116	5.33	41.61	192
34487.4583449	5.33	41.61	192
34487.4791782	5.33	41.61	192
34487.5000116	5.33	41.61	192
34487.5208449	5.33	41.61	192
34487.5416782	5.33	41.61	192
34487.5625116	5.33	41.61	192
34487.5833449	5.33	41.61	192
34487.6041782	5.96	42.73	188
34487.6250116	6.89	44.42	182
34487.6458449	6.27	43.30	186
34487.6666782	5.96	42.73	188
34487.6875116	6.43	43.58	185
34487.7083449	5.33	41.61	192
34487.7291782	5.33	41.61	192
34487.7500116	5.49	41.89	191
34487.7708449	5.33	41.61	192
34487.7916782	5.33	41.61	192
34487.8125116	5.33	41.61	192
34487.8333449	5.33	41.61	192
34487.8541782	5.33	41.61	192
34487.8750116	5.33	41.61	192
34487.8958449	5.18	41.33	193
34487.9166782	5.18	41.33	193
34487.9375116	5.33	41.61	192
34487.9583449	5.33	41.61	192
34487.9791782	5.33	41.61	192
34488.0000116	5.33	41.61	192
34488.0208449	5.33	41.61	192
34488.0416782	5.33	41.61	192
34488.0625116	5.33	41.61	192
34488.0833449	5.49	41.89	191
34488.1041782	5.33	41.61	192
34488.1250116	5.49	41.89	191
34488.1458449	5.49	41.89	191
34488.1666782	5.49	41.89	191
34488.1875116	5.33	41.61	192
34488.2083449	5.33	41.61	192
34488.2291782	5.33	41.61	192
34488.2500116	5.49	41.89	191
34488.2708449	5.33	41.61	192
34488.2916782	5.33	41.61	192
34488.3125116	5.33	41.61	192
34488.3333449	5.33	41.61	192
34488.3541782	5.49	41.89	191
34488.3750116	5.33	41.61	192
34488.3958449	5.49	41.89	191
34488.4166782	5.64	42.17	190
34488.4375116	5.49	41.89	191
34488.4583449	5.96	42.73	188
34488.4791782	5.49	41.89	191
34488.5000116	5.49	41.89	191
34488.5208449	5.33	41.61	192
34488.5416782	5.33	41.61	192
34488.5625116	5.33	41.61	192
34488.5833449	5.18	41.33	193
34488.6041782	5.33	41.61	192
34488.6250116	5.33	41.61	192
34488.6458449	5.33	41.61	192
34488.6666782	5.33	41.61	192
34488.6875116	5.33	41.61	192
34488.7083449	5.33	41.61	192
34488.7291782	5.33	41.61	192
34488.7500116	5.33	41.61	192
34488.7708449	5.33	41.61	192
34488.7916782	5.33	41.61	192
34488.8125116	5.33	41.61	192
34488.8333449	5.33	41.61	192
34488.8541782	5.33	41.61	192
34488.8750116	5.33	41.61	192
34488.8958449	5.49	41.89	191
34488.9166782	5.49	41.89	191
34488.9375116	5.96	42.73	188
34488.9583449	5.80	42.45	189
34488.9791782	5.80	42.45	189
34489.0000116	5.64	42.17	190
34489.0208449	5.33	41.61	192
34489.0416782	5.33	41.61	192
34489.0625116	5.49	41.89	191
34489.0833449	5.49	41.89	191
34489.1041782	5.49	41.89	191
34489.1250116	5.49	41.89	191
34489.1458449	5.49	41.89	191
34489.1666782	5.33	41.61	192
34489.1875116	5.33	41.61	192
34489.2083449	5.33	41.61	192
34489.2291782	5.33	41.61	192
34489.2500116	5.33	41.61	192
34489.2708449	5.33	41.61	192
34489.2916782	5.33	41.61	192
34489.3125116	5.33	41.61	192
34489.3333449	5.33	41.61	192
34489.3541782	5.33	41.61	192
34489.3750116	5.49	41.89	191
34489.3958449	5.49	41.89	191
34489.4166782	5.80	42.45	189
34489.4375116	6.27	43.30	186
34489.4583449	6.27	43.30	186
34489.4791782	6.58	43.86	184
34489.5000116	6.43	43.58	185
34489.5208449	6.58	43.86	184
34489.5416782	6.27	43.30	186
34489.5625116	6.74	44.14	183
34489.5833449	6.74	44.14	183
34489.6041782	6.43	43.58	185
34489.6250116	6.74	44.14	183
34489.6458449	6.58	43.86	184
34489.6666782	6.27	43.30	186
34489.6875116	6.12	43.02	187
34489.7083449	6.43	43.58	185
34489.7291782	6.27	43.30	186
34489.7500116	6.27	43.30	186
34489.7708449	6.27	43.30	186
34489.7916782	6.27	43.30	186
34489.8125116	5.96	42.73	188
34489.8333449	6.12	43.02	187
34489.8541782	5.64	42.17	190
34489.8750116	5.64	42.17	190
34489.8958449	5.80	42.45	189
34489.9166782	6.27	43.30	186
34489.9375116	6.58	43.86	184
34489.9583449	6.74	44.14	183
34489.9791782	6.89	44.42	182
34490.0000116	7.05	44.70	181
34490.0208449	7.36	45.26	179
34490.0416782	7.36	45.26	179
34490.0625116	7.52	45.54	178
34490.0833449	7.83	46.10	176
34490.1041782	8.14	46.66	174
34490.1250116	8.14	46.66	174
34490.1458449	8.14	46.66	174
34490.1666782	7.98	46.38	175
34490.1875116	7.83	46.10	176
34490.2083449	7.83	46.10	176
34490.2291782	7.67	45.82	177
34490.2500116	7.98	46.38	175
34490.2708449	7.67	45.82	177
34490.2916782	7.52	45.54	178
34490.3125116	7.52	45.54	178
34490.3333449	7.52	45.54	178
34490.3541782	7.36	45.26	179
34490.3750116	7.36	45.26	179
34490.3958449	7.36	45.26	179
34490.4166782	7.36	45.26	179
34490.4375116	7.36	45.26	179
34490.4583449	7.21	44.98	180
34490.4791782	7.36	45.26	179
34490.5000116	7.36	45.26	179
34490.5208449	7.21	44.98	180
34490.5416782	7.21	44.98	180
34490.5625116	7.21	44.98	180
34490.5833449	7.36	45.26	179
34490.6041782	7.67	45.82	177
34490.6250116	7.83	46.10	176
34490.6458449	7.83	46.10	176
34490.6666782	7.67	45.82	177
34490.6875116	7.98	46.38	175
34490.7083449	7.83	46.10	176
34490.7291782	7.67	45.82	177
34490.7500116	7.67	45.82	177
34490.7708449	7.98	46.38	175
34490.7916782	7.67	45.82	177
34490.8125116	7.67	45.82	177
34490.8333449	7.83	46.10	176
34490.8541782	7.67	45.82	177
34490.8750116	7.67	45.82	177
34490.8958449	7.36	45.26	179
34490.9166782	7.67	45.82	177
34490.9375116	7.83	46.10	176
34490.9583449	7.83	46.10	176
34490.9791782	7.67	45.82	177
34491.0000116	7.52	45.54	178
34491.0208449	7.83	46.10	176
34491.0416782	7.98	46.38	175
34491.0625116	7.83	46.10	176
34491.0833449	7.98	46.38	175
34491.1041782	7.67	45.82	177
34491.1250116	7.83	46.10	176
34491.1458449	7.98	46.38	175
34491.1666782	7.98	46.38	175
34491.1875116	7.98	46.38	175
34491.2083449	7.83	46.10	176
34491.2291782	7.83	46.10	176
34491.2500116	7.98	46.38	175
34491.2708449	7.36	45.26	179
34491.2916782	6.89	44.42	182
34491.3125116	7.21	44.98	180
34491.3333449	6.74	44.14	183
34491.3541782	6.74	44.14	183
34491.3750116	6.43	43.58	185
34491.3958449	6.43	43.58	185
34491.4166782	6.43	43.58	185
34491.4375116	6.74	44.14	183
34491.4583449	6.74	44.14	183
34491.4791782	6.58	43.86	184
34491.5000116	6.89	44.42	182
34491.5208449	7.05	44.70	181
34491.5416782	7.05	44.70	181
34491.5625116	6.58	43.86	184
34491.5833449	6.89	44.42	182
34491.6041782	7.67	45.82	177
34491.6250116	7.83	46.10	176
34491.6458449	7.67	45.82	177
34491.6666782	7.98	46.38	175
34491.6875116	7.98	46.38	175
34491.7083449	7.83	46.10	176
34491.7291782	7.67	45.82	177
34491.7500116	7.36	45.26	179
34491.7708449	7.52	45.54	178
34491.7916782	7.52	45.54	178
34491.8125116	7.52	45.54	178
34491.8333449	7.21	44.98	180
34491.8541782	7.05	44.70	181
34491.8750116	6.58	43.86	184
34491.8958449	6.58	43.86	184
34491.9166782	6.43	43.58	185
34491.9375116	6.12	43.02	187
34491.9583449	5.96	42.73	188
34491.9791782	6.43	43.58	185
34492.0000116	6.74	44.14	183
34492.0208449	6.58	43.86	184
34492.0416782	6.43	43.58	185
34492.0625116	7.05	44.70	181
34492.0833449	7.21	44.98	180
34492.1041782	8.29	46.93	173
34492.1250116	8.29	46.93	173
34492.1458449	7.98	46.38	175
34492.1666782	8.29	46.93	173
34492.1875116	8.44	47.21	172
34492.2083449	7.67	45.82	177
34492.2291782	7.67	45.82	177
34492.2500116	7.67	45.82	177
34492.2708449	7.98	46.38	175
34492.2916782	7.36	45.26	179
34492.3125116	6.89	44.42	182
34492.3333449	6.27	43.30	186
34492.3541782	6.12	43.02	187
34492.3750116	5.80	42.45	189
34492.3958449	5.80	42.45	189
34492.4166782	5.80	42.45	189
34492.4375116	5.80	42.45	189
34492.4583449	5.64	42.17	190
34492.4791782	5.64	42.17	190
34492.5000116	5.80	42.45	189
34492.5208449	6.27	43.30	186
34492.5416782	6.43	43.58	185
34492.5625116	6.27	43.30	186
34492.5833449	6.27	43.30	186
34492.6041782	6.58	43.86	184
34492.6250116	7.52	45.54	178
34492.6458449	7.83	46.10	176
34492.6666782	8.14	46.66	174
34492.6875116	8.14	46.66	174
34492.7083449	8.29	46.93	173
34492.7291782	8.29	46.93	173
34492.7500116	8.44	47.21	172
34492.7708449	7.83	46.10	176
34492.7916782	7.36	45.26	179
34492.8125116	7.36	45.26	179
34492.8333449	7.52	45.54	178
34492.8541782	6.74	44.14	183
34492.8750116	6.74	44.14	183
34492.8958449	6.58	43.86	184
34492.9166782	6.27	43.30	186
34492.9375116	5.96	42.73	188
34492.9583449	5.96	42.73	188
34492.9791782	6.12	43.02	187
34493.0000116	5.96	42.73	188
34493.0208449	5.64	42.17	190
34493.0416782	5.49	41.89	191
34493.0625116	5.49	41.89	191
34493.0833449	5.64	42.17	190
34493.1041782	6.74	44.14	183
34493.1250116	6.74	44.14	183
34493.1458449	6.89	44.42	182
34493.1666782	6.89	44.42	182
34493.1875116	7.05	44.70	181
34493.2083449	7.21	44.98	180
34493.2291782	8.14	46.66	174
34493.2500116	7.21	44.98	180
34493.2708449	7.52	45.54	178
34493.2916782	7.21	44.98	180
34493.3125116	6.89	44.42	182
34493.3333449	5.96	42.73	188
34493.3541782	5.80	42.45	189
34493.3750116	5.80	42.45	189
34493.3958449	5.96	42.73	188
34493.4166782	5.49	41.89	191
34493.4375116	5.49	41.89	191
34493.4583449	5.33	41.61	192
34493.4791782	5.33	41.61	192
34493.5000116	5.33	41.61	192
34493.5208449	5.18	41.33	193
34493.5416782	5.33	41.61	192
34493.5625116	5.33	41.61	192
34493.5833449	5.64	42.17	190
34493.6041782	5.80	42.45	189
34493.6250116	5.80	42.45	189
34493.6458449	5.80	42.45	189
34493.6666782	5.80	42.45	189
34493.6875116	6.27	43.30	186
34493.7083449	5.96	42.73	188
34493.7291782	6.12	43.02	187
34493.7500116	6.12	43.02	187
34493.7708449	5.96	42.73	188
34493.7916782	5.96	42.73	188
34493.8125116	6.12	43.02	187
34493.8333449	6.12	43.02	187
34493.8541782	5.96	42.73	188
34493.8750116	5.64	42.17	190
34493.8958449	5.64	42.17	190
34493.9166782	5.64	42.17	190
34493.9375116	5.33	41.61	192
34493.9583449	5.33	41.61	192
34493.9791782	5.49	41.89	191
34494.0000116	5.33	41.61	192
34494.0208449	5.49	41.89	191
34494.0416782	5.18	41.33	193
34494.0625116	5.18	41.33	193
34494.0833449	5.18	41.33	193
34494.1041782	5.18	41.33	193
34494.1250116	5.18	41.33	193
34494.1458449	5.49	41.89	191
34494.1666782	5.49	41.89	191
34494.1875116	5.49	41.89	191
34494.2083449	5.64	42.17	190
34494.2291782	5.64	42.17	190
34494.2500116	5.64	42.17	190
34494.2708449	5.96	42.73	188
34494.2916782	6.27	43.30	186
34494.3125116	6.12	43.02	187
34494.3333449	5.96	42.73	188
34494.3541782	5.80	42.45	189
34494.3750116	5.96	42.73	188
34494.3958449	5.96	42.73	188
34494.4166782	5.64	42.17	190
34494.4375116	5.49	41.89	191
34494.4583449	5.33	41.61	192
34494.4791782	5.33	41.61	192
34494.5000116	5.18	41.33	193
34494.5208449	5.18	41.33	193
34494.5416782	5.18	41.33	193
34494.5625116	5.18	41.33	193
34494.5833449	5.18	41.33	193
34494.6041782	5.18	41.33	193
34494.6250116	5.02	41.05	194
34494.6458449	5.33	41.61	192
34494.6666782	5.18	41.33	193
34494.6875116	5.64	42.17	190
34494.7083449	5.49	41.89	191
34494.7291782	5.33	41.61	192
34494.7500116	5.18	41.33	193
34494.7708449	5.18	41.33	193
34494.7916782	5.18	41.33	193
34494.8125116	5.18	41.33	193
34494.8333449	5.18	41.33	193
34494.8541782	5.18	41.33	193
34494.8750116	5.18	41.33	193
34494.8958449	5.33	41.61	192
34494.9166782	5.33	41.61	192
34494.9375116	5.33	41.61	192
34494.9583449	5.18	41.33	193
34494.9791782	5.33	41.61	192
34495.0000116	5.18	41.33	193
34495.0208449	5.18	41.33	193
34495.0416782	5.18	41.33	193
34495.0625116	5.18	41.33	193
34495.0833449	5.18	41.33	193
34495.1041782	5.18	41.33	193
34495.1250116	5.02	41.05	194
34495.1458449	5.02	41.05	194
34495.1666782	5.33	41.61	192
34495.1875116	5.64	42.17	190
34495.2083449	5.64	42.17	190
34495.2291782	5.64	42.17	190
34495.2500116	5.64	42.17	190
34495.2708449	5.64	42.17	190
34495.2916782	5.49	41.89	191
34495.3125116	5.80	42.45	189
34495.3333449	5.64	42.17	190
34495.3541782	5.64	42.17	190
34495.3750116	5.64	42.17	190
34495.3958449	5.64	42.17	190
34495.4166782	5.49	41.89	191
34495.4375116	5.33	41.61	192
34495.4583449	5.18	41.33	193
34495.4791782	5.49	41.89	191
34495.5000116	5.49	41.89	191
34495.5208449	5.18	41.33	193
34495.5416782	5.18	41.33	193
34495.5625116	5.02	41.05	194
34495.5833449	5.02	41.05	194
34495.6041782	5.02	41.05	194
34495.6250116	5.02	41.05	194
34495.6458449	5.02	41.05	194
34495.6666782	5.18	41.33	193
34495.6875116	5.49	41.89	191
34495.7083449	5.49	41.89	191
34495.7291782	5.49	41.89	191
34495.7500116	5.49	41.89	191
34495.7708449	5.49	41.89	191
34495.7916782	5.49	41.89	191
34495.8125116	5.49	41.89	191
34495.8333449	5.49	41.89	191
34495.8541782	5.49	41.89	191
34495.8750116	5.49	41.89	191
34495.8958449	5.49	41.89	191
34495.9166782	5.33	41.61	192
34495.9375116	5.33	41.61	192
34495.9583449	5.33	41.61	192
34495.9791782	5.33	41.61	192
34496.0000116	5.33	41.61	192
34496.0208449	5.33	41.61	192
34496.0416782	5.33	41.61	192
34496.0625116	5.18	41.33	193
34496.0833449	5.18	41.33	193
34496.1041782	5.18	41.33	193
34496.1250116	5.18	41.33	193
34496.1458449	5.18	41.33	193
34496.1666782	5.02	41.05	194
34496.1875116	5.02	41.05	194
34496.2083449	5.02	41.05	194
34496.2291782	5.02	41.05	194
34496.2500116	5.02	41.05	194
34496.2708449	5.18	41.33	193
34496.2916782	5.18	41.33	193
34496.3125116	5.18	41.33	193
34496.3333449	5.49	41.89	191
34496.3541782	5.49	41.89	191
34496.3750116	5.49	41.89	191
34496.3958449	5.33	41.61	192
34496.4166782	5.49	41.89	191
34496.4375116	5.33	41.61	192
34496.4583449	5.49	41.89	191
34496.4791782	5.18	41.33	193
34496.5000116	5.02	41.05	194
34496.5208449	5.18	41.33	193
34496.5416782	5.18	41.33	193
34496.5625116	5.18	41.33	193
34496.5833449	5.18	41.33	193
34496.6041782	5.18	41.33	193
34496.6250116	5.18	41.33	193
34496.6458449	5.33	41.61	192
34496.6666782	5.33	41.61	192
34496.6875116	5.18	41.33	193
34496.7083449	5.18	41.33	193
34496.7291782	5.18	41.33	193
34496.7500116	5.18	41.33	193
34496.7708449	5.33	41.61	192
34496.7916782	5.49	41.89	191
34496.8125116	5.80	42.45	189
34496.8333449	5.64	42.17	190
34496.8541782	5.64	42.17	190
34496.8750116	5.49	41.89	191
34496.8958449	5.49	41.89	191
34496.9166782	5.49	41.89	191
34496.9375116	5.49	41.89	191
34496.9583449	5.49	41.89	191
34496.9791782	5.49	41.89	191
34497.0000116	5.33	41.61	192
34497.0208449	5.18	41.33	193
34497.0416782	5.18	41.33	193
34497.0625116	5.18	41.33	193
34497.0833449	5.18	41.33	193
34497.1041782	5.18	41.33	193
34497.1250116	5.18	41.33	193
34497.1458449	5.33	41.61	192
34497.1666782	5.33	41.61	192
34497.1875116	5.64	42.17	190
34497.2083449	5.64	42.17	190
34497.2291782	5.80	42.45	189
34497.2500116	5.96	42.73	188
34497.2708449	5.80	42.45	189
34497.2916782	5.80	42.45	189
34497.3125116	5.96	42.73	188
34497.3333449	6.58	43.86	184
34497.3541782	6.27	43.30	186
34497.3750116	6.58	43.86	184
34497.3958449	5.96	42.73	188
34497.4166782	5.49	41.89	191
34497.4375116	5.49	41.89	191
34497.4583449	5.49	41.89	191
34497.4791782	5.33	41.61	192
34497.5000116	5.33	41.61	192
34497.5208449	5.49	41.89	191
34497.5416782	5.33	41.61	192
34497.5625116	5.33	41.61	192
34497.5833449	5.33	41.61	192
34497.6041782	5.18	41.33	193
34497.6250116	5.33	41.61	192
34497.6458449	5.33	41.61	192
34497.6666782	5.80	42.45	189
34497.6875116	5.49	41.89	191
34497.7083449	6.12	43.02	187
34497.7291782	6.12	43.02	187
34497.7500116	5.64	42.17	190
34497.7708449	5.64	42.17	190
34497.7916782	5.64	42.17	190
34497.8125116	5.64	42.17	190
34497.8333449	5.64	42.17	190
34497.8541782	5.80	42.45	189
34497.8750116	5.80	42.45	189
34497.8958449	6.12	43.02	187
34497.9166782	5.64	42.17	190
34497.9375116	5.80	42.45	189
34497.9583449	5.80	42.45	189
34497.9791782	5.80	42.45	189
34498.0000116	5.80	42.45	189
34498.0208449	6.12	43.02	187
34498.0416782	6.12	43.02	187
34498.0625116	5.49	41.89	191
34498.0833449	5.33	41.61	192
34498.1041782	5.33	41.61	192
34498.1250116	5.33	41.61	192
34498.1458449	5.33	41.61	192
34498.1666782	5.18	41.33	193
34498.1875116	5.18	41.33	193
34498.2083449	5.18	41.33	193
34498.2291782	5.02	41.05	194
34498.2500116	5.18	41.33	193
34498.2708449	5.33	41.61	192
34498.2916782	5.64	42.17	190
34498.3125116	5.49	41.89	191
34498.3333449	5.49	41.89	191
34498.3541782	5.33	41.61	192
34498.3750116	5.33	41.61	192
34498.3958449	5.18	41.33	193
34498.4166782	5.33	41.61	192
34498.4375116	5.33	41.61	192
34498.4583449	5.33	41.61	192
34498.4791782	5.33	41.61	192
34498.5000116	5.33	41.61	192
34498.5208449	5.33	41.61	192
34498.5416782	5.33	41.61	192
34498.5625116	5.33	41.61	192
34498.5833449	5.18	41.33	193
34498.6041782	5.18	41.33	193
34498.6250116	5.18	41.33	193
34498.6458449	5.49	41.89	191
34498.6666782	5.49	41.89	191
34498.6875116	5.49	41.89	191
34498.7083449	5.49	41.89	191
34498.7291782	5.49	41.89	191
34498.7500116	5.49	41.89	191
34498.7708449	5.64	42.17	190
34498.7916782	5.96	42.73	188
34498.8125116	5.80	42.45	189
34498.8333449	5.96	42.73	188
34498.8541782	5.80	42.45	189
34498.8750116	5.49	41.89	191
34498.8958449	5.33	41.61	192
34498.9166782	5.64	42.17	190
34498.9375116	5.64	42.17	190
34498.9583449	5.33	41.61	192
34498.9791782	5.49	41.89	191
34499.0000116	5.18	41.33	193
34499.0208449	5.18	41.33	193
34499.0416782	5.18	41.33	193
34499.0625116	5.02	41.05	194
34499.0833449	5.02	41.05	194
34499.1041782	5.02	41.05	194
34499.1250116	5.02	41.05	194
34499.1458449	5.02	41.05	194
34499.1666782	5.02	41.05	194
34499.1875116	5.02	41.05	194
34499.2083449	5.02	41.05	194
34499.2291782	5.18	41.33	193
34499.2500116	5.18	41.33	193
34499.2708449	5.33	41.61	192
34499.2916782	5.33	41.61	192
34499.3125116	5.49	41.89	191
34499.3333449	5.49	41.89	191
34499.3541782	5.49	41.89	191
34499.3750116	5.49	41.89	191
34499.3958449	5.49	41.89	191
34499.4166782	5.49	41.89	191
34499.4375116	5.49	41.89	191
34499.4583449	5.49	41.89	191
34499.4791782	5.49	41.89	191
34499.5000116	5.64	42.17	190
34499.5208449	5.49	41.89	191
34499.5416782	5.18	41.33	193
34499.5625116	5.02	41.05	194
34499.5833449	5.02	41.05	194
34499.6041782	5.02	41.05	194
34499.6250116	5.02	41.05	194
34499.6458449	4.87	40.77	195
34499.6666782	4.87	40.77	195
34499.6875116	4.87	40.77	195
34499.7083449	4.87	40.77	195
34499.7291782	4.87	40.77	195
34499.7500116	4.87	40.77	195
34499.7708449	4.87	40.77	195
34499.7916782	5.18	41.33	193
34499.8125116	5.18	41.33	193
34499.8333449	5.18	41.33	193
34499.8541782	5.33	41.61	192
34499.8750116	5.33	41.61	192
34499.8958449	5.33	41.61	192
34499.9166782	5.33	41.61	192
34499.9375116	5.33	41.61	192
34499.9583449	5.49	41.89	191
34499.9791782	5.33	41.61	192
34500.0000116	5.49	41.89	191
34500.0208449	5.18	41.33	193
34500.0416782	5.33	41.61	192
34500.0625116	5.18	41.33	193
34500.0833449	5.18	41.33	193
34500.1041782	5.18	41.33	193
34500.1250116	5.02	41.05	194
34500.1458449	5.02	41.05	194
34500.1666782	5.02	41.05	194
34500.1875116	5.02	41.05	194
34500.2083449	5.02	41.05	194
34500.2291782	5.02	41.05	194
34500.2500116	5.18	41.33	193
34500.2708449	5.18	41.33	193
34500.2916782	5.33	41.61	192
34500.3125116	5.33	41.61	192
34500.3333449	5.33	41.61	192
34500.3541782	5.33	41.61	192
34500.3750116	5.49	41.89	191
34500.3958449	5.18	41.33	193
34500.4166782	5.49	41.89	191
34500.4375116	5.49	41.89	191
34500.4583449	5.33	41.61	192
34500.4791782	5.33	41.61	192
34500.5000116	5.33	41.61	192
34500.5208449	5.33	41.61	192
34500.5416782	5.18	41.33	193
34500.5625116	5.18	41.33	193
34500.5833449	5.18	41.33	193
34500.6041782	5.18	41.33	193
34500.6250116	5.18	41.33	193
34500.6458449	5.18	41.33	193
34500.6666782	5.02	41.05	194
34500.6875116	5.18	41.33	193
34500.7083449	5.18	41.33	193
34500.7291782	5.18	41.33	193
34500.7500116	5.18	41.33	193
34500.7708449	5.33	41.61	192
34500.7916782	5.33	41.61	192
34500.8125116	5.49	41.89	191
34500.8333449	5.64	42.17	190
34500.8541782	5.80	42.45	189
34500.8750116	6.12	43.02	187
34500.8958449	6.12	43.02	187
34500.9166782	6.27	43.30	186
34500.9375116	6.43	43.58	185
34500.9583449	6.12	43.02	187
34500.9791782	6.12	43.02	187
34501.0000116	6.12	43.02	187
34501.0208449	5.96	42.73	188
34501.0416782	6.43	43.58	185
34501.0625116	6.43	43.58	185
34501.0833449	6.12	43.02	187
34501.1041782	5.96	42.73	188
34501.1250116	5.96	42.73	188
34501.1458449	5.80	42.45	189
34501.1666782	5.96	42.73	188
34501.1875116	5.80	42.45	189
34501.2083449	5.80	42.45	189
34501.2291782	5.96	42.73	188
34501.2500116	5.96	42.73	188
34501.2708449	5.96	42.73	188
34501.2916782	6.27	43.30	186
34501.3125116	6.27	43.30	186
34501.3333449	7.05	44.70	181
34501.3541782	7.05	44.70	181
34501.3750116	6.89	44.42	182
34501.3958449	6.89	44.42	182
34501.4166782	6.74	44.14	183
34501.4375116	6.74	44.14	183
34501.4583449	6.74	44.14	183
34501.4791782	6.74	44.14	183
34501.5000116	6.74	44.14	183
34501.5208449	6.58	43.86	184
34501.5416782	6.58	43.86	184
34501.5625116	6.58	43.86	184
34501.5833449	6.58	43.86	184
34501.6041782	6.43	43.58	185
34501.6250116	6.43	43.58	185
34501.6458449	6.43	43.58	185
34501.6666782	6.43	43.58	185
34501.6875116	6.58	43.86	184
34501.7083449	6.43	43.58	185
34501.7291782	6.43	43.58	185
34501.7500116	6.43	43.58	185
34501.7708449	6.58	43.86	184
34501.7916782	6.58	43.86	184
34501.8125116	6.27	43.30	186
34501.8333449	6.43	43.58	185
34501.8541782	6.43	43.58	185
34501.8750116	6.58	43.86	184
34501.8958449	7.21	44.98	180
34501.9166782	7.52	45.54	178
34501.9375116	7.83	46.10	176
34501.9583449	7.98	46.38	175
34501.9791782	8.14	46.66	174
34502.0000116	8.29	46.93	173
34502.0208449	8.29	46.93	173
34502.0416782	7.98	46.38	175
34502.0625116	7.83	46.10	176
34502.0833449	8.14	46.66	174
34502.1041782	7.83	46.10	176
34502.1250116	7.52	45.54	178
34502.1458449	7.05	44.70	181
34502.1666782	6.89	44.42	182
34502.1875116	7.21	44.98	180
34502.2083449	7.36	45.26	179
34502.2291782	7.05	44.70	181
34502.2500116	7.05	44.70	181
34502.2708449	6.89	44.42	182
34502.2916782	6.89	44.42	182
34502.3125116	7.98	46.38	175
34502.3333449	8.14	46.66	174
34502.3541782	8.14	46.66	174
34502.3750116	8.14	46.66	174
34502.3958449	8.29	46.93	173
34502.4166782	8.60	47.49	171
34502.4375116	8.91	48.04	169
34502.4583449	9.06	48.32	168
34502.4791782	9.37	48.88	166
34502.5000116	9.37	48.88	166
34502.5208449	9.37	48.88	166
34502.5416782	9.22	48.60	167
34502.5625116	9.52	49.15	165
34502.5833449	9.52	49.15	165
34502.6041782	9.22	48.60	167
34502.6250116	9.37	48.88	166
34502.6458449	9.06	48.32	168
34502.6666782	8.91	48.04	169
34502.6875116	8.91	48.04	169
34502.7083449	8.75	47.76	170
34502.7291782	8.75	47.76	170
34502.7500116	8.60	47.49	171
34502.7708449	8.14	46.66	174
34502.7916782	7.98	46.38	175
34502.8125116	7.98	46.38	175
34502.8333449	8.14	46.66	174
34502.8541782	8.44	47.21	172
34502.8750116	8.75	47.76	170
34502.8958449	9.22	48.60	167
34502.9166782	9.37	48.88	166
34502.9375116	9.52	49.15	165
34502.9583449	9.68	49.44	164
34502.9791782	9.84	49.72	163
34503.0000116	9.84	49.72	163
34503.0208449	9.84	49.72	163
34503.0416782	9.84	49.72	163
34503.0625116	9.99	50.00	162
34503.0833449	9.84	49.72	163
34503.1041782	9.68	49.44	164
34503.1250116	9.37	48.88	166
34503.1458449	8.91	48.04	169
34503.1666782	8.91	48.04	169
34503.1875116	8.44	47.21	172
34503.2083449	8.44	47.21	172
34503.2291782	8.44	47.21	172
34503.2500116	8.44	47.21	172
34503.2708449	8.29	46.93	173
34503.2916782	8.29	46.93	173
34503.3125116	8.29	46.93	173
34503.3333449	8.60	47.49	171
34503.3541782	8.75	47.76	170
34503.3750116	8.75	47.76	170
34503.3958449	8.75	47.76	170
34503.4166782	8.75	47.76	170
34503.4375116	8.91	48.04	169
34503.4583449	8.91	48.04	169
34503.4791782	9.22	48.60	167
34503.5000116	9.37	48.88	166
34503.5208449	9.52	49.15	165
34503.5416782	9.52	49.15	165
34503.5625116	9.68	49.44	164
34503.5833449	9.68	49.44	164
34503.6041782	9.68	49.44	164
34503.6250116	9.68	49.44	164
34503.6458449	9.68	49.44	164
34503.6666782	9.52	49.15	165
34503.6875116	9.52	49.15	165
34503.7083449	9.52	49.15	165
34503.7291782	9.37	48.88	166
34503.7500116	9.37	48.88	166
34503.7708449	9.37	48.88	166
34503.7916782	9.22	48.60	167
34503.8125116	9.22	48.60	167
34503.8333449	9.22	48.60	167
34503.8541782	9.22	48.60	167
34503.8750116	9.22	48.60	167
34503.8958449	9.22	48.60	167
