"Time"	"Temperature  (*C)"	"Temperature  (*F)"	"A-D  (1-255)"
34029.3750116	3.91	39.04	202
34029.3958449	3.91	39.04	202
34029.4166782	3.91	39.04	202
34029.4375116	3.91	39.04	202
34029.4583449	3.91	39.04	202
34029.4791782	3.91	39.04	202
34029.5000116	3.91	39.04	202
34029.5208449	3.91	39.04	202
34029.5416782	3.91	39.04	202
34029.5625116	3.91	39.04	202
34029.5833449	3.91	39.04	202
34029.6041782	3.91	39.04	202
34029.6250116	3.91	39.04	202
34029.6458449	3.91	39.04	202
34029.6666782	3.91	39.04	202
34029.6875116	3.91	39.04	202
34029.7083449	3.91	39.04	202
34029.7291782	3.91	39.04	202
34029.7500116	3.91	39.04	202
34029.7708449	3.91	39.04	202
34029.7916782	3.91	39.04	202
34029.8125116	3.91	39.04	202
34029.8333449	3.91	39.04	202
34029.8541782	3.91	39.04	202
34029.8750116	3.91	39.04	202
34029.8958449	3.91	39.04	202
34029.9166782	3.91	39.04	202
34029.9375116	3.91	39.04	202
34029.9583449	3.91	39.04	202
34029.9791782	3.91	39.04	202
34030.0000116	3.91	39.04	202
34030.0208449	3.91	39.04	202
34030.0416782	3.91	39.04	202
34030.0625116	3.91	39.04	202
34030.0833449	3.91	39.04	202
34030.1041782	3.91	39.04	202
34030.1250116	3.91	39.04	202
34030.1458449	3.91	39.04	202
34030.1666782	3.91	39.04	202
34030.1875116	3.91	39.04	202
34030.2083449	4.06	39.32	201
34030.2291782	3.91	39.04	202
34030.2500116	3.91	39.04	202
34030.2708449	3.91	39.04	202
34030.2916782	3.91	39.04	202
34030.3125116	3.91	39.04	202
34030.3333449	3.91	39.04	202
34030.3541782	3.91	39.04	202
34030.3750116	3.91	39.04	202
34030.3958449	3.91	39.04	202
34030.4166782	3.91	39.04	202
34030.4375116	3.91	39.04	202
34030.4583449	3.91	39.04	202
34030.4791782	3.91	39.04	202
34030.5000116	3.91	39.04	202
34030.5208449	3.91	39.04	202
34030.5416782	3.91	39.04	202
34030.5625116	3.91	39.04	202
34030.5833449	3.91	39.04	202
34030.6041782	3.91	39.04	202
34030.6250116	3.91	39.04	202
34030.6458449	3.91	39.04	202
34030.6666782	3.91	39.04	202
34030.6875116	3.91	39.04	202
34030.7083449	3.91	39.04	202
34030.7291782	3.91	39.04	202
34030.7500116	3.91	39.04	202
34030.7708449	3.91	39.04	202
34030.7916782	3.91	39.04	202
34030.8125116	3.91	39.04	202
34030.8333449	3.91	39.04	202
34030.8541782	3.91	39.04	202
34030.8750116	3.91	39.04	202
34030.8958449	3.91	39.04	202
34030.9166782	3.91	39.04	202
34030.9375116	3.91	39.04	202
34030.9583449	3.91	39.04	202
34030.9791782	3.91	39.04	202
34031.0000116	3.91	39.04	202
34031.0208449	3.91	39.04	202
34031.0416782	3.91	39.04	202
34031.0625116	3.91	39.04	202
34031.0833449	3.91	39.04	202
34031.1041782	3.91	39.04	202
34031.1250116	3.91	39.04	202
34031.1458449	3.91	39.04	202
34031.1666782	3.91	39.04	202
34031.1875116	3.91	39.04	202
34031.2083449	3.91	39.04	202
34031.2291782	3.91	39.04	202
34031.2500116	3.91	39.04	202
34031.2708449	3.91	39.04	202
34031.2916782	3.91	39.04	202
34031.3125116	3.91	39.04	202
34031.3333449	3.91	39.04	202
34031.3541782	3.91	39.04	202
34031.3750116	3.91	39.04	202
34031.3958449	3.91	39.04	202
34031.4166782	3.91	39.04	202
34031.4375116	3.91	39.04	202
34031.4583449	3.91	39.04	202
34031.4791782	3.91	39.04	202
34031.5000116	3.91	39.04	202
34031.5208449	3.91	39.04	202
34031.5416782	3.91	39.04	202
34031.5625116	3.91	39.04	202
34031.5833449	3.91	39.04	202
34031.6041782	3.91	39.04	202
34031.6250116	3.91	39.04	202
34031.6458449	3.91	39.04	202
34031.6666782	3.91	39.04	202
34031.6875116	3.91	39.04	202
34031.7083449	3.91	39.04	202
34031.7291782	3.91	39.04	202
34031.7500116	3.91	39.04	202
34031.7708449	3.91	39.04	202
34031.7916782	3.91	39.04	202
34031.8125116	3.91	39.04	202
34031.8333449	3.91	39.04	202
34031.8541782	3.91	39.04	202
34031.8750116	3.91	39.04	202
34031.8958449	3.91	39.04	202
34031.9166782	3.91	39.04	202
34031.9375116	3.91	39.04	202
34031.9583449	3.91	39.04	202
34031.9791782	3.91	39.04	202
34032.0000116	3.91	39.04	202
34032.0208449	3.91	39.04	202
34032.0416782	3.91	39.04	202
34032.0625116	3.91	39.04	202
34032.0833449	3.91	39.04	202
34032.1041782	3.91	39.04	202
34032.1250116	3.91	39.04	202
34032.1458449	3.91	39.04	202
34032.1666782	3.91	39.04	202
34032.1875116	3.91	39.04	202
34032.2083449	3.91	39.04	202
34032.2291782	3.91	39.04	202
34032.2500116	3.91	39.04	202
34032.2708449	3.91	39.04	202
34032.2916782	3.91	39.04	202
34032.3125116	3.91	39.04	202
34032.3333449	3.91	39.04	202
34032.3541782	3.91	39.04	202
34032.3750116	3.91	39.04	202
34032.3958449	3.91	39.04	202
34032.4166782	3.91	39.04	202
34032.4375116	3.91	39.04	202
34032.4583449	3.91	39.04	202
34032.4791782	3.91	39.04	202
34032.5000116	3.91	39.04	202
34032.5208449	3.91	39.04	202
34032.5416782	3.91	39.04	202
34032.5625116	3.91	39.04	202
34032.5833449	3.91	39.04	202
34032.6041782	3.91	39.04	202
34032.6250116	3.91	39.04	202
34032.6458449	3.91	39.04	202
34032.6666782	3.91	39.04	202
34032.6875116	3.91	39.04	202
34032.7083449	3.91	39.04	202
34032.7291782	3.91	39.04	202
34032.7500116	3.91	39.04	202
34032.7708449	3.91	39.04	202
34032.7916782	3.91	39.04	202
34032.8125116	3.91	39.04	202
34032.8333449	3.91	39.04	202
34032.8541782	3.91	39.04	202
34032.8750116	3.91	39.04	202
34032.8958449	3.91	39.04	202
34032.9166782	3.91	39.04	202
34032.9375116	3.91	39.04	202
34032.9583449	3.91	39.04	202
34032.9791782	3.91	39.04	202
34033.0000116	3.91	39.04	202
34033.0208449	3.91	39.04	202
34033.0416782	3.91	39.04	202
34033.0625116	3.91	39.04	202
34033.0833449	4.06	39.32	201
34033.1041782	3.91	39.04	202
34033.1250116	3.91	39.04	202
34033.1458449	3.91	39.04	202
34033.1666782	3.91	39.04	202
34033.1875116	3.91	39.04	202
34033.2083449	3.91	39.04	202
34033.2291782	3.91	39.04	202
34033.2500116	3.91	39.04	202
34033.2708449	3.91	39.04	202
34033.2916782	3.91	39.04	202
34033.3125116	3.91	39.04	202
34033.3333449	3.91	39.04	202
34033.3541782	3.91	39.04	202
34033.3750116	3.91	39.04	202
34033.3958449	3.91	39.04	202
34033.4166782	3.91	39.04	202
34033.4375116	3.91	39.04	202
34033.4583449	3.91	39.04	202
34033.4791782	3.91	39.04	202
34033.5000116	3.91	39.04	202
34033.5208449	4.06	39.32	201
34033.5416782	4.06	39.32	201
34033.5625116	4.06	39.32	201
34033.5833449	3.91	39.04	202
34033.6041782	3.91	39.04	202
34033.6250116	3.91	39.04	202
34033.6458449	3.91	39.04	202
34033.6666782	3.91	39.04	202
34033.6875116	3.91	39.04	202
34033.7083449	3.91	39.04	202
34033.7291782	3.91	39.04	202
34033.7500116	3.91	39.04	202
34033.7708449	3.91	39.04	202
34033.7916782	3.91	39.04	202
34033.8125116	3.91	39.04	202
34033.8333449	3.91	39.04	202
34033.8541782	3.91	39.04	202
34033.8750116	3.91	39.04	202
34033.8958449	3.91	39.04	202
34033.9166782	3.91	39.04	202
34033.9375116	3.91	39.04	202
34033.9583449	3.91	39.04	202
34033.9791782	3.91	39.04	202
34034.0000116	3.91	39.04	202
34034.0208449	3.91	39.04	202
34034.0416782	3.91	39.04	202
34034.0625116	3.91	39.04	202
34034.0833449	3.91	39.04	202
34034.1041782	3.91	39.04	202
34034.1250116	3.91	39.04	202
34034.1458449	3.91	39.04	202
34034.1666782	3.75	38.76	203
34034.1875116	3.75	38.76	203
34034.2083449	3.75	38.76	203
34034.2291782	3.91	39.04	202
34034.2500116	3.91	39.04	202
34034.2708449	3.91	39.04	202
34034.2916782	3.91	39.04	202
34034.3125116	3.91	39.04	202
34034.3333449	3.91	39.04	202
34034.3541782	3.91	39.04	202
34034.3750116	3.91	39.04	202
34034.3958449	3.91	39.04	202
34034.4166782	3.91	39.04	202
34034.4375116	3.91	39.04	202
34034.4583449	3.91	39.04	202
34034.4791782	3.91	39.04	202
34034.5000116	3.91	39.04	202
34034.5208449	3.91	39.04	202
34034.5416782	3.91	39.04	202
34034.5625116	3.91	39.04	202
34034.5833449	3.91	39.04	202
34034.6041782	3.91	39.04	202
34034.6250116	3.91	39.04	202
34034.6458449	3.91	39.04	202
34034.6666782	3.91	39.04	202
34034.6875116	3.91	39.04	202
34034.7083449	3.91	39.04	202
34034.7291782	3.91	39.04	202
34034.7500116	3.91	39.04	202
34034.7708449	3.91	39.04	202
34034.7916782	3.91	39.04	202
34034.8125116	3.91	39.04	202
34034.8333449	3.91	39.04	202
34034.8541782	3.91	39.04	202
34034.8750116	3.91	39.04	202
34034.8958449	3.91	39.04	202
34034.9166782	3.91	39.04	202
34034.9375116	3.91	39.04	202
34034.9583449	3.91	39.04	202
34034.9791782	3.91	39.04	202
34035.0000116	3.91	39.04	202
34035.0208449	3.91	39.04	202
34035.0416782	3.91	39.04	202
34035.0625116	3.91	39.04	202
34035.0833449	3.91	39.04	202
34035.1041782	3.91	39.04	202
34035.1250116	3.91	39.04	202
34035.1458449	3.91	39.04	202
34035.1666782	3.91	39.04	202
34035.1875116	3.91	39.04	202
34035.2083449	3.91	39.04	202
34035.2291782	3.91	39.04	202
34035.2500116	3.91	39.04	202
34035.2708449	3.75	38.76	203
34035.2916782	3.91	39.04	202
34035.3125116	3.91	39.04	202
34035.3333449	3.75	38.76	203
34035.3541782	3.91	39.04	202
34035.3750116	3.91	39.04	202
34035.3958449	3.91	39.04	202
34035.4166782	3.91	39.04	202
34035.4375116	3.91	39.04	202
34035.4583449	3.91	39.04	202
34035.4791782	3.91	39.04	202
34035.5000116	3.91	39.04	202
34035.5208449	3.91	39.04	202
34035.5416782	3.91	39.04	202
34035.5625116	3.91	39.04	202
34035.5833449	3.91	39.04	202
34035.6041782	3.75	38.76	203
34035.6250116	3.75	38.76	203
34035.6458449	3.75	38.76	203
34035.6666782	3.75	38.76	203
34035.6875116	3.75	38.76	203
34035.7083449	3.75	38.76	203
34035.7291782	3.91	39.04	202
34035.7500116	3.91	39.04	202
34035.7708449	3.91	39.04	202
34035.7916782	3.91	39.04	202
34035.8125116	3.91	39.04	202
34035.8333449	3.91	39.04	202
34035.8541782	3.91	39.04	202
34035.8750116	3.91	39.04	202
34035.8958449	3.91	39.04	202
34035.9166782	3.91	39.04	202
34035.9375116	3.91	39.04	202
34035.9583449	3.91	39.04	202
34035.9791782	3.91	39.04	202
34036.0000116	3.91	39.04	202
34036.0208449	3.91	39.04	202
34036.0416782	3.91	39.04	202
34036.0625116	3.91	39.04	202
34036.0833449	3.91	39.04	202
34036.1041782	3.75	38.76	203
34036.1250116	3.75	38.76	203
34036.1458449	3.75	38.76	203
34036.1666782	3.75	38.76	203
34036.1875116	3.75	38.76	203
34036.2083449	3.75	38.76	203
34036.2291782	3.75	38.76	203
34036.2500116	3.75	38.76	203
34036.2708449	3.75	38.76	203
34036.2916782	3.75	38.76	203
34036.3125116	3.75	38.76	203
34036.3333449	3.75	38.76	203
34036.3541782	3.59	38.47	204
34036.3750116	3.59	38.47	204
34036.3958449	3.59	38.47	204
34036.4166782	3.59	38.47	204
34036.4375116	3.59	38.47	204
34036.4583449	3.75	38.76	203
34036.4791782	3.75	38.76	203
34036.5000116	3.75	38.76	203
34036.5208449	3.75	38.76	203
34036.5416782	3.75	38.76	203
34036.5625116	3.75	38.76	203
34036.5833449	3.75	38.76	203
34036.6041782	3.75	38.76	203
34036.6250116	3.75	38.76	203
34036.6458449	3.75	38.76	203
34036.6666782	3.75	38.76	203
34036.6875116	3.75	38.76	203
34036.7083449	3.75	38.76	203
34036.7291782	3.75	38.76	203
34036.7500116	3.75	38.76	203
34036.7708449	3.75	38.76	203
34036.7916782	3.75	38.76	203
34036.8125116	3.75	38.76	203
34036.8333449	3.75	38.76	203
34036.8541782	3.75	38.76	203
34036.8750116	3.75	38.76	203
34036.8958449	3.75	38.76	203
34036.9166782	3.75	38.76	203
34036.9375116	3.75	38.76	203
34036.9583449	3.75	38.76	203
34036.9791782	3.75	38.76	203
34037.0000116	3.75	38.76	203
34037.0208449	3.75	38.76	203
34037.0416782	3.75	38.76	203
34037.0625116	3.75	38.76	203
34037.0833449	3.75	38.76	203
34037.1041782	3.75	38.76	203
34037.1250116	3.75	38.76	203
34037.1458449	3.75	38.76	203
34037.1666782	3.75	38.76	203
34037.1875116	3.75	38.76	203
34037.2083449	3.75	38.76	203
34037.2291782	3.75	38.76	203
34037.2500116	3.75	38.76	203
34037.2708449	3.59	38.47	204
34037.2916782	3.59	38.47	204
34037.3125116	3.59	38.47	204
34037.3333449	3.59	38.47	204
34037.3541782	3.59	38.47	204
34037.3750116	3.59	38.47	204
34037.3958449	3.59	38.47	204
34037.4166782	3.59	38.47	204
34037.4375116	3.75	38.76	203
34037.4583449	3.75	38.76	203
34037.4791782	3.75	38.76	203
34037.5000116	3.75	38.76	203
34037.5208449	3.75	38.76	203
34037.5416782	3.75	38.76	203
34037.5625116	3.75	38.76	203
34037.5833449	3.75	38.76	203
34037.6041782	3.75	38.76	203
34037.6250116	3.59	38.47	204
34037.6458449	3.59	38.47	204
34037.6666782	3.59	38.47	204
34037.6875116	3.59	38.47	204
34037.7083449	3.59	38.47	204
34037.7291782	3.75	38.76	203
34037.7500116	3.75	38.76	203
34037.7708449	3.59	38.47	204
34037.7916782	3.75	38.76	203
34037.8125116	3.75	38.76	203
34037.8333449	3.75	38.76	203
34037.8541782	3.75	38.76	203
34037.8750116	3.75	38.76	203
34037.8958449	3.75	38.76	203
34037.9166782	3.75	38.76	203
34037.9375116	3.75	38.76	203
34037.9583449	3.75	38.76	203
34037.9791782	3.75	38.76	203
34038.0000116	3.75	38.76	203
34038.0208449	3.75	38.76	203
34038.0416782	3.75	38.76	203
34038.0625116	3.75	38.76	203
34038.0833449	3.75	38.76	203
34038.1041782	3.75	38.76	203
34038.1250116	3.75	38.76	203
34038.1458449	3.75	38.76	203
34038.1666782	3.75	38.76	203
34038.1875116	3.75	38.76	203
34038.2083449	3.75	38.76	203
34038.2291782	3.59	38.47	204
34038.2500116	3.59	38.47	204
34038.2708449	3.59	38.47	204
34038.2916782	3.59	38.47	204
34038.3125116	3.59	38.47	204
34038.3333449	3.59	38.47	204
34038.3541782	3.59	38.47	204
34038.3750116	3.59	38.47	204
34038.3958449	3.59	38.47	204
34038.4166782	3.59	38.47	204
34038.4375116	3.59	38.47	204
34038.4583449	3.59	38.47	204
34038.4791782	3.59	38.47	204
34038.5000116	3.59	38.47	204
34038.5208449	3.59	38.47	204
34038.5416782	3.75	38.76	203
34038.5625116	3.75	38.76	203
34038.5833449	3.75	38.76	203
34038.6041782	3.75	38.76	203
34038.6250116	3.75	38.76	203
34038.6458449	3.75	38.76	203
34038.6666782	3.75	38.76	203
34038.6875116	3.75	38.76	203
34038.7083449	3.75	38.76	203
34038.7291782	3.75	38.76	203
34038.7500116	3.59	38.47	204
34038.7708449	3.59	38.47	204
34038.7916782	3.59	38.47	204
34038.8125116	3.59	38.47	204
34038.8333449	3.59	38.47	204
34038.8541782	3.59	38.47	204
34038.8750116	3.59	38.47	204
34038.8958449	3.75	38.76	203
34038.9166782	3.75	38.76	203
34038.9375116	3.59	38.47	204
34038.9583449	3.75	38.76	203
34038.9791782	3.59	38.47	204
34039.0000116	3.59	38.47	204
34039.0208449	3.59	38.47	204
34039.0416782	3.59	38.47	204
34039.0625116	3.75	38.76	203
34039.0833449	3.75	38.76	203
34039.1041782	3.75	38.76	203
34039.1250116	3.75	38.76	203
34039.1458449	3.75	38.76	203
34039.1666782	3.75	38.76	203
34039.1875116	3.75	38.76	203
34039.2083449	3.75	38.76	203
34039.2291782	3.59	38.47	204
34039.2500116	3.59	38.47	204
34039.2708449	3.59	38.47	204
34039.2916782	3.59	38.47	204
34039.3125116	3.59	38.47	204
34039.3333449	3.59	38.47	204
34039.3541782	3.59	38.47	204
34039.3750116	3.59	38.47	204
34039.3958449	3.59	38.47	204
34039.4166782	3.59	38.47	204
34039.4375116	3.59	38.47	204
34039.4583449	3.59	38.47	204
34039.4791782	3.59	38.47	204
34039.5000116	3.59	38.47	204
34039.5208449	3.59	38.47	204
34039.5416782	3.75	38.76	203
34039.5625116	3.75	38.76	203
34039.5833449	3.75	38.76	203
34039.6041782	3.75	38.76	203
34039.6250116	3.75	38.76	203
34039.6458449	3.75	38.76	203
34039.6666782	3.75	38.76	203
34039.6875116	3.75	38.76	203
34039.7083449	3.75	38.76	203
34039.7291782	3.59	38.47	204
34039.7500116	3.59	38.47	204
34039.7708449	3.59	38.47	204
34039.7916782	3.59	38.47	204
34039.8125116	3.59	38.47	204
34039.8333449	3.59	38.47	204
34039.8541782	3.59	38.47	204
34039.8750116	3.59	38.47	204
34039.8958449	3.75	38.76	203
34039.9166782	3.59	38.47	204
34039.9375116	3.59	38.47	204
34039.9583449	3.59	38.47	204
34039.9791782	3.59	38.47	204
34040.0000116	3.75	38.76	203
34040.0208449	3.75	38.76	203
34040.0416782	3.75	38.76	203
34040.0625116	3.75	38.76	203
34040.0833449	3.75	38.76	203
34040.1041782	3.75	38.76	203
34040.1250116	3.75	38.76	203
34040.1458449	3.75	38.76	203
34040.1666782	3.75	38.76	203
34040.1875116	3.59	38.47	204
34040.2083449	3.59	38.47	204
34040.2291782	3.59	38.47	204
34040.2500116	3.43	38.19	205
34040.2708449	3.43	38.19	205
34040.2916782	3.43	38.19	205
34040.3125116	3.43	38.19	205
34040.3333449	3.43	38.19	205
34040.3541782	3.43	38.19	205
34040.3750116	3.43	38.19	205
34040.3958449	3.43	38.19	205
34040.4166782	3.43	38.19	205
34040.4375116	3.43	38.19	205
34040.4583449	3.43	38.19	205
34040.4791782	3.43	38.19	205
34040.5000116	3.43	38.19	205
34040.5208449	3.43	38.19	205
34040.5416782	3.43	38.19	205
34040.5625116	3.43	38.19	205
34040.5833449	3.43	38.19	205
34040.6041782	3.43	38.19	205
34040.6250116	3.59	38.47	204
34040.6458449	3.59	38.47	204
34040.6666782	3.59	38.47	204
34040.6875116	3.59	38.47	204
34040.7083449	3.59	38.47	204
34040.7291782	3.59	38.47	204
34040.7500116	3.59	38.47	204
34040.7708449	3.43	38.19	205
34040.7916782	3.43	38.19	205
34040.8125116	3.43	38.19	205
34040.8333449	3.43	38.19	205
34040.8541782	3.43	38.19	205
34040.8750116	3.43	38.19	205
34040.8958449	3.43	38.19	205
34040.9166782	3.43	38.19	205
34040.9375116	3.43	38.19	205
34040.9583449	3.43	38.19	205
34040.9791782	3.43	38.19	205
34041.0000116	3.43	38.19	205
34041.0208449	3.43	38.19	205
34041.0416782	3.43	38.19	205
34041.0625116	3.43	38.19	205
34041.0833449	3.43	38.19	205
34041.1041782	3.43	38.19	205
34041.1250116	3.43	38.19	205
34041.1458449	3.43	38.19	205
34041.1666782	3.43	38.19	205
34041.1875116	3.43	38.19	205
34041.2083449	3.43	38.19	205
34041.2291782	3.43	38.19	205
34041.2500116	3.43	38.19	205
34041.2708449	3.43	38.19	205
34041.2916782	3.28	37.91	206
34041.3125116	3.28	37.91	206
34041.3333449	3.28	37.91	206
34041.3541782	3.28	37.91	206
34041.3750116	3.28	37.91	206
34041.3958449	3.43	38.19	205
34041.4166782	3.43	38.19	205
34041.4375116	3.43	38.19	205
34041.4583449	3.28	37.91	206
34041.4791782	3.28	37.91	206
34041.5000116	3.43	38.19	205
34041.5208449	3.43	38.19	205
34041.5416782	3.43	38.19	205
34041.5625116	3.28	37.91	206
34041.5833449	3.28	37.91	206
34041.6041782	3.28	37.91	206
34041.6250116	3.43	38.19	205
34041.6458449	3.43	38.19	205
34041.6666782	3.28	37.91	206
34041.6875116	3.43	38.19	205
34041.7083449	3.43	38.19	205
34041.7291782	3.43	38.19	205
34041.7500116	3.43	38.19	205
34041.7708449	3.28	37.91	206
34041.7916782	3.28	37.91	206
34041.8125116	3.28	37.91	206
