Serial Number:     357302     --     Series: Temperature   (*C)

Date Time	Temperature   (*C)
09/08/01 11:30:01.0	7.6
09/08/01 12:00:01.0	7.29
09/08/01 12:30:01.0	7.13
09/08/01 13:00:01.0	7.29
09/08/01 13:30:01.0	6.97
09/08/01 14:00:01.0	6.97
09/08/01 14:30:01.0	6.97
09/08/01 15:00:01.0	7.13
09/08/01 15:30:01.0	7.29
09/08/01 16:00:01.0	7.29
09/08/01 16:30:01.0	7.13
09/08/01 17:00:01.0	7.13
09/08/01 17:30:01.0	8.07
09/08/01 18:00:01.0	7.91
09/08/01 18:30:01.0	7.76
09/08/01 19:00:01.0	7.76
09/08/01 19:30:01.0	8.07
09/08/01 20:00:01.0	8.22
09/08/01 20:30:01.0	8.22
09/08/01 21:00:01.0	8.38
09/08/01 21:30:01.0	8.07
09/08/01 22:00:01.0	8.07
09/08/01 22:30:01.0	8.38
09/08/01 23:00:01.0	8.38
09/08/01 23:30:01.0	7.44
09/09/01 00:00:01.0	7.29
09/09/01 00:30:01.0	7.13
09/09/01 01:00:01.0	7.13
09/09/01 01:30:01.0	7.13
09/09/01 02:00:01.0	6.82
09/09/01 02:30:01.0	6.82
09/09/01 03:00:01.0	6.82
09/09/01 03:30:01.0	6.82
09/09/01 04:00:01.0	6.66
09/09/01 04:30:01.0	6.82
09/09/01 05:00:01.0	6.82
09/09/01 05:30:01.0	6.97
09/09/01 06:00:01.0	7.44
09/09/01 06:30:01.0	7.91
09/09/01 07:00:01.0	7.91
09/09/01 07:30:01.0	8.07
09/09/01 08:00:01.0	8.22
09/09/01 08:30:01.0	8.38
09/09/01 09:00:01.0	7.91
09/09/01 09:30:01.0	8.07
09/09/01 10:00:01.0	8.07
09/09/01 10:30:01.0	8.22
09/09/01 11:00:01.0	7.76
09/09/01 11:30:01.0	7.29
09/09/01 12:00:01.0	6.97
09/09/01 12:30:01.0	7.13
09/09/01 13:00:01.0	7.29
09/09/01 13:30:01.0	7.13
09/09/01 14:00:01.0	6.97
09/09/01 14:30:01.0	6.97
09/09/01 15:00:01.0	7.13
09/09/01 15:30:01.0	6.97
09/09/01 16:00:01.0	6.82
09/09/01 16:30:01.0	7.13
09/09/01 17:00:01.0	7.29
09/09/01 17:30:01.0	7.29
09/09/01 18:00:01.0	7.76
09/09/01 18:30:01.0	7.76
09/09/01 19:00:01.0	8.22
09/09/01 19:30:01.0	7.76
09/09/01 20:00:01.0	7.76
09/09/01 20:30:01.0	7.91
09/09/01 21:00:01.0	7.6
09/09/01 21:30:01.0	7.6
09/09/01 22:00:01.0	8.38
09/09/01 22:30:01.0	8.22
09/09/01 23:00:01.0	8.22
09/09/01 23:30:01.0	8.38
09/10/01 00:00:01.0	8.07
09/10/01 00:30:01.0	7.44
09/10/01 01:00:01.0	7.6
09/10/01 01:30:01.0	7.44
09/10/01 02:00:01.0	7.29
09/10/01 02:30:01.0	7.29
09/10/01 03:00:01.0	7.13
09/10/01 03:30:01.0	7.13
09/10/01 04:00:01.0	6.97
09/10/01 04:30:01.0	7.13
09/10/01 05:00:01.0	7.13
09/10/01 05:30:01.0	7.13
09/10/01 06:00:01.0	7.6
09/10/01 06:30:01.0	7.76
09/10/01 07:00:01.0	8.07
09/10/01 07:30:01.0	7.91
09/10/01 08:00:01.0	8.38
09/10/01 08:30:01.0	8.38
09/10/01 09:00:01.0	8.38
09/10/01 09:30:01.0	8.22
09/10/01 10:00:01.0	7.76
09/10/01 10:30:01.0	8.22
09/10/01 11:00:01.0	8.53
09/10/01 11:30:01.0	8.53
09/10/01 12:00:01.0	8.53
09/10/01 12:30:01.0	7.76
09/10/01 13:00:01.0	7.6
09/10/01 13:30:01.0	7.91
09/10/01 14:00:01.0	7.91
09/10/01 14:30:01.0	7.29
09/10/01 15:00:01.0	7.29
09/10/01 15:30:01.0	7.13
09/10/01 16:00:01.0	7.29
09/10/01 16:30:01.0	7.13
09/10/01 17:00:01.0	7.13
09/10/01 17:30:01.0	7.44
09/10/01 18:00:01.0	7.44
09/10/01 18:30:01.0	7.44
09/10/01 19:00:01.0	7.6
09/10/01 19:30:01.0	7.6
09/10/01 20:00:01.0	8.22
09/10/01 20:30:01.0	8.22
09/10/01 21:00:01.0	8.38
09/10/01 21:30:01.0	8.22
09/10/01 22:00:01.0	8.38
09/10/01 22:30:01.0	8.38
09/10/01 23:00:01.0	8.38
09/10/01 23:30:01.0	8.22
09/11/01 00:00:01.0	8.22
09/11/01 00:30:01.0	8.53
09/11/01 01:00:01.0	8.07
09/11/01 01:30:01.0	7.76
09/11/01 02:00:01.0	7.76
09/11/01 02:30:01.0	7.44
09/11/01 03:00:01.0	7.44
09/11/01 03:30:01.0	7.44
09/11/01 04:00:01.0	7.29
09/11/01 04:30:01.0	7.29
09/11/01 05:00:01.0	7.29
09/11/01 05:30:01.0	7.44
09/11/01 06:00:01.0	7.13
09/11/01 06:30:01.0	7.29
09/11/01 07:00:01.0	7.91
09/11/01 07:30:01.0	7.76
09/11/01 08:00:01.0	8.07
09/11/01 08:30:01.0	8.07
09/11/01 09:00:01.0	8.38
09/11/01 09:30:01.0	8.68
09/11/01 10:00:01.0	8.38
09/11/01 10:30:01.0	8.07
09/11/01 11:00:01.0	8.53
09/11/01 11:30:01.0	8.07
09/11/01 12:00:01.0	8.22
09/11/01 12:30:01.0	7.76
09/11/01 13:00:01.0	7.91
09/11/01 13:30:01.0	7.6
09/11/01 14:00:01.0	7.6
09/11/01 14:30:01.0	7.44
09/11/01 15:00:01.0	7.44
09/11/01 15:30:01.0	7.29
09/11/01 16:00:01.0	7.29
09/11/01 16:30:01.0	7.13
09/11/01 17:00:01.0	7.29
09/11/01 17:30:01.0	7.29
09/11/01 18:00:01.0	7.29
09/11/01 18:30:01.0	7.76
09/11/01 19:00:01.0	7.76
09/11/01 19:30:01.0	8.22
09/11/01 20:00:01.0	8.38
09/11/01 20:30:01.0	8.68
09/11/01 21:00:01.0	8.22
09/11/01 21:30:01.0	8.38
09/11/01 22:00:01.0	8.53
09/11/01 22:30:01.0	8.68
09/11/01 23:00:01.0	9.14
09/11/01 23:30:01.0	8.38
09/12/01 00:00:01.0	8.38
09/12/01 00:30:01.0	8.22
09/12/01 01:00:01.0	7.91
09/12/01 01:30:01.0	7.91
09/12/01 02:00:01.0	7.76
09/12/01 02:30:01.0	7.6
09/12/01 03:00:01.0	7.13
09/12/01 03:30:01.0	7.29
09/12/01 04:00:01.0	7.29
09/12/01 04:30:01.0	7.29
09/12/01 05:00:01.0	7.29
09/12/01 05:30:01.0	7.44
09/12/01 06:00:01.0	7.76
09/12/01 06:30:01.0	7.76
09/12/01 07:00:01.0	8.07
09/12/01 07:30:01.0	7.6
09/12/01 08:00:01.0	7.76
09/12/01 08:30:01.0	8.22
09/12/01 09:00:01.0	8.22
09/12/01 09:30:01.0	7.76
09/12/01 10:00:01.0	7.76
09/12/01 10:30:01.0	8.22
09/12/01 11:00:01.0	8.07
09/12/01 11:30:01.0	7.91
09/12/01 12:00:01.0	8.07
09/12/01 12:30:01.0	8.07
09/12/01 13:00:01.0	8.07
09/12/01 13:30:01.0	8.38
09/12/01 14:00:01.0	8.22
09/12/01 14:30:01.0	8.07
09/12/01 15:00:01.0	8.07
09/12/01 15:30:01.0	8.22
09/12/01 16:00:01.0	7.76
09/12/01 16:30:01.0	7.6
09/12/01 17:00:01.0	7.6
09/12/01 17:30:01.0	8.07
09/12/01 18:00:01.0	8.22
09/12/01 18:30:01.0	8.38
09/12/01 19:00:01.0	8.84
09/12/01 19:30:01.0	8.53
09/12/01 20:00:01.0	8.84
09/12/01 20:30:01.0	8.68
09/12/01 21:00:01.0	9.14
09/12/01 21:30:01.0	8.68
09/12/01 22:00:01.0	8.84
09/12/01 22:30:01.0	8.99
09/12/01 23:00:01.0	8.99
09/12/01 23:30:01.0	8.99
09/13/01 00:00:01.0	8.99
09/13/01 00:30:01.0	8.84
09/13/01 01:00:01.0	8.84
09/13/01 01:30:01.0	8.84
09/13/01 02:00:01.0	8.68
09/13/01 02:30:01.0	8.68
09/13/01 03:00:01.0	8.68
09/13/01 03:30:01.0	8.84
09/13/01 04:00:01.0	8.84
09/13/01 04:30:01.0	8.99
09/13/01 05:00:01.0	8.68
09/13/01 05:30:01.0	8.53
09/13/01 06:00:01.0	8.68
09/13/01 06:30:01.0	8.99
09/13/01 07:00:01.0	8.84
09/13/01 07:30:01.0	9.61
09/13/01 08:00:01.0	9.14
09/13/01 08:30:01.0	8.99
09/13/01 09:00:01.0	9.14
09/13/01 09:30:01.0	8.99
09/13/01 10:00:01.0	10.24
09/13/01 10:30:01.0	10.24
09/13/01 11:00:01.0	9.61
09/13/01 11:30:01.0	10.24
09/13/01 12:00:01.0	10.24
09/13/01 12:30:01.0	9.77
09/13/01 13:00:01.0	9.14
09/13/01 13:30:01.0	8.68
09/13/01 14:00:01.0	9.14
09/13/01 14:30:01.0	8.22
09/13/01 15:00:01.0	7.76
09/13/01 15:30:01.0	7.6
09/13/01 16:00:01.0	7.6
09/13/01 16:30:01.0	7.6
09/13/01 17:00:01.0	7.76
09/13/01 17:30:01.0	7.76
09/13/01 18:00:01.0	8.07
09/13/01 18:30:01.0	8.84
09/13/01 19:00:01.0	8.38
09/13/01 19:30:01.0	8.68
09/13/01 20:00:01.0	8.84
09/13/01 20:30:01.0	8.84
09/13/01 21:00:01.0	8.68
09/13/01 21:30:01.0	8.84
09/13/01 22:00:01.0	8.99
09/13/01 22:30:01.0	9.14
09/13/01 23:00:01.0	9.3
09/13/01 23:30:01.0	9.14
09/14/01 00:00:01.0	8.84
09/14/01 00:30:01.0	7.76
09/14/01 01:00:01.0	9.61
09/14/01 01:30:01.0	7.76
09/14/01 02:00:01.0	8.22
09/14/01 02:30:01.0	8.68
09/14/01 03:00:01.0	8.22
09/14/01 03:30:01.0	7.76
09/14/01 04:00:01.0	7.76
09/14/01 04:30:01.0	7.44
09/14/01 05:00:01.0	7.6
09/14/01 05:30:01.0	7.6
09/14/01 06:00:01.0	7.44
09/14/01 06:30:01.0	7.13
09/14/01 07:00:01.0	7.76
09/14/01 07:30:01.0	8.22
09/14/01 08:00:01.0	8.07
09/14/01 08:30:01.0	8.07
09/14/01 09:00:01.0	7.91
09/14/01 09:30:01.0	8.38
09/14/01 10:00:01.0	8.22
09/14/01 10:30:01.0	8.22
09/14/01 11:00:01.0	9.3
09/14/01 11:30:01.0	8.68
09/14/01 12:00:01.0	8.84
09/14/01 12:30:01.0	8.53
09/14/01 13:00:01.0	8.38
09/14/01 13:30:01.0	8.38
09/14/01 14:00:01.0	8.99
09/14/01 14:30:01.0	8.68
09/14/01 15:00:01.0	8.68
09/14/01 15:30:01.0	8.68
09/14/01 16:00:01.0	8.53
09/14/01 16:30:01.0	8.07
09/14/01 17:00:01.0	7.91
09/14/01 17:30:01.0	7.76
09/14/01 18:00:01.0	8.22
09/14/01 18:30:01.0	7.91
09/14/01 19:00:01.0	7.91
09/14/01 19:30:01.0	7.91
09/14/01 20:00:01.0	7.91
09/14/01 20:30:01.0	8.07
09/14/01 21:00:01.0	7.76
09/14/01 21:30:01.0	8.38
09/14/01 22:00:01.0	8.07
09/14/01 22:30:01.0	9.3
09/14/01 23:00:01.0	9.46
09/14/01 23:30:01.0	9.92
09/15/01 00:00:01.0	10.39
09/15/01 00:30:01.0	8.99
09/15/01 01:00:01.0	10.55
09/15/01 01:30:01.0	10.71
09/15/01 02:00:01.0	11.02
09/15/01 02:30:01.0	9.77
09/15/01 03:00:01.0	9.3
09/15/01 03:30:01.0	8.99
09/15/01 04:00:01.0	8.99
09/15/01 04:30:01.0	8.84
09/15/01 05:00:01.0	9.77
09/15/01 05:30:01.0	9.3
09/15/01 06:00:01.0	9.46
09/15/01 06:30:01.0	9.14
09/15/01 07:00:01.0	8.99
09/15/01 07:30:01.0	8.99
09/15/01 08:00:01.0	9.14
09/15/01 08:30:01.0	8.99
09/15/01 09:00:01.0	9.61
09/15/01 09:30:01.0	10.24
09/15/01 10:00:01.0	11.02
09/15/01 10:30:01.0	9.92
09/15/01 11:00:01.0	9.46
09/15/01 11:30:01.0	10.55
09/15/01 12:00:01.0	11.64
09/15/01 12:30:01.0	10.55
09/15/01 13:00:01.0	10.55
09/15/01 13:30:01.0	10.24
09/15/01 14:00:01.0	9.92
09/15/01 14:30:01.0	10.08
09/15/01 15:00:01.0	10.86
09/15/01 15:30:01.0	8.84
09/15/01 16:00:01.0	8.38
09/15/01 16:30:01.0	8.07
09/15/01 17:00:01.0	7.91
09/15/01 17:30:01.0	8.22
09/15/01 18:00:01.0	7.91
09/15/01 18:30:01.0	9.61
09/15/01 19:00:01.0	9.61
09/15/01 19:30:01.0	10.08
09/15/01 20:00:01.0	9.14
09/15/01 20:30:01.0	10.39
09/15/01 21:00:01.0	11.02
09/15/01 21:30:01.0	9.46
09/15/01 22:00:01.0	8.84
09/15/01 22:30:01.0	9.61
09/15/01 23:00:01.0	10.71
09/15/01 23:30:01.0	10.55
09/16/01 00:00:01.0	10.39
09/16/01 00:30:01.0	10.55
09/16/01 01:00:01.0	10.71
09/16/01 01:30:01.0	9.92
09/16/01 02:00:01.0	9.92
09/16/01 02:30:01.0	9.14
09/16/01 03:00:01.0	9.3
09/16/01 03:30:01.0	9.14
09/16/01 04:00:01.0	8.99
09/16/01 04:30:01.0	8.68
09/16/01 05:00:01.0	8.99
09/16/01 05:30:01.0	9.61
09/16/01 06:00:01.0	9.46
09/16/01 06:30:01.0	9.46
09/16/01 07:00:01.0	9.3
09/16/01 07:30:01.0	9.3
09/16/01 08:00:01.0	9.46
09/16/01 08:30:01.0	8.84
09/16/01 09:00:01.0	8.99
09/16/01 09:30:01.0	9.92
09/16/01 10:00:01.0	9.14
09/16/01 10:30:01.0	9.61
09/16/01 11:00:01.0	8.38
09/16/01 11:30:01.0	9.92
09/16/01 12:00:01.0	10.24
09/16/01 12:30:01.0	10.55
09/16/01 13:00:01.0	10.39
09/16/01 13:30:01.0	10.71
09/16/01 14:00:01.0	11.33
09/16/01 14:30:01.0	10.39
09/16/01 15:00:01.0	9.61
09/16/01 15:30:01.0	9.61
09/16/01 16:00:01.0	9.46
09/16/01 16:30:01.0	9.77
09/16/01 17:00:01.0	9.46
09/16/01 17:30:01.0	9.46
09/16/01 18:00:01.0	8.22
09/16/01 18:30:01.0	8.07
09/16/01 19:00:01.0	7.91
09/16/01 19:30:01.0	7.91
09/16/01 20:00:01.0	8.22
09/16/01 20:30:01.0	8.22
09/16/01 21:00:01.0	7.6
09/16/01 21:30:01.0	8.07
09/16/01 22:00:01.0	8.07
09/16/01 22:30:01.0	7.76
09/16/01 23:00:01.0	7.91
09/16/01 23:30:01.0	8.38
09/17/01 00:00:01.0	8.53
09/17/01 00:30:01.0	8.53
09/17/01 01:00:01.0	9.14
09/17/01 01:30:01.0	8.53
09/17/01 02:00:01.0	10.55
09/17/01 02:30:01.0	10.86
09/17/01 03:00:01.0	11.02
09/17/01 03:30:01.0	10.55
09/17/01 04:00:01.0	10.86
09/17/01 04:30:01.0	9.61
09/17/01 05:00:01.0	9.77
09/17/01 05:30:01.0	8.99
09/17/01 06:00:01.0	8.99
09/17/01 06:30:01.0	9.46
09/17/01 07:00:01.0	8.53
09/17/01 07:30:01.0	8.53
09/17/01 08:00:01.0	8.38
09/17/01 08:30:01.0	8.07
09/17/01 09:00:01.0	8.22
09/17/01 09:30:01.0	8.38
09/17/01 10:00:01.0	8.22
09/17/01 10:30:01.0	8.22
09/17/01 11:00:01.0	8.38
09/17/01 11:30:01.0	8.22
09/17/01 12:00:01.0	8.68
09/17/01 12:30:01.0	8.84
09/17/01 13:00:01.0	8.68
09/17/01 13:30:01.0	9.14
09/17/01 14:00:01.0	9.14
09/17/01 14:30:01.0	10.86
09/17/01 15:00:01.0	11.17
09/17/01 15:30:01.0	10.86
09/17/01 16:00:01.0	11.33
09/17/01 16:30:01.0	10.86
09/17/01 17:00:01.0	10.55
09/17/01 17:30:01.0	10.86
09/17/01 18:00:01.0	10.55
09/17/01 18:30:01.0	10.24
09/17/01 19:00:01.0	8.99
09/17/01 19:30:01.0	8.53
09/17/01 20:00:01.0	8.53
09/17/01 20:30:01.0	8.38
09/17/01 21:00:01.0	8.38
09/17/01 21:30:01.0	8.22
09/17/01 22:00:01.0	8.68
09/17/01 22:30:01.0	8.38
09/17/01 23:00:01.0	8.22
09/17/01 23:30:01.0	8.53
09/18/01 00:00:01.0	8.53
09/18/01 00:30:01.0	8.84
09/18/01 01:00:01.0	8.84
09/18/01 01:30:01.0	9.61
09/18/01 02:00:01.0	9.46
09/18/01 02:30:01.0	9.61
09/18/01 03:00:01.0	9.77
09/18/01 03:30:01.0	10.71
09/18/01 04:00:01.0	11.02
09/18/01 04:30:01.0	11.17
09/18/01 05:00:01.0	11.17
09/18/01 05:30:01.0	10.86
09/18/01 06:00:01.0	10.86
09/18/01 06:30:01.0	10.71
09/18/01 07:00:01.0	10.24
09/18/01 07:30:01.0	9.92
09/18/01 08:00:01.0	9.61
09/18/01 08:30:01.0	9.46
09/18/01 09:00:01.0	8.99
09/18/01 09:30:01.0	9.3
09/18/01 10:00:01.0	8.68
09/18/01 10:30:01.0	8.68
09/18/01 11:00:01.0	8.68
09/18/01 11:30:01.0	8.53
09/18/01 12:00:01.0	8.99
09/18/01 12:30:01.0	8.99
09/18/01 13:00:01.0	8.99
09/18/01 13:30:01.0	8.99
09/18/01 14:00:01.0	10.08
09/18/01 14:30:01.0	10.39
09/18/01 15:00:01.0	10.71
09/18/01 15:30:01.0	10.39
09/18/01 16:00:01.0	11.64
09/18/01 16:30:01.0	11.79
09/18/01 17:00:01.0	11.33
09/18/01 17:30:01.0	11.64
09/18/01 18:00:01.0	10.08
09/18/01 18:30:01.0	10.71
09/18/01 19:00:01.0	9.92
09/18/01 19:30:01.0	9.92
09/18/01 20:00:01.0	9.77
09/18/01 20:30:01.0	9.3
09/18/01 21:00:01.0	8.68
09/18/01 21:30:01.0	8.84
09/18/01 22:00:01.0	8.53
09/18/01 22:30:01.0	8.84
09/18/01 23:00:01.0	8.38
09/18/01 23:30:01.0	8.38
09/19/01 00:00:01.0	8.53
09/19/01 00:30:01.0	8.99
09/19/01 01:00:01.0	8.68
09/19/01 01:30:01.0	9.14
09/19/01 02:00:01.0	9.3
09/19/01 02:30:01.0	9.92
09/19/01 03:00:01.0	10.08
09/19/01 03:30:01.0	10.08
09/19/01 04:00:01.0	10.55
09/19/01 04:30:01.0	10.24
09/19/01 05:00:01.0	10.71
09/19/01 05:30:01.0	11.33
09/19/01 06:00:01.0	11.17
09/19/01 06:30:01.0	11.17
09/19/01 07:00:01.0	9.61
09/19/01 07:30:01.0	9.61
09/19/01 08:00:01.0	10.08
09/19/01 08:30:01.0	9.77
09/19/01 09:00:01.0	10.08
09/19/01 09:30:01.0	9.14
09/19/01 10:00:01.0	9.92
09/19/01 10:30:01.0	9.14
09/19/01 11:00:01.0	9.3
09/19/01 11:30:01.0	9.14
09/19/01 12:00:01.0	9.3
09/19/01 12:30:01.0	9.3
09/19/01 13:00:01.0	8.99
09/19/01 13:30:01.0	9.14
09/19/01 14:00:01.0	9.3
09/19/01 14:30:01.0	9.46
09/19/01 15:00:01.0	10.71
09/19/01 15:30:01.0	11.48
09/19/01 16:00:01.0	11.02
09/19/01 16:30:01.0	10.86
09/19/01 17:00:01.0	11.33
09/19/01 17:30:01.0	11.33
09/19/01 18:00:01.0	10.86
09/19/01 18:30:01.0	10.86
09/19/01 19:00:01.0	10.55
09/19/01 19:30:01.0	10.55
09/19/01 20:00:01.0	10.39
09/19/01 20:30:01.0	10.24
09/19/01 21:00:01.0	10.08
09/19/01 21:30:01.0	10.39
09/19/01 22:00:01.0	10.24
09/19/01 22:30:01.0	10.39
09/19/01 23:00:01.0	9.77
09/19/01 23:30:01.0	9.92
09/20/01 00:00:01.0	9.46
09/20/01 00:30:01.0	10.08
09/20/01 01:00:01.0	10.24
09/20/01 01:30:01.0	10.55
09/20/01 02:00:01.0	10.08
09/20/01 02:30:01.0	9.92
09/20/01 03:00:01.0	10.24
09/20/01 03:30:01.0	11.17
09/20/01 04:00:01.0	11.64
09/20/01 04:30:01.0	12.11
09/20/01 05:00:01.0	12.73
09/20/01 05:30:01.0	13.04
09/20/01 06:00:01.0	13.51
09/20/01 06:30:01.0	12.11
09/20/01 07:00:01.0	11.02
09/20/01 07:30:01.0	10.86
09/20/01 08:00:01.0	11.48
09/20/01 08:30:01.0	11.33
09/20/01 09:00:01.0	10.55
09/20/01 09:30:01.0	10.24
09/20/01 10:00:01.0	9.92
09/20/01 10:30:01.0	9.92
09/20/01 11:00:01.0	10.39
09/20/01 11:30:01.0	9.92
09/20/01 12:00:01.0	9.61
09/20/01 12:30:01.0	9.3
09/20/01 13:00:01.0	9.14
09/20/01 13:30:01.0	9.77
09/20/01 14:00:01.0	9.77
09/20/01 14:30:01.0	9.77
09/20/01 15:00:01.0	10.24
09/20/01 15:30:01.0	11.17
09/20/01 16:00:01.0	11.48
09/20/01 16:30:01.0	11.33
09/20/01 17:00:01.0	11.02
09/20/01 17:30:01.0	11.33
09/20/01 18:00:01.0	11.17
09/20/01 18:30:01.0	11.48
09/20/01 19:00:01.0	11.64
09/20/01 19:30:01.0	10.39
09/20/01 20:00:01.0	10.08
09/20/01 20:30:01.0	10.55
09/20/01 21:00:01.0	10.24
09/20/01 21:30:01.0	10.24
09/20/01 22:00:01.0	9.61
09/20/01 22:30:01.0	9.61
09/20/01 23:00:01.0	9.46
09/20/01 23:30:01.0	9.3
09/21/01 00:00:01.0	8.99
09/21/01 00:30:01.0	8.99
09/21/01 01:00:01.0	8.99
09/21/01 01:30:01.0	8.84
09/21/01 02:00:01.0	8.99
09/21/01 02:30:01.0	8.99
09/21/01 03:00:01.0	8.99
09/21/01 03:30:01.0	8.99
09/21/01 04:00:01.0	8.99
09/21/01 04:30:01.0	8.99
09/21/01 05:00:01.0	8.99
09/21/01 05:30:01.0	8.99
09/21/01 06:00:01.0	8.99
09/21/01 06:30:01.0	9.14
09/21/01 07:00:01.0	9.61
09/21/01 07:30:01.0	9.46
09/21/01 08:00:01.0	8.99
09/21/01 08:30:01.0	9.77
09/21/01 09:00:01.0	9.61
09/21/01 09:30:01.0	9.77
09/21/01 10:00:01.0	9.61
09/21/01 10:30:01.0	9.14
09/21/01 11:00:01.0	8.99
09/21/01 11:30:01.0	8.84
09/21/01 12:00:01.0	8.68
09/21/01 12:30:01.0	8.68
09/21/01 13:00:01.0	8.68
09/21/01 13:30:01.0	8.53
09/21/01 14:00:01.0	8.53
