"Time"	"Temperature  (*C)"	"Temperature  (*F)"	"A-D  (1-255)"
34416.9749769	2.91	37.24	209
34416.9958102	2.91	37.24	209
34417.0166435	2.91	37.24	209
34417.0374769	2.91	37.24	209
34417.0583102	3.06	37.52	208
34417.0791435	3.06	37.52	208
34417.0999769	3.06	37.52	208
34417.1208102	2.91	37.24	209
34417.1416435	2.91	37.24	209
34417.1624769	2.91	37.24	209
34417.1833102	2.91	37.24	209
34417.2041435	2.91	37.24	209
34417.2249769	3.06	37.52	208
34417.2458102	3.06	37.52	208
34417.2666435	3.06	37.52	208
34417.2874769	3.06	37.52	208
34417.3083102	3.06	37.52	208
34417.3291435	2.91	37.24	209
34417.3499769	2.91	37.24	209
34417.3708102	2.91	37.24	209
34417.3916435	3.06	37.52	208
34417.4124769	2.91	37.24	209
34417.4333102	3.06	37.52	208
34417.4541435	3.06	37.52	208
34417.4749769	2.91	37.24	209
34417.4958102	2.91	37.24	209
34417.5166435	3.06	37.52	208
34417.5374769	2.91	37.24	209
34417.5583102	2.91	37.24	209
34417.5791435	2.91	37.24	209
34417.5999769	2.91	37.24	209
34417.6208102	2.91	37.24	209
34417.6416435	2.91	37.24	209
34417.6624769	2.91	37.24	209
34417.6833102	2.91	37.24	209
34417.7041435	2.91	37.24	209
34417.7249769	2.91	37.24	209
34417.7458102	3.06	37.52	208
34417.7666435	2.91	37.24	209
34417.7874769	2.91	37.24	209
34417.8083102	2.91	37.24	209
34417.8291435	3.06	37.52	208
34417.8499769	3.06	37.52	208
34417.8708102	3.06	37.52	208
34417.8916435	3.06	37.52	208
34417.9124769	3.06	37.52	208
34417.9333102	3.06	37.52	208
34417.9541435	2.91	37.24	209
34417.9749769	2.91	37.24	209
34417.9958102	3.06	37.52	208
34418.0166435	3.06	37.52	208
34418.0374769	3.06	37.52	208
34418.0583102	3.06	37.52	208
34418.0791435	3.06	37.52	208
34418.0999769	3.06	37.52	208
34418.1208102	3.06	37.52	208
34418.1416435	3.06	37.52	208
34418.1624769	3.06	37.52	208
34418.1833102	2.91	37.24	209
34418.2041435	2.91	37.24	209
34418.2249769	2.91	37.24	209
34418.2458102	2.91	37.24	209
34418.2666435	3.06	37.52	208
34418.2874769	3.06	37.52	208
34418.3083102	3.06	37.52	208
34418.3291435	3.06	37.52	208
34418.3499769	3.06	37.52	208
34418.3708102	3.06	37.52	208
34418.3916435	2.91	37.24	209
34418.4124769	2.91	37.24	209
34418.4333102	3.06	37.52	208
34418.4541435	2.91	37.24	209
34418.4749769	2.91	37.24	209
34418.4958102	2.91	37.24	209
34418.5166435	3.06	37.52	208
34418.5374769	3.06	37.52	208
34418.5583102	3.06	37.52	208
34418.5791435	3.22	37.81	207
34418.5999769	3.06	37.52	208
34418.6208102	3.22	37.81	207
34418.6416435	3.06	37.52	208
34418.6624769	3.22	37.81	207
34418.6833102	3.38	38.09	206
34418.7041435	3.22	37.81	207
34418.7249769	3.06	37.52	208
34418.7458102	3.06	37.52	208
34418.7666435	3.06	37.52	208
34418.7874769	3.06	37.52	208
34418.8083102	3.06	37.52	208
34418.8291435	3.06	37.52	208
34418.8499769	3.06	37.52	208
34418.8708102	3.06	37.52	208
34418.8916435	3.06	37.52	208
34418.9124769	3.06	37.52	208
34418.9333102	3.06	37.52	208
34418.9541435	3.06	37.52	208
34418.9749769	3.06	37.52	208
34418.9958102	3.06	37.52	208
34419.0166435	3.06	37.52	208
34419.0374769	3.06	37.52	208
34419.0583102	3.06	37.52	208
34419.0791435	3.06	37.52	208
34419.0999769	3.06	37.52	208
34419.1208102	3.06	37.52	208
34419.1416435	3.06	37.52	208
34419.1624769	3.06	37.52	208
34419.1833102	3.06	37.52	208
34419.2041435	3.06	37.52	208
34419.2249769	3.06	37.52	208
34419.2458102	3.06	37.52	208
34419.2666435	3.06	37.52	208
34419.2874769	2.91	37.24	209
34419.3083102	3.06	37.52	208
34419.3291435	3.06	37.52	208
34419.3499769	3.06	37.52	208
34419.3708102	3.06	37.52	208
34419.3916435	3.06	37.52	208
34419.4124769	3.06	37.52	208
34419.4333102	3.06	37.52	208
34419.4541435	3.06	37.52	208
34419.4749769	3.06	37.52	208
34419.4958102	3.06	37.52	208
34419.5166435	3.06	37.52	208
34419.5374769	3.06	37.52	208
34419.5583102	3.06	37.52	208
34419.5791435	3.06	37.52	208
34419.5999769	3.06	37.52	208
34419.6208102	3.06	37.52	208
34419.6416435	3.06	37.52	208
34419.6624769	3.06	37.52	208
34419.6833102	3.06	37.52	208
34419.7041435	3.06	37.52	208
34419.7249769	3.06	37.52	208
34419.7458102	3.06	37.52	208
34419.7666435	3.06	37.52	208
34419.7874769	3.06	37.52	208
34419.8083102	3.06	37.52	208
34419.8291435	3.06	37.52	208
34419.8499769	3.06	37.52	208
34419.8708102	3.06	37.52	208
34419.8916435	3.06	37.52	208
34419.9124769	3.06	37.52	208
34419.9333102	3.06	37.52	208
34419.9541435	3.06	37.52	208
34419.9749769	3.06	37.52	208
34419.9958102	2.91	37.24	209
34420.0166435	3.06	37.52	208
34420.0374769	3.06	37.52	208
34420.0583102	3.06	37.52	208
34420.0791435	3.06	37.52	208
34420.0999769	3.06	37.52	208
34420.1208102	3.06	37.52	208
34420.1416435	3.06	37.52	208
34420.1624769	3.06	37.52	208
34420.1833102	3.06	37.52	208
34420.2041435	3.06	37.52	208
34420.2249769	3.06	37.52	208
34420.2458102	3.06	37.52	208
34420.2666435	3.06	37.52	208
34420.2874769	3.06	37.52	208
34420.3083102	3.06	37.52	208
34420.3291435	3.06	37.52	208
34420.3499769	3.06	37.52	208
34420.3708102	3.06	37.52	208
34420.3916435	3.06	37.52	208
34420.4124769	3.06	37.52	208
34420.4333102	3.06	37.52	208
34420.4541435	3.06	37.52	208
34420.4749769	3.06	37.52	208
34420.4958102	3.06	37.52	208
34420.5166435	3.06	37.52	208
34420.5374769	3.06	37.52	208
34420.5583102	3.06	37.52	208
34420.5791435	3.06	37.52	208
34420.5999769	3.06	37.52	208
34420.6208102	3.06	37.52	208
34420.6416435	3.06	37.52	208
34420.6624769	3.06	37.52	208
34420.6833102	3.06	37.52	208
34420.7041435	3.06	37.52	208
34420.7249769	3.06	37.52	208
34420.7458102	3.22	37.81	207
34420.7666435	3.06	37.52	208
34420.7874769	3.06	37.52	208
34420.8083102	3.06	37.52	208
34420.8291435	3.06	37.52	208
34420.8499769	3.06	37.52	208
34420.8708102	3.06	37.52	208
34420.8916435	3.06	37.52	208
34420.9124769	3.06	37.52	208
34420.9333102	3.06	37.52	208
34420.9541435	3.06	37.52	208
34420.9749769	3.06	37.52	208
34420.9958102	3.06	37.52	208
34421.0166435	3.06	37.52	208
34421.0374769	3.06	37.52	208
34421.0583102	3.06	37.52	208
34421.0791435	3.06	37.52	208
34421.0999769	3.06	37.52	208
34421.1208102	3.06	37.52	208
34421.1416435	3.06	37.52	208
34421.1624769	3.06	37.52	208
34421.1833102	3.06	37.52	208
34421.2041435	3.06	37.52	208
34421.2249769	3.06	37.52	208
34421.2458102	3.06	37.52	208
34421.2666435	3.06	37.52	208
34421.2874769	3.06	37.52	208
34421.3083102	3.06	37.52	208
34421.3291435	3.06	37.52	208
34421.3499769	3.06	37.52	208
34421.3708102	3.06	37.52	208
34421.3916435	3.06	37.52	208
34421.4124769	3.06	37.52	208
34421.4333102	3.06	37.52	208
34421.4541435	3.06	37.52	208
34421.4749769	3.06	37.52	208
34421.4958102	3.22	37.81	207
34421.5166435	3.06	37.52	208
34421.5374769	3.06	37.52	208
34421.5583102	3.06	37.52	208
34421.5791435	3.06	37.52	208
34421.5999769	3.06	37.52	208
34421.6208102	3.06	37.52	208
34421.6416435	3.06	37.52	208
34421.6624769	3.06	37.52	208
34421.6833102	3.06	37.52	208
34421.7041435	3.06	37.52	208
34421.7249769	3.06	37.52	208
34421.7458102	3.06	37.52	208
34421.7666435	3.06	37.52	208
34421.7874769	3.06	37.52	208
34421.8083102	3.06	37.52	208
34421.8291435	3.06	37.52	208
34421.8499769	3.06	37.52	208
34421.8708102	3.06	37.52	208
34421.8916435	3.06	37.52	208
34421.9124769	3.06	37.52	208
34421.9333102	3.06	37.52	208
34421.9541435	3.06	37.52	208
34421.9749769	3.06	37.52	208
34421.9958102	3.06	37.52	208
34422.0166435	3.06	37.52	208
34422.0374769	3.06	37.52	208
34422.0583102	3.06	37.52	208
34422.0791435	3.06	37.52	208
34422.0999769	3.06	37.52	208
34422.1208102	3.06	37.52	208
34422.1416435	3.06	37.52	208
34422.1624769	3.06	37.52	208
34422.1833102	3.06	37.52	208
34422.2041435	3.06	37.52	208
34422.2249769	3.06	37.52	208
34422.2458102	3.06	37.52	208
34422.2666435	3.06	37.52	208
34422.2874769	3.06	37.52	208
34422.3083102	3.06	37.52	208
34422.3291435	3.06	37.52	208
34422.3499769	3.06	37.52	208
34422.3708102	3.06	37.52	208
34422.3916435	3.06	37.52	208
34422.4124769	3.06	37.52	208
34422.4333102	3.06	37.52	208
34422.4541435	3.06	37.52	208
34422.4749769	3.06	37.52	208
34422.4958102	3.06	37.52	208
34422.5166435	3.06	37.52	208
34422.5374769	3.06	37.52	208
34422.5583102	3.06	37.52	208
34422.5791435	3.06	37.52	208
34422.5999769	3.06	37.52	208
34422.6208102	3.06	37.52	208
34422.6416435	3.06	37.52	208
34422.6624769	3.06	37.52	208
34422.6833102	3.22	37.81	207
34422.7041435	3.06	37.52	208
34422.7249769	3.06	37.52	208
34422.7458102	3.06	37.52	208
34422.7666435	3.06	37.52	208
34422.7874769	3.06	37.52	208
34422.8083102	3.06	37.52	208
34422.8291435	3.06	37.52	208
34422.8499769	3.06	37.52	208
34422.8708102	3.06	37.52	208
34422.8916435	3.22	37.81	207
34422.9124769	3.22	37.81	207
34422.9333102	3.22	37.81	207
34422.9541435	3.06	37.52	208
34422.9749769	3.06	37.52	208
34422.9958102	3.06	37.52	208
34423.0166435	3.06	37.52	208
34423.0374769	3.06	37.52	208
34423.0583102	3.06	37.52	208
34423.0791435	3.06	37.52	208
34423.0999769	3.06	37.52	208
34423.1208102	3.06	37.52	208
34423.1416435	3.22	37.81	207
34423.1624769	3.22	37.81	207
34423.1833102	3.22	37.81	207
34423.2041435	3.22	37.81	207
34423.2249769	3.22	37.81	207
34423.2458102	3.22	37.81	207
34423.2666435	3.22	37.81	207
34423.2874769	3.22	37.81	207
34423.3083102	3.22	37.81	207
34423.3291435	3.38	38.09	206
34423.3499769	3.22	37.81	207
34423.3708102	3.22	37.81	207
34423.3916435	3.22	37.81	207
34423.4124769	3.22	37.81	207
34423.4333102	3.22	37.81	207
34423.4541435	3.22	37.81	207
34423.4749769	3.06	37.52	208
34423.4958102	3.22	37.81	207
34423.5166435	3.22	37.81	207
34423.5374769	3.22	37.81	207
34423.5583102	3.22	37.81	207
34423.5791435	3.22	37.81	207
34423.5999769	3.22	37.81	207
34423.6208102	3.22	37.81	207
34423.6416435	3.22	37.81	207
34423.6624769	3.22	37.81	207
34423.6833102	3.22	37.81	207
34423.7041435	3.22	37.81	207
34423.7249769	3.22	37.81	207
34423.7458102	3.22	37.81	207
34423.7666435	3.22	37.81	207
34423.7874769	3.22	37.81	207
34423.8083102	3.06	37.52	208
34423.8291435	3.06	37.52	208
34423.8499769	3.22	37.81	207
34423.8708102	3.22	37.81	207
34423.8916435	3.22	37.81	207
34423.9124769	3.22	37.81	207
34423.9333102	3.22	37.81	207
34423.9541435	3.22	37.81	207
34423.9749769	3.22	37.81	207
34423.9958102	3.22	37.81	207
34424.0166435	3.22	37.81	207
34424.0374769	3.22	37.81	207
34424.0583102	3.22	37.81	207
34424.0791435	3.22	37.81	207
34424.0999769	3.06	37.52	208
34424.1208102	3.38	38.09	206
34424.1416435	3.53	38.37	205
34424.1624769	3.22	37.81	207
34424.1833102	3.22	37.81	207
34424.2041435	3.53	38.37	205
34424.2249769	3.22	37.81	207
34424.2458102	3.38	38.09	206
34424.2666435	3.38	38.09	206
34424.2874769	3.38	38.09	206
34424.3083102	3.38	38.09	206
34424.3291435	3.22	37.81	207
34424.3499769	3.22	37.81	207
34424.3708102	3.38	38.09	206
34424.3916435	3.38	38.09	206
34424.4124769	3.69	38.65	204
34424.4333102	3.53	38.37	205
34424.4541435	3.69	38.65	204
34424.4749769	3.38	38.09	206
34424.4958102	3.38	38.09	206
34424.5166435	3.53	38.37	205
34424.5374769	3.69	38.65	204
34424.5583102	3.53	38.37	205
34424.5791435	3.84	38.93	203
34424.5999769	4.00	39.21	202
34424.6208102	4.00	39.21	202
34424.6416435	4.00	39.21	202
34424.6624769	4.00	39.21	202
34424.6833102	4.16	39.49	201
34424.7041435	4.00	39.21	202
34424.7249769	4.16	39.49	201
34424.7458102	4.16	39.49	201
34424.7666435	4.00	39.21	202
34424.7874769	4.16	39.49	201
34424.8083102	4.16	39.49	201
34424.8291435	3.84	38.93	203
34424.8499769	3.84	38.93	203
34424.8708102	4.16	39.49	201
34424.8916435	4.31	39.77	200
34424.9124769	4.31	39.77	200
34424.9333102	4.16	39.49	201
34424.9541435	4.00	39.21	202
34424.9749769	3.84	38.93	203
34424.9958102	3.84	38.93	203
34425.0166435	3.69	38.65	204
34425.0374769	3.38	38.09	206
34425.0583102	3.53	38.37	205
34425.0791435	3.69	38.65	204
34425.0999769	3.69	38.65	204
34425.1208102	3.84	38.93	203
34425.1416435	3.84	38.93	203
34425.1624769	3.84	38.93	203
34425.1833102	3.84	38.93	203
34425.2041435	3.84	38.93	203
34425.2249769	3.69	38.65	204
34425.2458102	3.69	38.65	204
34425.2666435	3.84	38.93	203
34425.2874769	3.84	38.93	203
34425.3083102	4.00	39.21	202
34425.3291435	4.00	39.21	202
34425.3499769	4.16	39.49	201
34425.3708102	4.16	39.49	201
34425.3916435	4.00	39.21	202
34425.4124769	4.00	39.21	202
34425.4333102	4.00	39.21	202
34425.4541435	4.00	39.21	202
34425.4749769	4.16	39.49	201
34425.4958102	4.00	39.21	202
34425.5166435	3.69	38.65	204
34425.5374769	4.16	39.49	201
34425.5583102	4.00	39.21	202
34425.5791435	3.84	38.93	203
34425.5999769	3.84	38.93	203
34425.6208102	3.84	38.93	203
34425.6416435	3.84	38.93	203
34425.6624769	4.16	39.49	201
34425.6833102	4.16	39.49	201
34425.7041435	4.00	39.21	202
34425.7249769	4.00	39.21	202
34425.7458102	4.00	39.21	202
34425.7666435	4.16	39.49	201
34425.7874769	4.16	39.49	201
34425.8083102	4.16	39.49	201
34425.8291435	4.31	39.77	200
34425.8499769	4.16	39.49	201
34425.8708102	4.16	39.49	201
34425.8916435	4.00	39.21	202
34425.9124769	4.00	39.21	202
34425.9333102	4.00	39.21	202
34425.9541435	3.84	38.93	203
34425.9749769	4.16	39.49	201
34425.9958102	4.16	39.49	201
34426.0166435	4.31	39.77	200
34426.0374769	4.31	39.77	200
34426.0583102	4.31	39.77	200
34426.0791435	4.31	39.77	200
34426.0999769	4.16	39.49	201
34426.1208102	4.16	39.49	201
34426.1416435	4.00	39.21	202
34426.1624769	4.00	39.21	202
34426.1833102	4.16	39.49	201
34426.2041435	4.16	39.49	201
34426.2249769	4.16	39.49	201
34426.2458102	4.16	39.49	201
34426.2666435	4.16	39.49	201
34426.2874769	4.16	39.49	201
34426.3083102	4.16	39.49	201
34426.3291435	4.16	39.49	201
34426.3499769	4.31	39.77	200
34426.3708102	4.31	39.77	200
34426.3916435	4.31	39.77	200
34426.4124769	4.31	39.77	200
34426.4333102	4.16	39.49	201
34426.4541435	4.16	39.49	201
34426.4749769	4.16	39.49	201
34426.4958102	4.16	39.49	201
34426.5166435	4.16	39.49	201
34426.5374769	4.16	39.49	201
34426.5583102	4.16	39.49	201
34426.5791435	4.16	39.49	201
34426.5999769	4.00	39.21	202
34426.6208102	3.84	38.93	203
34426.6416435	4.00	39.21	202
34426.6624769	4.00	39.21	202
34426.6833102	3.84	38.93	203
34426.7041435	4.00	39.21	202
34426.7249769	4.00	39.21	202
34426.7458102	3.84	38.93	203
34426.7666435	4.00	39.21	202
34426.7874769	4.00	39.21	202
34426.8083102	3.84	38.93	203
34426.8291435	3.84	38.93	203
34426.8499769	4.16	39.49	201
34426.8708102	3.84	38.93	203
34426.8916435	3.84	38.93	203
34426.9124769	4.00	39.21	202
34426.9333102	4.16	39.49	201
34426.9541435	4.16	39.49	201
34426.9749769	3.84	38.93	203
34426.9958102	3.69	38.65	204
34427.0166435	3.69	38.65	204
34427.0374769	3.84	38.93	203
34427.0583102	3.69	38.65	204
34427.0791435	3.53	38.37	205
34427.0999769	3.38	38.09	206
34427.1208102	3.53	38.37	205
34427.1416435	3.53	38.37	205
34427.1624769	3.53	38.37	205
34427.1833102	3.53	38.37	205
34427.2041435	3.53	38.37	205
34427.2249769	3.69	38.65	204
34427.2458102	4.47	40.05	199
34427.2666435	4.47	40.05	199
34427.2874769	4.47	40.05	199
34427.3083102	4.16	39.49	201
34427.3291435	4.16	39.49	201
34427.3499769	4.16	39.49	201
34427.3708102	4.16	39.49	201
34427.3916435	4.00	39.21	202
34427.4124769	3.84	38.93	203
34427.4333102	4.16	39.49	201
34427.4541435	4.16	39.49	201
34427.4749769	4.16	39.49	201
34427.4958102	4.31	39.77	200
34427.5166435	4.00	39.21	202
34427.5374769	4.00	39.21	202
34427.5583102	3.84	38.93	203
34427.5791435	3.69	38.65	204
34427.5999769	3.69	38.65	204
34427.6208102	3.84	38.93	203
34427.6416435	4.16	39.49	201
34427.6624769	4.16	39.49	201
34427.6833102	4.16	39.49	201
34427.7041435	4.47	40.05	199
34427.7249769	4.62	40.33	198
34427.7458102	4.78	40.61	197
34427.7666435	4.78	40.61	197
34427.7874769	4.78	40.61	197
34427.8083102	4.78	40.61	197
34427.8291435	4.78	40.61	197
34427.8499769	4.78	40.61	197
34427.8708102	4.78	40.61	197
34427.8916435	4.62	40.33	198
34427.9124769	4.78	40.61	197
34427.9333102	4.78	40.61	197
34427.9541435	4.78	40.61	197
34427.9749769	4.78	40.61	197
34427.9958102	4.78	40.61	197
34428.0166435	4.78	40.61	197
34428.0374769	4.78	40.61	197
34428.0583102	4.78	40.61	197
34428.0791435	4.78	40.61	197
34428.0999769	4.62	40.33	198
34428.1208102	4.78	40.61	197
34428.1416435	4.78	40.61	197
34428.1624769	4.62	40.33	198
34428.1833102	4.62	40.33	198
34428.2041435	4.62	40.33	198
34428.2249769	4.62	40.33	198
34428.2458102	4.62	40.33	198
34428.2666435	4.47	40.05	199
34428.2874769	4.47	40.05	199
34428.3083102	4.62	40.33	198
34428.3291435	4.47	40.05	199
34428.3499769	4.47	40.05	199
34428.3708102	4.62	40.33	198
34428.3916435	4.62	40.33	198
34428.4124769	4.62	40.33	198
34428.4333102	4.62	40.33	198
34428.4541435	4.62	40.33	198
34428.4749769	4.62	40.33	198
34428.4958102	4.62	40.33	198
34428.5166435	4.62	40.33	198
34428.5374769	4.62	40.33	198
34428.5583102	4.62	40.33	198
34428.5791435	4.62	40.33	198
34428.5999769	4.78	40.61	197
34428.6208102	4.78	40.61	197
34428.6416435	4.78	40.61	197
34428.6624769	4.93	40.89	196
34428.6833102	4.78	40.61	197
34428.7041435	4.78	40.61	197
34428.7249769	4.62	40.33	198
34428.7458102	4.78	40.61	197
34428.7666435	4.16	39.49	201
34428.7874769	4.31	39.77	200
34428.8083102	3.53	38.37	205
34428.8291435	4.31	39.77	200
34428.8499769	4.00	39.21	202
34428.8708102	4.47	40.05	199
34428.8916435	4.47	40.05	199
34428.9124769	4.47	40.05	199
34428.9333102	4.47	40.05	199
34428.9541435	4.47	40.05	199
34428.9749769	4.47	40.05	199
34428.9958102	4.62	40.33	198
34429.0166435	4.31	39.77	200
34429.0374769	4.47	40.05	199
34429.0583102	4.31	39.77	200
34429.0791435	4.31	39.77	200
34429.0999769	3.84	38.93	203
34429.1208102	4.31	39.77	200
34429.1416435	4.31	39.77	200
34429.1624769	4.47	40.05	199
34429.1833102	4.47	40.05	199
34429.2041435	4.47	40.05	199
34429.2249769	4.47	40.05	199
34429.2458102	4.16	39.49	201
34429.2666435	4.16	39.49	201
34429.2874769	4.31	39.77	200
34429.3083102	4.31	39.77	200
34429.3291435	4.16	39.49	201
34429.3499769	4.16	39.49	201
34429.3708102	4.16	39.49	201
34429.3916435	4.16	39.49	201
34429.4124769	4.16	39.49	201
34429.4333102	4.16	39.49	201
34429.4541435	4.16	39.49	201
34429.4749769	4.16	39.49	201
34429.4958102	4.16	39.49	201
34429.5166435	4.16	39.49	201
34429.5374769	4.31	39.77	200
34429.5583102	4.47	40.05	199
34429.5791435	4.47	40.05	199
34429.5999769	4.47	40.05	199
34429.6208102	4.62	40.33	198
34429.6416435	4.47	40.05	199
34429.6624769	4.16	39.49	201
34429.6833102	4.16	39.49	201
34429.7041435	4.00	39.21	202
34429.7249769	4.00	39.21	202
34429.7458102	4.31	39.77	200
34429.7666435	4.62	40.33	198
34429.7874769	4.47	40.05	199
34429.8083102	4.62	40.33	198
34429.8291435	4.47	40.05	199
34429.8499769	4.31	39.77	200
34429.8708102	4.16	39.49	201
34429.8916435	4.16	39.49	201
34429.9124769	4.16	39.49	201
34429.9333102	4.16	39.49	201
34429.9541435	4.31	39.77	200
34429.9749769	4.00	39.21	202
34429.9958102	4.16	39.49	201
34430.0166435	4.16	39.49	201
34430.0374769	4.16	39.49	201
34430.0583102	4.31	39.77	200
34430.0791435	4.47	40.05	199
34430.0999769	4.31	39.77	200
34430.1208102	4.16	39.49	201
34430.1416435	4.16	39.49	201
34430.1624769	4.16	39.49	201
34430.1833102	4.16	39.49	201
34430.2041435	4.00	39.21	202
34430.2249769	4.00	39.21	202
34430.2458102	4.00	39.21	202
34430.2666435	4.16	39.49	201
34430.2874769	4.16	39.49	201
34430.3083102	4.16	39.49	201
34430.3291435	4.16	39.49	201
34430.3499769	4.16	39.49	201
34430.3708102	4.16	39.49	201
34430.3916435	4.00	39.21	202
34430.4124769	4.16	39.49	201
34430.4333102	4.47	40.05	199
34430.4541435	4.47	40.05	199
34430.4749769	4.47	40.05	199
34430.4958102	4.47	40.05	199
34430.5166435	4.31	39.77	200
34430.5374769	4.16	39.49	201
34430.5583102	4.16	39.49	201
34430.5791435	4.16	39.49	201
34430.5999769	4.16	39.49	201
34430.6208102	4.00	39.21	202
34430.6416435	3.84	38.93	203
34430.6624769	4.00	39.21	202
34430.6833102	4.00	39.21	202
34430.7041435	3.84	38.93	203
34430.7249769	3.84	38.93	203
34430.7458102	4.00	39.21	202
34430.7666435	4.00	39.21	202
34430.7874769	4.00	39.21	202
34430.8083102	4.16	39.49	201
34430.8291435	4.16	39.49	201
34430.8499769	4.31	39.77	200
34430.8708102	4.00	39.21	202
34430.8916435	4.16	39.49	201
34430.9124769	4.16	39.49	201
34430.9333102	4.31	39.77	200
34430.9541435	4.47	40.05	199
34430.9749769	4.31	39.77	200
34430.9958102	4.16	39.49	201
34431.0166435	4.31	39.77	200
34431.0374769	4.16	39.49	201
34431.0583102	4.16	39.49	201
34431.0791435	4.16	39.49	201
34431.0999769	4.16	39.49	201
34431.1208102	4.16	39.49	201
34431.1416435	4.31	39.77	200
34431.1624769	4.31	39.77	200
34431.1833102	4.16	39.49	201
34431.2041435	4.00	39.21	202
34431.2249769	4.00	39.21	202
34431.2458102	4.00	39.21	202
34431.2666435	4.00	39.21	202
34431.2874769	4.00	39.21	202
34431.3083102	3.84	38.93	203
34431.3291435	3.84	38.93	203
34431.3499769	3.84	38.93	203
34431.3708102	4.00	39.21	202
34431.3916435	3.84	38.93	203
34431.4124769	4.00	39.21	202
34431.4333102	4.16	39.49	201
34431.4541435	4.16	39.49	201
34431.4749769	4.16	39.49	201
34431.4958102	4.16	39.49	201
34431.5166435	4.31	39.77	200
34431.5374769	4.47	40.05	199
34431.5583102	4.31	39.77	200
34431.5791435	4.31	39.77	200
34431.5999769	4.47	40.05	199
34431.6208102	4.31	39.77	200
34431.6416435	4.31	39.77	200
34431.6624769	4.31	39.77	200
34431.6833102	4.16	39.49	201
34431.7041435	4.16	39.49	201
34431.7249769	4.00	39.21	202
34431.7458102	4.16	39.49	201
34431.7666435	4.16	39.49	201
34431.7874769	4.16	39.49	201
34431.8083102	4.16	39.49	201
34431.8291435	4.16	39.49	201
34431.8499769	4.16	39.49	201
34431.8708102	4.00	39.21	202
34431.8916435	4.00	39.21	202
34431.9124769	4.00	39.21	202
34431.9333102	4.00	39.21	202
34431.9541435	4.16	39.49	201
34431.9749769	4.16	39.49	201
34431.9958102	4.16	39.49	201
34432.0166435	4.31	39.77	200
34432.0374769	4.31	39.77	200
34432.0583102	4.31	39.77	200
34432.0791435	4.31	39.77	200
34432.0999769	4.31	39.77	200
34432.1208102	4.16	39.49	201
34432.1416435	4.16	39.49	201
34432.1624769	4.16	39.49	201
34432.1833102	4.16	39.49	201
34432.2041435	4.16	39.49	201
34432.2249769	4.16	39.49	201
34432.2458102	4.16	39.49	201
34432.2666435	4.16	39.49	201
34432.2874769	4.00	39.21	202
34432.3083102	4.00	39.21	202
34432.3291435	4.00	39.21	202
34432.3499769	4.00	39.21	202
34432.3708102	4.00	39.21	202
34432.3916435	4.00	39.21	202
34432.4124769	4.00	39.21	202
34432.4333102	4.00	39.21	202
34432.4541435	4.00	39.21	202
34432.4749769	4.00	39.21	202
34432.4958102	4.00	39.21	202
34432.5166435	4.00	39.21	202
34432.5374769	4.16	39.49	201
34432.5583102	4.00	39.21	202
34432.5791435	4.00	39.21	202
34432.5999769	4.16	39.49	201
34432.6208102	4.16	39.49	201
34432.6416435	4.16	39.49	201
34432.6624769	4.16	39.49	201
34432.6833102	4.31	39.77	200
34432.7041435	4.16	39.49	201
34432.7249769	4.31	39.77	200
34432.7458102	4.31	39.77	200
34432.7666435	4.16	39.49	201
34432.7874769	4.16	39.49	201
34432.8083102	4.00	39.21	202
34432.8291435	4.00	39.21	202
34432.8499769	4.00	39.21	202
34432.8708102	3.84	38.93	203
34432.8916435	3.84	38.93	203
34432.9124769	3.84	38.93	203
34432.9333102	3.84	38.93	203
34432.9541435	3.84	38.93	203
34432.9749769	4.00	39.21	202
34432.9958102	4.00	39.21	202
34433.0166435	4.00	39.21	202
34433.0374769	4.00	39.21	202
34433.0583102	4.16	39.49	201
34433.0791435	4.00	39.21	202
34433.0999769	4.16	39.49	201
34433.1208102	4.47	40.05	199
34433.1416435	4.62	40.33	198
34433.1624769	4.78	40.61	197
34433.1833102	4.93	40.89	196
34433.2041435	5.24	41.45	194
34433.2249769	5.24	41.45	194
34433.2458102	5.24	41.45	194
34433.2666435	5.24	41.45	194
34433.2874769	5.09	41.17	195
34433.3083102	5.09	41.17	195
34433.3291435	5.09	41.17	195
34433.3499769	5.09	41.17	195
34433.3708102	5.09	41.17	195
34433.3916435	5.09	41.17	195
34433.4124769	5.09	41.17	195
34433.4333102	5.09	41.17	195
34433.4541435	4.93	40.89	196
34433.4749769	4.93	40.89	196
34433.4958102	4.93	40.89	196
34433.5166435	4.93	40.89	196
34433.5374769	4.93	40.89	196
34433.5583102	5.09	41.17	195
34433.5791435	4.93	40.89	196
34433.5999769	4.93	40.89	196
34433.6208102	5.24	41.45	194
34433.6416435	5.24	41.45	194
34433.6624769	5.09	41.17	195
34433.6833102	4.93	40.89	196
34433.7041435	4.93	40.89	196
34433.7249769	4.93	40.89	196
34433.7458102	4.93	40.89	196
34433.7666435	4.78	40.61	197
34433.7874769	4.78	40.61	197
34433.8083102	4.78	40.61	197
34433.8291435	4.62	40.33	198
34433.8499769	4.62	40.33	198
34433.8708102	4.47	40.05	199
34433.8916435	4.47	40.05	199
34433.9124769	4.47	40.05	199
34433.9333102	4.47	40.05	199
34433.9541435	4.47	40.05	199
34433.9749769	4.47	40.05	199
34433.9958102	4.31	39.77	200
34434.0166435	4.31	39.77	200
34434.0374769	4.31	39.77	200
34434.0583102	4.31	39.77	200
