"Time"	"Temperature  (*C)"	"Temperature  (*F)"	"A-D  (1-255)"
34771.7291782	2.53	36.56	212
34771.7500116	2.53	36.56	212
34771.7708449	2.53	36.56	212
34771.7916782	2.69	36.85	211
34771.8125116	2.69	36.85	211
34771.8333449	2.69	36.85	211
34771.8541782	2.69	36.85	211
34771.8750116	2.69	36.85	211
34771.8958449	2.84	37.13	210
34771.9166782	2.53	36.56	212
34771.9375116	2.69	36.85	211
34771.9583449	2.37	36.28	213
34771.9791782	2.53	36.56	212
34772.0000116	2.37	36.28	213
34772.0208449	2.37	36.28	213
34772.0416782	2.37	36.28	213
34772.0625116	2.37	36.28	213
34772.0833449	2.37	36.28	213
34772.1041782	2.37	36.28	213
34772.1250116	2.37	36.28	213
34772.1458449	2.37	36.28	213
34772.1666782	2.37	36.28	213
34772.1875116	2.37	36.28	213
34772.2083449	2.37	36.28	213
34772.2291782	2.37	36.28	213
34772.2500116	2.37	36.28	213
34772.2708449	2.37	36.28	213
34772.2916782	2.37	36.28	213
34772.3125116	2.37	36.28	213
34772.3333449	2.37	36.28	213
34772.3541782	2.53	36.56	212
34772.3750116	2.53	36.56	212
34772.3958449	2.53	36.56	212
34772.4166782	2.53	36.56	212
34772.4375116	2.37	36.28	213
34772.4583449	2.37	36.28	213
34772.4791782	2.37	36.28	213
34772.5000116	2.53	36.56	212
34772.5208449	2.53	36.56	212
34772.5416782	2.37	36.28	213
34772.5625116	2.37	36.28	213
34772.5833449	2.37	36.28	213
34772.6041782	2.37	36.28	213
34772.6250116	2.37	36.28	213
34772.6458449	2.37	36.28	213
34772.6666782	2.37	36.28	213
34772.6875116	2.37	36.28	213
34772.7083449	2.37	36.28	213
34772.7291782	2.69	36.85	211
34772.7500116	2.69	36.85	211
34772.7708449	2.69	36.85	211
34772.7916782	2.69	36.85	211
34772.8125116	2.69	36.85	211
34772.8333449	2.69	36.85	211
34772.8541782	2.69	36.85	211
34772.8750116	2.69	36.85	211
34772.8958449	2.69	36.85	211
34772.9166782	2.69	36.85	211
34772.9375116	2.69	36.85	211
34772.9583449	2.69	36.85	211
34772.9791782	2.69	36.85	211
34773.0000116	2.69	36.85	211
34773.0208449	2.69	36.85	211
34773.0416782	2.69	36.85	211
34773.0625116	2.69	36.85	211
34773.0833449	2.69	36.85	211
34773.1041782	2.53	36.56	212
34773.1250116	2.37	36.28	213
34773.1458449	2.37	36.28	213
34773.1666782	2.53	36.56	212
34773.1875116	2.37	36.28	213
34773.2083449	2.53	36.56	212
34773.2291782	2.53	36.56	212
34773.2500116	2.53	36.56	212
34773.2708449	2.53	36.56	212
34773.2916782	2.69	36.85	211
34773.3125116	2.69	36.85	211
34773.3333449	2.69	36.85	211
34773.3541782	2.69	36.85	211
34773.3750116	2.69	36.85	211
34773.3958449	2.69	36.85	211
34773.4166782	2.84	37.13	210
34773.4375116	2.53	36.56	212
34773.4583449	2.53	36.56	212
34773.4791782	2.37	36.28	213
34773.5000116	2.53	36.56	212
34773.5208449	2.53	36.56	212
34773.5416782	2.53	36.56	212
34773.5625116	2.53	36.56	212
34773.5833449	2.53	36.56	212
34773.6041782	2.53	36.56	212
34773.6250116	2.53	36.56	212
34773.6458449	2.37	36.28	213
34773.6666782	2.37	36.28	213
34773.6875116	2.53	36.56	212
34773.7083449	2.53	36.56	212
34773.7291782	2.53	36.56	212
34773.7500116	2.53	36.56	212
34773.7708449	2.53	36.56	212
34773.7916782	2.53	36.56	212
34773.8125116	2.53	36.56	212
34773.8333449	2.53	36.56	212
34773.8541782	2.53	36.56	212
34773.8750116	2.53	36.56	212
34773.8958449	2.53	36.56	212
34773.9166782	2.53	36.56	212
34773.9375116	2.53	36.56	212
34773.9583449	2.53	36.56	212
34773.9791782	2.53	36.56	212
34774.0000116	2.53	36.56	212
34774.0208449	2.53	36.56	212
34774.0416782	2.53	36.56	212
34774.0625116	2.53	36.56	212
34774.0833449	2.53	36.56	212
34774.1041782	2.53	36.56	212
34774.1250116	2.53	36.56	212
34774.1458449	2.53	36.56	212
34774.1666782	2.53	36.56	212
34774.1875116	2.53	36.56	212
34774.2083449	2.53	36.56	212
34774.2291782	2.53	36.56	212
34774.2500116	2.53	36.56	212
34774.2708449	2.69	36.85	211
34774.2916782	2.69	36.85	211
34774.3125116	2.69	36.85	211
34774.3333449	2.69	36.85	211
34774.3541782	2.69	36.85	211
34774.3750116	2.69	36.85	211
34774.3958449	2.69	36.85	211
34774.4166782	2.69	36.85	211
34774.4375116	2.69	36.85	211
34774.4583449	2.69	36.85	211
34774.4791782	2.69	36.85	211
34774.5000116	2.69	36.85	211
34774.5208449	2.69	36.85	211
34774.5416782	2.69	36.85	211
34774.5625116	2.69	36.85	211
34774.5833449	2.53	36.56	212
34774.6041782	2.53	36.56	212
34774.6250116	2.53	36.56	212
34774.6458449	2.53	36.56	212
34774.6666782	2.53	36.56	212
34774.6875116	2.53	36.56	212
34774.7083449	2.53	36.56	212
34774.7291782	2.53	36.56	212
34774.7500116	2.53	36.56	212
34774.7708449	2.53	36.56	212
34774.7916782	2.69	36.85	211
34774.8125116	2.53	36.56	212
34774.8333449	2.69	36.85	211
34774.8541782	2.69	36.85	211
34774.8750116	2.53	36.56	212
34774.8958449	2.53	36.56	212
34774.9166782	2.53	36.56	212
34774.9375116	2.69	36.85	211
34774.9583449	2.69	36.85	211
34774.9791782	2.69	36.85	211
34775.0000116	2.69	36.85	211
34775.0208449	2.53	36.56	212
34775.0416782	2.53	36.56	212
34775.0625116	2.53	36.56	212
34775.0833449	2.69	36.85	211
34775.1041782	2.69	36.85	211
34775.1250116	2.69	36.85	211
34775.1458449	2.53	36.56	212
34775.1666782	2.53	36.56	212
34775.1875116	2.53	36.56	212
34775.2083449	2.69	36.85	211
34775.2291782	2.53	36.56	212
34775.2500116	2.69	36.85	211
34775.2708449	2.69	36.85	211
34775.2916782	2.69	36.85	211
34775.3125116	2.69	36.85	211
34775.3333449	2.69	36.85	211
34775.3541782	2.69	36.85	211
34775.3750116	2.69	36.85	211
34775.3958449	2.69	36.85	211
34775.4166782	2.69	36.85	211
34775.4375116	2.69	36.85	211
34775.4583449	2.69	36.85	211
34775.4791782	2.69	36.85	211
34775.5000116	2.69	36.85	211
34775.5208449	2.69	36.85	211
34775.5416782	2.69	36.85	211
34775.5625116	2.69	36.85	211
34775.5833449	2.69	36.85	211
34775.6041782	2.53	36.56	212
34775.6250116	2.53	36.56	212
34775.6458449	2.53	36.56	212
34775.6666782	2.53	36.56	212
34775.6875116	2.53	36.56	212
34775.7083449	2.53	36.56	212
34775.7291782	2.53	36.56	212
34775.7500116	2.53	36.56	212
34775.7708449	2.53	36.56	212
34775.7916782	2.53	36.56	212
34775.8125116	2.69	36.85	211
34775.8333449	2.69	36.85	211
34775.8541782	2.69	36.85	211
34775.8750116	2.69	36.85	211
34775.8958449	2.69	36.85	211
34775.9166782	2.69	36.85	211
34775.9375116	2.69	36.85	211
34775.9583449	2.69	36.85	211
34775.9791782	2.69	36.85	211
34776.0000116	2.69	36.85	211
34776.0208449	2.69	36.85	211
34776.0416782	2.69	36.85	211
34776.0625116	2.69	36.85	211
34776.0833449	2.69	36.85	211
34776.1041782	2.69	36.85	211
34776.1250116	2.53	36.56	212
34776.1458449	2.53	36.56	212
34776.1666782	2.53	36.56	212
34776.1875116	2.53	36.56	212
34776.2083449	2.69	36.85	211
34776.2291782	2.69	36.85	211
34776.2500116	2.69	36.85	211
34776.2708449	2.69	36.85	211
34776.2916782	2.69	36.85	211
34776.3125116	2.69	36.85	211
34776.3333449	2.69	36.85	211
34776.3541782	2.69	36.85	211
34776.3750116	2.69	36.85	211
34776.3958449	2.69	36.85	211
34776.4166782	2.69	36.85	211
34776.4375116	2.69	36.85	211
34776.4583449	2.69	36.85	211
34776.4791782	2.69	36.85	211
34776.5000116	2.69	36.85	211
34776.5208449	2.69	36.85	211
34776.5416782	2.69	36.85	211
34776.5625116	2.69	36.85	211
34776.5833449	2.69	36.85	211
34776.6041782	2.69	36.85	211
34776.6250116	2.69	36.85	211
34776.6458449	2.69	36.85	211
34776.6666782	2.69	36.85	211
34776.6875116	2.69	36.85	211
34776.7083449	2.69	36.85	211
34776.7291782	2.69	36.85	211
34776.7500116	2.69	36.85	211
34776.7708449	2.84	37.13	210
34776.7916782	2.84	37.13	210
34776.8125116	2.69	36.85	211
34776.8333449	2.69	36.85	211
34776.8541782	2.69	36.85	211
34776.8750116	2.69	36.85	211
34776.8958449	2.69	36.85	211
34776.9166782	2.69	36.85	211
34776.9375116	2.69	36.85	211
34776.9583449	2.69	36.85	211
34776.9791782	2.69	36.85	211
34777.0000116	2.69	36.85	211
34777.0208449	2.69	36.85	211
34777.0416782	2.69	36.85	211
34777.0625116	2.69	36.85	211
34777.0833449	2.69	36.85	211
34777.1041782	2.69	36.85	211
34777.1250116	2.69	36.85	211
34777.1458449	2.69	36.85	211
34777.1666782	2.69	36.85	211
34777.1875116	2.69	36.85	211
34777.2083449	2.69	36.85	211
34777.2291782	2.69	36.85	211
34777.2500116	2.69	36.85	211
34777.2708449	2.69	36.85	211
34777.2916782	2.69	36.85	211
34777.3125116	2.69	36.85	211
34777.3333449	2.69	36.85	211
34777.3541782	2.69	36.85	211
34777.3750116	2.69	36.85	211
34777.3958449	2.69	36.85	211
34777.4166782	2.69	36.85	211
34777.4375116	2.69	36.85	211
34777.4583449	2.69	36.85	211
34777.4791782	2.69	36.85	211
34777.5000116	2.69	36.85	211
34777.5208449	2.69	36.85	211
34777.5416782	2.69	36.85	211
34777.5625116	2.69	36.85	211
34777.5833449	2.69	36.85	211
34777.6041782	2.69	36.85	211
34777.6250116	2.69	36.85	211
34777.6458449	2.69	36.85	211
34777.6666782	2.69	36.85	211
34777.6875116	2.69	36.85	211
34777.7083449	2.69	36.85	211
34777.7291782	2.69	36.85	211
34777.7500116	2.69	36.85	211
34777.7708449	2.69	36.85	211
34777.7916782	2.69	36.85	211
34777.8125116	2.69	36.85	211
34777.8333449	2.69	36.85	211
34777.8541782	2.69	36.85	211
34777.8750116	2.84	37.13	210
34777.8958449	2.84	37.13	210
34777.9166782	2.69	36.85	211
34777.9375116	2.69	36.85	211
34777.9583449	2.69	36.85	211
34777.9791782	2.69	36.85	211
34778.0000116	2.69	36.85	211
34778.0208449	2.69	36.85	211
34778.0416782	2.84	37.13	210
34778.0625116	2.84	37.13	210
34778.0833449	2.84	37.13	210
34778.1041782	2.84	37.13	210
34778.1250116	2.69	36.85	211
34778.1458449	2.84	37.13	210
34778.1666782	2.69	36.85	211
34778.1875116	2.84	37.13	210
34778.2083449	2.84	37.13	210
34778.2291782	2.84	37.13	210
34778.2500116	2.84	37.13	210
34778.2708449	2.84	37.13	210
34778.2916782	2.84	37.13	210
34778.3125116	2.84	37.13	210
34778.3333449	2.84	37.13	210
34778.3541782	2.84	37.13	210
34778.3750116	2.84	37.13	210
34778.3958449	2.84	37.13	210
34778.4166782	2.84	37.13	210
34778.4375116	2.84	37.13	210
34778.4583449	2.84	37.13	210
34778.4791782	2.84	37.13	210
34778.5000116	2.84	37.13	210
34778.5208449	2.84	37.13	210
34778.5416782	2.84	37.13	210
34778.5625116	2.84	37.13	210
34778.5833449	2.84	37.13	210
34778.6041782	2.84	37.13	210
34778.6250116	2.84	37.13	210
34778.6458449	2.84	37.13	210
34778.6666782	2.84	37.13	210
34778.6875116	2.84	37.13	210
34778.7083449	2.84	37.13	210
34778.7291782	2.84	37.13	210
34778.7500116	2.84	37.13	210
34778.7708449	2.84	37.13	210
34778.7916782	2.84	37.13	210
34778.8125116	2.84	37.13	210
34778.8333449	2.84	37.13	210
34778.8541782	2.84	37.13	210
34778.8750116	2.84	37.13	210
34778.8958449	2.84	37.13	210
34778.9166782	2.84	37.13	210
34778.9375116	2.84	37.13	210
34778.9583449	2.84	37.13	210
34778.9791782	2.84	37.13	210
34779.0000116	2.84	37.13	210
34779.0208449	2.69	36.85	211
34779.0416782	2.69	36.85	211
34779.0625116	2.69	36.85	211
34779.0833449	2.69	36.85	211
34779.1041782	2.84	37.13	210
34779.1250116	2.84	37.13	210
34779.1458449	2.84	37.13	210
34779.1666782	2.84	37.13	210
34779.1875116	2.84	37.13	210
34779.2083449	2.84	37.13	210
34779.2291782	2.84	37.13	210
34779.2500116	2.84	37.13	210
34779.2708449	2.84	37.13	210
34779.2916782	2.84	37.13	210
34779.3125116	2.84	37.13	210
34779.3333449	2.84	37.13	210
34779.3541782	2.84	37.13	210
34779.3750116	2.84	37.13	210
34779.3958449	2.84	37.13	210
34779.4166782	2.84	37.13	210
34779.4375116	2.84	37.13	210
34779.4583449	2.84	37.13	210
34779.4791782	2.84	37.13	210
34779.5000116	2.84	37.13	210
34779.5208449	2.84	37.13	210
34779.5416782	2.84	37.13	210
34779.5625116	2.84	37.13	210
34779.5833449	2.84	37.13	210
34779.6041782	2.84	37.13	210
34779.6250116	2.84	37.13	210
34779.6458449	2.84	37.13	210
34779.6666782	2.84	37.13	210
34779.6875116	3.01	37.42	209
34779.7083449	3.01	37.42	209
34779.7291782	3.01	37.42	209
34779.7500116	2.84	37.13	210
34779.7708449	2.84	37.13	210
34779.7916782	2.84	37.13	210
34779.8125116	2.84	37.13	210
34779.8333449	2.84	37.13	210
34779.8541782	2.84	37.13	210
34779.8750116	2.84	37.13	210
34779.8958449	3.01	37.42	209
34779.9166782	3.01	37.42	209
34779.9375116	3.01	37.42	209
34779.9583449	3.01	37.42	209
34779.9791782	2.84	37.13	210
34780.0000116	2.84	37.13	210
34780.0208449	2.84	37.13	210
34780.0416782	2.84	37.13	210
34780.0625116	2.84	37.13	210
34780.0833449	2.84	37.13	210
34780.1041782	2.84	37.13	210
34780.1250116	2.84	37.13	210
34780.1458449	2.84	37.13	210
34780.1666782	2.84	37.13	210
34780.1875116	2.84	37.13	210
34780.2083449	2.84	37.13	210
34780.2291782	2.84	37.13	210
34780.2500116	2.84	37.13	210
34780.2708449	2.84	37.13	210
34780.2916782	2.84	37.13	210
34780.3125116	2.84	37.13	210
34780.3333449	2.84	37.13	210
34780.3541782	3.01	37.42	209
34780.3750116	3.01	37.42	209
34780.3958449	3.01	37.42	209
34780.4166782	3.01	37.42	209
34780.4375116	3.01	37.42	209
34780.4583449	3.01	37.42	209
34780.4791782	2.84	37.13	210
34780.5000116	3.01	37.42	209
34780.5208449	3.01	37.42	209
34780.5416782	2.84	37.13	210
34780.5625116	2.84	37.13	210
34780.5833449	2.84	37.13	210
34780.6041782	2.84	37.13	210
34780.6250116	2.84	37.13	210
34780.6458449	2.84	37.13	210
34780.6666782	2.84	37.13	210
34780.6875116	2.84	37.13	210
34780.7083449	2.84	37.13	210
34780.7291782	2.84	37.13	210
34780.7500116	2.84	37.13	210
34780.7708449	2.84	37.13	210
34780.7916782	2.84	37.13	210
34780.8125116	3.01	37.42	209
34780.8333449	3.16	37.70	208
34780.8541782	3.32	37.99	207
34780.8750116	3.32	37.99	207
34780.8958449	3.16	37.70	208
34780.9166782	3.01	37.42	209
34780.9375116	3.16	37.70	208
34780.9583449	3.01	37.42	209
34780.9791782	3.01	37.42	209
34781.0000116	3.01	37.42	209
34781.0208449	3.01	37.42	209
34781.0416782	3.01	37.42	209
34781.0625116	3.01	37.42	209
34781.0833449	3.01	37.42	209
34781.1041782	2.84	37.13	210
34781.1250116	2.84	37.13	210
34781.1458449	2.84	37.13	210
34781.1666782	2.84	37.13	210
34781.1875116	2.84	37.13	210
34781.2083449	2.84	37.13	210
34781.2291782	2.84	37.13	210
34781.2500116	2.84	37.13	210
34781.2708449	2.84	37.13	210
34781.2916782	2.84	37.13	210
34781.3125116	2.84	37.13	210
34781.3333449	2.84	37.13	210
34781.3541782	2.84	37.13	210
34781.3750116	2.84	37.13	210
34781.3958449	2.84	37.13	210
34781.4166782	3.01	37.42	209
34781.4375116	3.01	37.42	209
34781.4583449	2.84	37.13	210
34781.4791782	2.84	37.13	210
34781.5000116	2.84	37.13	210
34781.5208449	2.84	37.13	210
34781.5416782	3.01	37.42	209
34781.5625116	3.01	37.42	209
34781.5833449	3.01	37.42	209
34781.6041782	3.01	37.42	209
34781.6250116	2.84	37.13	210
34781.6458449	2.84	37.13	210
34781.6666782	2.84	37.13	210
34781.6875116	2.84	37.13	210
34781.7083449	2.84	37.13	210
34781.7291782	3.01	37.42	209
34781.7500116	2.84	37.13	210
34781.7708449	2.84	37.13	210
34781.7916782	2.84	37.13	210
34781.8125116	2.84	37.13	210
34781.8333449	2.84	37.13	210
34781.8541782	2.84	37.13	210
34781.8750116	2.84	37.13	210
34781.8958449	2.84	37.13	210
34781.9166782	3.01	37.42	209
34781.9375116	2.84	37.13	210
34781.9583449	2.84	37.13	210
34781.9791782	2.84	37.13	210
34782.0000116	2.84	37.13	210
34782.0208449	2.84	37.13	210
34782.0416782	2.84	37.13	210
34782.0625116	2.84	37.13	210
34782.0833449	2.84	37.13	210
34782.1041782	2.84	37.13	210
34782.1250116	2.84	37.13	210
34782.1458449	2.84	37.13	210
34782.1666782	2.84	37.13	210
34782.1875116	2.84	37.13	210
34782.2083449	2.84	37.13	210
34782.2291782	2.84	37.13	210
34782.2500116	2.84	37.13	210
34782.2708449	2.84	37.13	210
34782.2916782	2.84	37.13	210
34782.3125116	2.84	37.13	210
34782.3333449	2.84	37.13	210
34782.3541782	2.84	37.13	210
34782.3750116	2.84	37.13	210
34782.3958449	2.84	37.13	210
34782.4166782	2.84	37.13	210
34782.4375116	2.84	37.13	210
34782.4583449	2.84	37.13	210
34782.4791782	2.84	37.13	210
34782.5000116	2.84	37.13	210
34782.5208449	2.84	37.13	210
34782.5416782	2.84	37.13	210
34782.5625116	2.84	37.13	210
34782.5833449	2.84	37.13	210
34782.6041782	2.84	37.13	210
34782.6250116	2.84	37.13	210
34782.6458449	2.84	37.13	210
34782.6666782	2.84	37.13	210
34782.6875116	2.84	37.13	210
34782.7083449	2.84	37.13	210
34782.7291782	2.84	37.13	210
34782.7500116	2.84	37.13	210
34782.7708449	2.84	37.13	210
34782.7916782	2.84	37.13	210
34782.8125116	2.84	37.13	210
34782.8333449	2.84	37.13	210
34782.8541782	2.84	37.13	210
34782.8750116	2.84	37.13	210
34782.8958449	2.84	37.13	210
34782.9166782	2.84	37.13	210
34782.9375116	2.84	37.13	210
34782.9583449	2.84	37.13	210
34782.9791782	2.84	37.13	210
34783.0000116	2.84	37.13	210
34783.0208449	2.84	37.13	210
34783.0416782	2.84	37.13	210
34783.0625116	2.84	37.13	210
34783.0833449	2.84	37.13	210
34783.1041782	2.84	37.13	210
34783.1250116	2.84	37.13	210
34783.1458449	2.84	37.13	210
34783.1666782	2.84	37.13	210
34783.1875116	2.84	37.13	210
34783.2083449	2.84	37.13	210
34783.2291782	2.84	37.13	210
34783.2500116	2.84	37.13	210
34783.2708449	2.84	37.13	210
34783.2916782	2.84	37.13	210
34783.3125116	2.84	37.13	210
34783.3333449	2.84	37.13	210
34783.3541782	2.84	37.13	210
34783.3750116	2.84	37.13	210
34783.3958449	2.84	37.13	210
34783.4166782	2.84	37.13	210
34783.4375116	2.84	37.13	210
34783.4583449	3.01	37.42	209
34783.4791782	3.01	37.42	209
34783.5000116	3.01	37.42	209
34783.5208449	3.01	37.42	209
34783.5416782	3.01	37.42	209
34783.5625116	3.01	37.42	209
34783.5833449	2.84	37.13	210
34783.6041782	3.01	37.42	209
34783.6250116	2.84	37.13	210
34783.6458449	2.84	37.13	210
34783.6666782	2.84	37.13	210
34783.6875116	2.84	37.13	210
34783.7083449	2.84	37.13	210
34783.7291782	2.84	37.13	210
34783.7500116	2.84	37.13	210
34783.7708449	2.84	37.13	210
34783.7916782	2.84	37.13	210
34783.8125116	2.84	37.13	210
34783.8333449	2.84	37.13	210
34783.8541782	2.84	37.13	210
34783.8750116	2.84	37.13	210
34783.8958449	2.84	37.13	210
34783.9166782	2.84	37.13	210
34783.9375116	2.84	37.13	210
34783.9583449	2.84	37.13	210
34783.9791782	2.84	37.13	210
34784.0000116	3.16	37.70	208
34784.0208449	3.16	37.70	208
34784.0416782	3.16	37.70	208
34784.0625116	3.32	37.99	207
34784.0833449	3.16	37.70	208
34784.1041782	3.16	37.70	208
34784.1250116	3.16	37.70	208
34784.1458449	3.16	37.70	208
34784.1666782	3.16	37.70	208
34784.1875116	3.01	37.42	209
34784.2083449	3.01	37.42	209
34784.2291782	3.01	37.42	209
34784.2500116	3.16	37.70	208
34784.2708449	3.01	37.42	209
34784.2916782	3.01	37.42	209
34784.3125116	3.16	37.70	208
34784.3333449	3.16	37.70	208
34784.3541782	3.16	37.70	208
34784.3750116	3.16	37.70	208
34784.3958449	3.01	37.42	209
34784.4166782	3.16	37.70	208
34784.4375116	3.32	37.99	207
34784.4583449	3.32	37.99	207
34784.4791782	3.32	37.99	207
34784.5000116	3.32	37.99	207
34784.5208449	3.32	37.99	207
34784.5416782	3.32	37.99	207
34784.5625116	3.32	37.99	207
34784.5833449	3.32	37.99	207
34784.6041782	3.32	37.99	207
34784.6250116	3.32	37.99	207
34784.6458449	3.32	37.99	207
34784.6666782	3.16	37.70	208
34784.6875116	3.16	37.70	208
34784.7083449	3.16	37.70	208
34784.7291782	3.16	37.70	208
34784.7500116	3.16	37.70	208
34784.7708449	3.16	37.70	208
