Date Time	Temperature   (*C)
05/22/01 06:30:00.0	7.32
05/22/01 07:00:00.0	7.16
05/22/01 07:30:00.0	6.85
05/22/01 08:00:00.0	6.07
05/22/01 08:30:00.0	5.76
05/22/01 09:00:00.0	5.61
05/22/01 09:30:00.0	5.76
05/22/01 10:00:00.0	6.07
05/22/01 10:30:00.0	6.38
05/22/01 11:00:00.0	7.01
05/22/01 11:30:00.0	7.16
05/22/01 12:00:00.0	6.69
05/22/01 12:30:00.0	6.85
05/22/01 13:00:00.0	6.85
05/22/01 13:30:00.0	6.23
05/22/01 14:00:00.0	6.69
05/22/01 14:30:00.0	6.69
05/22/01 15:00:00.0	7.94
05/22/01 15:30:00.0	8.09
05/22/01 16:00:00.0	8.25
05/22/01 16:30:00.0	8.41
05/22/01 17:00:00.0	6.85
05/22/01 17:30:00.0	6.85
05/22/01 18:00:00.0	7.01
05/22/01 18:30:00.0	6.38
05/22/01 19:00:00.0	6.38
05/22/01 19:30:00.0	6.23
05/22/01 20:00:00.0	5.92
05/22/01 20:30:00.0	5.76
05/22/01 21:00:00.0	5.61
05/22/01 21:30:00.0	5.45
05/22/01 22:00:00.0	5.45
05/22/01 22:30:00.0	5.61
05/22/01 23:00:00.0	5.61
05/22/01 23:30:00.0	5.92
05/23/01 00:00:00.0	6.07
05/23/01 00:30:00.0	6.07
05/23/01 01:00:00.0	5.92
05/23/01 01:30:00.0	6.54
05/23/01 02:00:00.0	7.32
05/23/01 02:30:00.0	7.32
05/23/01 03:00:00.0	7.32
05/23/01 03:30:00.0	7.32
05/23/01 04:00:00.0	7.78
05/23/01 04:30:00.0	7.94
05/23/01 05:00:00.0	8.56
05/23/01 05:30:00.0	8.87
05/23/01 06:00:00.0	6.69
05/23/01 06:30:00.0	7.01
05/23/01 07:00:00.0	6.69
05/23/01 07:30:00.0	6.38
05/23/01 08:00:00.0	6.23
05/23/01 08:30:00.0	5.92
05/23/01 09:00:00.0	5.76
05/23/01 09:30:00.0	5.76
05/23/01 10:00:00.0	5.76
05/23/01 10:30:00.0	5.45
05/23/01 11:00:00.0	5.29
05/23/01 11:30:00.0	5.45
05/23/01 12:00:00.0	5.45
05/23/01 12:30:00.0	5.92
05/23/01 13:00:00.0	6.07
05/23/01 13:30:00.0	5.76
05/23/01 14:00:00.0	5.92
05/23/01 14:30:00.0	6.07
05/23/01 15:00:00.0	6.69
05/23/01 15:30:00.0	6.38
05/23/01 16:00:00.0	6.69
05/23/01 16:30:00.0	6.85
05/23/01 17:00:00.0	9.02
05/23/01 17:30:00.0	9.02
05/23/01 18:00:00.0	7.01
05/23/01 18:30:00.0	7.47
05/23/01 19:00:00.0	7.32
05/23/01 19:30:00.0	6.85
05/23/01 20:00:00.0	6.38
05/23/01 20:30:00.0	6.23
05/23/01 21:00:00.0	5.92
05/23/01 21:30:00.0	5.92
05/23/01 22:00:00.0	5.92
05/23/01 22:30:00.0	5.45
05/23/01 23:00:00.0	5.61
05/23/01 23:30:00.0	5.61
05/24/01 00:00:00.0	5.45
05/24/01 00:30:00.0	5.61
05/24/01 01:00:00.0	7.01
05/24/01 01:30:00.0	6.85
05/24/01 02:00:00.0	9.02
05/24/01 02:30:00.0	10.11
05/24/01 03:00:00.0	10.27
05/24/01 03:30:00.0	9.96
05/24/01 04:00:00.0	9.8
05/24/01 04:30:00.0	10.89
05/24/01 05:00:00.0	11.35
05/24/01 05:30:00.0	11.2
05/24/01 06:00:00.0	11.2
05/24/01 06:30:00.0	11.51
05/24/01 07:00:00.0	9.49
05/24/01 07:30:00.0	8.09
05/24/01 08:00:00.0	7.63
05/24/01 08:30:00.0	7.63
05/24/01 09:00:00.0	6.85
05/24/01 09:30:00.0	6.69
05/24/01 10:00:00.0	6.69
05/24/01 10:30:00.0	6.54
05/24/01 11:00:00.0	6.54
05/24/01 11:30:00.0	6.69
05/24/01 12:00:00.0	7.63
05/24/01 12:30:00.0	7.47
05/24/01 13:00:00.0	7.78
05/24/01 13:30:00.0	7.94
05/24/01 14:00:00.0	8.09
05/24/01 14:30:00.0	9.02
05/24/01 15:00:00.0	9.18
05/24/01 15:30:00.0	9.02
05/24/01 16:00:00.0	8.87
05/24/01 16:30:00.0	8.72
05/24/01 17:00:00.0	8.72
05/24/01 17:30:00.0	8.56
05/24/01 18:00:00.0	8.72
05/24/01 18:30:00.0	8.87
05/24/01 19:00:00.0	8.56
05/24/01 19:30:00.0	8.25
05/24/01 20:00:00.0	7.63
05/24/01 20:30:00.0	7.32
05/24/01 21:00:00.0	7.01
05/24/01 21:30:00.0	7.01
05/24/01 22:00:00.0	7.01
05/24/01 22:30:00.0	6.85
05/24/01 23:00:00.0	7.32
05/24/01 23:30:00.0	7.16
05/25/01 00:00:00.0	7.16
05/25/01 00:30:00.0	6.85
05/25/01 01:00:00.0	7.01
05/25/01 01:30:00.0	7.78
05/25/01 02:00:00.0	7.78
05/25/01 02:30:00.0	8.09
05/25/01 03:00:00.0	8.41
05/25/01 03:30:00.0	9.33
05/25/01 04:00:00.0	9.8
05/25/01 04:30:00.0	9.8
05/25/01 05:00:00.0	10.11
05/25/01 05:30:00.0	9.49
05/25/01 06:00:00.0	9.33
05/25/01 06:30:00.0	9.33
05/25/01 07:00:00.0	9.33
05/25/01 07:30:00.0	8.87
05/25/01 08:00:00.0	8.41
05/25/01 08:30:00.0	7.16
05/25/01 09:00:00.0	7.16
05/25/01 09:30:00.0	6.85
05/25/01 10:00:00.0	6.85
05/25/01 10:30:00.0	7.01
05/25/01 11:00:00.0	7.32
05/25/01 11:30:00.0	7.16
05/25/01 12:00:00.0	6.85
05/25/01 12:30:00.0	7.01
05/25/01 13:00:00.0	7.01
05/25/01 13:30:00.0	7.01
05/25/01 14:00:00.0	8.09
05/25/01 14:30:00.0	8.09
05/25/01 15:00:00.0	8.41
05/25/01 15:30:00.0	9.02
05/25/01 16:00:00.0	9.49
05/25/01 16:30:00.0	8.87
05/25/01 17:00:00.0	9.02
05/25/01 17:30:00.0	7.94
05/25/01 18:00:00.0	7.63
05/25/01 18:30:00.0	8.09
05/25/01 19:00:00.0	7.47
05/25/01 19:30:00.0	7.47
05/25/01 20:00:00.0	7.78
05/25/01 20:30:00.0	7.32
05/25/01 21:00:00.0	7.47
05/25/01 21:30:00.0	6.38
05/25/01 22:00:00.0	6.69
05/25/01 22:30:00.0	6.38
05/25/01 23:00:00.0	6.38
05/25/01 23:30:00.0	6.38
05/26/01 00:00:00.0	6.38
05/26/01 00:30:00.0	6.69
05/26/01 01:00:00.0	6.54
05/26/01 01:30:00.0	6.69
05/26/01 02:00:00.0	6.85
05/26/01 02:30:00.0	6.69
05/26/01 03:00:00.0	7.32
05/26/01 03:30:00.0	8.41
05/26/01 04:00:00.0	8.56
05/26/01 04:30:00.0	8.41
05/26/01 05:00:00.0	8.72
05/26/01 05:30:00.0	8.87
05/26/01 06:00:00.0	8.72
05/26/01 06:30:00.0	9.49
05/26/01 07:00:00.0	9.8
05/26/01 07:30:00.0	9.02
05/26/01 08:00:00.0	8.56
05/26/01 08:30:00.0	8.56
05/26/01 09:00:00.0	8.41
05/26/01 09:30:00.0	7.94
05/26/01 10:00:00.0	7.63
05/26/01 10:30:00.0	6.54
05/26/01 11:00:00.0	6.38
05/26/01 11:30:00.0	6.23
05/26/01 12:00:00.0	5.92
05/26/01 12:30:00.0	5.76
05/26/01 13:00:00.0	5.76
05/26/01 13:30:00.0	5.61
05/26/01 14:00:00.0	5.76
05/26/01 14:30:00.0	5.92
05/26/01 15:00:00.0	5.76
05/26/01 15:30:00.0	6.07
05/26/01 16:00:00.0	6.38
05/26/01 16:30:00.0	7.01
05/26/01 17:00:00.0	7.16
05/26/01 17:30:00.0	7.32
05/26/01 18:00:00.0	7.63
05/26/01 18:30:00.0	8.72
05/26/01 19:00:00.0	9.18
05/26/01 19:30:00.0	9.02
05/26/01 20:00:00.0	9.18
05/26/01 20:30:00.0	9.02
05/26/01 21:00:00.0	8.56
05/26/01 21:30:00.0	8.41
05/26/01 22:00:00.0	7.94
05/26/01 22:30:00.0	7.47
05/26/01 23:00:00.0	7.32
05/26/01 23:30:00.0	6.85
05/27/01 00:00:00.0	6.54
05/27/01 00:30:00.0	6.38
05/27/01 01:00:00.0	6.38
05/27/01 01:30:00.0	6.23
05/27/01 02:00:00.0	6.23
05/27/01 02:30:00.0	5.76
05/27/01 03:00:00.0	6.07
05/27/01 03:30:00.0	6.07
05/27/01 04:00:00.0	6.23
05/27/01 04:30:00.0	6.23
05/27/01 05:00:00.0	6.85
05/27/01 05:30:00.0	6.85
05/27/01 06:00:00.0	6.69
05/27/01 06:30:00.0	7.47
05/27/01 07:00:00.0	8.56
05/27/01 07:30:00.0	9.02
05/27/01 08:00:00.0	8.87
05/27/01 08:30:00.0	9.49
05/27/01 09:00:00.0	10.11
05/27/01 09:30:00.0	8.72
05/27/01 10:00:00.0	7.94
05/27/01 10:30:00.0	7.63
05/27/01 11:00:00.0	7.63
05/27/01 11:30:00.0	7.47
05/27/01 12:00:00.0	7.47
05/27/01 12:30:00.0	7.32
05/27/01 13:00:00.0	7.16
05/27/01 13:30:00.0	6.38
05/27/01 14:00:00.0	6.38
05/27/01 14:30:00.0	5.92
05/27/01 15:00:00.0	6.54
05/27/01 15:30:00.0	6.07
05/27/01 16:00:00.0	5.61
05/27/01 16:30:00.0	5.76
05/27/01 17:00:00.0	6.07
05/27/01 17:30:00.0	5.76
05/27/01 18:00:00.0	6.23
05/27/01 18:30:00.0	6.54
05/27/01 19:00:00.0	7.78
05/27/01 19:30:00.0	7.01
05/27/01 20:00:00.0	6.85
05/27/01 20:30:00.0	7.01
05/27/01 21:00:00.0	7.16
05/27/01 21:30:00.0	8.41
05/27/01 22:00:00.0	7.78
05/27/01 22:30:00.0	7.47
05/27/01 23:00:00.0	7.47
05/27/01 23:30:00.0	7.32
05/28/01 00:00:00.0	7.16
05/28/01 00:30:00.0	6.85
05/28/01 01:00:00.0	6.54
05/28/01 01:30:00.0	6.38
05/28/01 02:00:00.0	6.54
05/28/01 02:30:00.0	6.54
05/28/01 03:00:00.0	6.54
05/28/01 03:30:00.0	6.69
05/28/01 04:00:00.0	6.69
05/28/01 04:30:00.0	6.54
05/28/01 05:00:00.0	6.07
05/28/01 05:30:00.0	5.92
05/28/01 06:00:00.0	6.23
05/28/01 06:30:00.0	6.07
05/28/01 07:00:00.0	6.23
05/28/01 07:30:00.0	6.23
05/28/01 08:00:00.0	6.38
05/28/01 08:30:00.0	6.38
05/28/01 09:00:00.0	6.69
05/28/01 09:30:00.0	6.54
05/28/01 10:00:00.0	7.32
05/28/01 10:30:00.0	7.16
05/28/01 11:00:00.0	7.16
05/28/01 11:30:00.0	6.69
05/28/01 12:00:00.0	6.23
05/28/01 12:30:00.0	6.69
05/28/01 13:00:00.0	6.23
05/28/01 13:30:00.0	6.23
05/28/01 14:00:00.0	6.38
05/28/01 14:30:00.0	6.23
05/28/01 15:00:00.0	6.23
05/28/01 15:30:00.0	6.23
05/28/01 16:00:00.0	6.23
05/28/01 16:30:00.0	6.38
05/28/01 17:00:00.0	6.38
05/28/01 17:30:00.0	6.54
05/28/01 18:00:00.0	6.54
05/28/01 18:30:00.0	6.38
05/28/01 19:00:00.0	6.38
05/28/01 19:30:00.0	6.38
05/28/01 20:00:00.0	6.69
05/28/01 20:30:00.0	6.54
05/28/01 21:00:00.0	7.01
05/28/01 21:30:00.0	7.47
05/28/01 22:00:00.0	6.54
05/28/01 22:30:00.0	6.23
05/28/01 23:00:00.0	6.23
05/28/01 23:30:00.0	6.07
05/29/01 00:00:00.0	6.07
05/29/01 00:30:00.0	6.07
05/29/01 01:00:00.0	6.23
05/29/01 01:30:00.0	6.23
05/29/01 02:00:00.0	6.23
05/29/01 02:30:00.0	6.38
05/29/01 03:00:00.0	6.38
05/29/01 03:30:00.0	6.38
05/29/01 04:00:00.0	6.38
05/29/01 04:30:00.0	6.38
05/29/01 05:00:00.0	6.38
05/29/01 05:30:00.0	6.38
05/29/01 06:00:00.0	6.54
05/29/01 06:30:00.0	6.69
05/29/01 07:00:00.0	6.54
05/29/01 07:30:00.0	6.69
05/29/01 08:00:00.0	6.69
05/29/01 08:30:00.0	6.69
05/29/01 09:00:00.0	6.69
05/29/01 09:30:00.0	6.85
05/29/01 10:00:00.0	6.69
05/29/01 10:30:00.0	6.54
05/29/01 11:00:00.0	6.54
05/29/01 11:30:00.0	6.54
05/29/01 12:00:00.0	6.54
05/29/01 12:30:00.0	6.85
05/29/01 13:00:00.0	6.38
05/29/01 13:30:00.0	6.38
05/29/01 14:00:00.0	6.38
05/29/01 14:30:00.0	6.23
05/29/01 15:00:00.0	6.38
05/29/01 15:30:00.0	6.07
05/29/01 16:00:00.0	6.38
05/29/01 16:30:00.0	6.54
05/29/01 17:00:00.0	6.54
05/29/01 17:30:00.0	6.38
05/29/01 18:00:00.0	6.38
05/29/01 18:30:00.0	6.23
05/29/01 19:00:00.0	6.07
05/29/01 19:30:00.0	6.38
05/29/01 20:00:00.0	6.07
05/29/01 20:30:00.0	6.23
05/29/01 21:00:00.0	7.01
05/29/01 21:30:00.0	6.85
05/29/01 22:00:00.0	6.69
05/29/01 22:30:00.0	6.54
05/29/01 23:00:00.0	6.38
05/29/01 23:30:00.0	6.69
05/30/01 00:00:00.0	6.69
05/30/01 00:30:00.0	6.69
05/30/01 01:00:00.0	6.54
05/30/01 01:30:00.0	6.07
05/30/01 02:00:00.0	6.23
05/30/01 02:30:00.0	6.54
05/30/01 03:00:00.0	6.07
05/30/01 03:30:00.0	6.07
05/30/01 04:00:00.0	5.76
05/30/01 04:30:00.0	5.61
05/30/01 05:00:00.0	5.76
05/30/01 05:30:00.0	5.92
05/30/01 06:00:00.0	5.92
05/30/01 06:30:00.0	5.92
05/30/01 07:00:00.0	6.23
05/30/01 07:30:00.0	6.07
05/30/01 08:00:00.0	6.38
05/30/01 08:30:00.0	6.69
05/30/01 09:00:00.0	6.54
05/30/01 09:30:00.0	6.69
05/30/01 10:00:00.0	6.85
05/30/01 10:30:00.0	6.85
05/30/01 11:00:00.0	6.85
05/30/01 11:30:00.0	6.85
05/30/01 12:00:00.0	6.38
05/30/01 12:30:00.0	6.69
05/30/01 13:00:00.0	6.69
05/30/01 13:30:00.0	6.69
05/30/01 14:00:00.0	6.54
05/30/01 14:30:00.0	6.54
05/30/01 15:00:00.0	6.54
05/30/01 15:30:00.0	6.38
05/30/01 16:00:00.0	6.85
05/30/01 16:30:00.0	5.92
05/30/01 17:00:00.0	5.76
05/30/01 17:30:00.0	5.76
05/30/01 18:00:00.0	5.76
05/30/01 18:30:00.0	5.61
05/30/01 19:00:00.0	5.61
05/30/01 19:30:00.0	5.61
05/30/01 20:00:00.0	5.76
05/30/01 20:30:00.0	5.61
05/30/01 21:00:00.0	5.45
05/30/01 21:30:00.0	5.92
05/30/01 22:00:00.0	6.07
05/30/01 22:30:00.0	5.92
05/30/01 23:00:00.0	5.92
05/30/01 23:30:00.0	6.07
05/31/01 00:00:00.0	6.23
05/31/01 00:30:00.0	6.38
05/31/01 01:00:00.0	6.69
05/31/01 01:30:00.0	6.69
05/31/01 02:00:00.0	6.54
05/31/01 02:30:00.0	6.54
05/31/01 03:00:00.0	6.54
05/31/01 03:30:00.0	6.23
05/31/01 04:00:00.0	6.38
05/31/01 04:30:00.0	5.92
05/31/01 05:00:00.0	5.76
05/31/01 05:30:00.0	5.76
05/31/01 06:00:00.0	5.61
05/31/01 06:30:00.0	5.61
05/31/01 07:00:00.0	5.61
05/31/01 07:30:00.0	5.61
05/31/01 08:00:00.0	5.61
05/31/01 08:30:00.0	5.61
05/31/01 09:00:00.0	5.61
05/31/01 09:30:00.0	5.61
05/31/01 10:00:00.0	5.76
05/31/01 10:30:00.0	5.92
05/31/01 11:00:00.0	5.76
05/31/01 11:30:00.0	5.92
05/31/01 12:00:00.0	6.23
05/31/01 12:30:00.0	5.76
05/31/01 13:00:00.0	6.07
05/31/01 13:30:00.0	5.76
05/31/01 14:00:00.0	5.76
05/31/01 14:30:00.0	5.76
05/31/01 15:00:00.0	6.38
05/31/01 15:30:00.0	5.61
05/31/01 16:00:00.0	5.61
05/31/01 16:30:00.0	5.92
05/31/01 17:00:00.0	6.07
05/31/01 17:30:00.0	6.07
05/31/01 18:00:00.0	5.92
05/31/01 18:30:00.0	5.76
05/31/01 19:00:00.0	5.76
05/31/01 19:30:00.0	5.61
05/31/01 20:00:00.0	5.76
05/31/01 20:30:00.0	5.76
05/31/01 21:00:00.0	5.92
05/31/01 21:30:00.0	7.63
05/31/01 22:00:00.0	7.47
05/31/01 22:30:00.0	7.32
05/31/01 23:00:00.0	7.32
05/31/01 23:30:00.0	7.94
06/01/01 00:00:00.0	7.01
06/01/01 00:30:00.0	8.72
06/01/01 01:00:00.0	7.78
06/01/01 01:30:00.0	7.47
06/01/01 02:00:00.0	6.23
06/01/01 02:30:00.0	6.38
06/01/01 03:00:00.0	7.32
06/01/01 03:30:00.0	7.01
06/01/01 04:00:00.0	6.69
06/01/01 04:30:00.0	6.07
06/01/01 05:00:00.0	6.23
06/01/01 05:30:00.0	6.69
06/01/01 06:00:00.0	6.38
06/01/01 06:30:00.0	6.54
06/01/01 07:00:00.0	6.54
06/01/01 07:30:00.0	6.69
06/01/01 08:00:00.0	6.69
06/01/01 08:30:00.0	6.54
06/01/01 09:00:00.0	6.38
06/01/01 09:30:00.0	6.54
06/01/01 10:00:00.0	7.01
06/01/01 10:30:00.0	7.78
06/01/01 11:00:00.0	7.78
06/01/01 11:30:00.0	8.09
06/01/01 12:00:00.0	8.09
06/01/01 12:30:00.0	8.25
06/01/01 13:00:00.0	7.94
06/01/01 13:30:00.0	8.09
06/01/01 14:00:00.0	7.94
06/01/01 14:30:00.0	8.25
06/01/01 15:00:00.0	8.09
06/01/01 15:30:00.0	7.94
06/01/01 16:00:00.0	8.25
06/01/01 16:30:00.0	7.78
06/01/01 17:00:00.0	7.63
06/01/01 17:30:00.0	7.47
06/01/01 18:00:00.0	7.32
06/01/01 18:30:00.0	7.16
06/01/01 19:00:00.0	7.01
06/01/01 19:30:00.0	7.01
06/01/01 20:00:00.0	7.78
06/01/01 20:30:00.0	7.32
06/01/01 21:00:00.0	7.01
06/01/01 21:30:00.0	7.32
06/01/01 22:00:00.0	7.94
06/01/01 22:30:00.0	8.41
06/01/01 23:00:00.0	8.25
06/01/01 23:30:00.0	8.41
06/02/01 00:00:00.0	8.56
06/02/01 00:30:00.0	8.56
06/02/01 01:00:00.0	8.56
06/02/01 01:30:00.0	8.56
06/02/01 02:00:00.0	8.72
06/02/01 02:30:00.0	8.87
06/02/01 03:00:00.0	8.72
06/02/01 03:30:00.0	8.56
06/02/01 04:00:00.0	8.25
06/02/01 04:30:00.0	7.94
06/02/01 05:00:00.0	7.63
06/02/01 05:30:00.0	7.16
06/02/01 06:00:00.0	7.63
06/02/01 06:30:00.0	7.32
06/02/01 07:00:00.0	6.85
06/02/01 07:30:00.0	6.85
06/02/01 08:00:00.0	6.69
06/02/01 08:30:00.0	6.69
06/02/01 09:00:00.0	6.85
06/02/01 09:30:00.0	7.01
06/02/01 10:00:00.0	8.09
06/02/01 10:30:00.0	8.56
06/02/01 11:00:00.0	8.56
06/02/01 11:30:00.0	9.02
06/02/01 12:00:00.0	10.11
06/02/01 12:30:00.0	11.82
06/02/01 13:00:00.0	11.97
06/02/01 13:30:00.0	11.97
06/02/01 14:00:00.0	11.66
06/02/01 14:30:00.0	9.02
06/02/01 15:00:00.0	8.41
06/02/01 15:30:00.0	8.72
06/02/01 16:00:00.0	8.09
06/02/01 16:30:00.0	7.94
06/02/01 17:00:00.0	8.09
06/02/01 17:30:00.0	8.09
06/02/01 18:00:00.0	7.16
06/02/01 18:30:00.0	6.69
06/02/01 19:00:00.0	6.54
06/02/01 19:30:00.0	6.69
06/02/01 20:00:00.0	6.38
06/02/01 20:30:00.0	6.38
06/02/01 21:00:00.0	6.38
06/02/01 21:30:00.0	6.38
06/02/01 22:00:00.0	6.07
06/02/01 22:30:00.0	6.23
06/02/01 23:00:00.0	6.85
06/02/01 23:30:00.0	7.16
06/03/01 00:00:00.0	7.16
06/03/01 00:30:00.0	7.16
06/03/01 01:00:00.0	7.16
06/03/01 01:30:00.0	7.47
06/03/01 02:00:00.0	7.94
06/03/01 02:30:00.0	7.63
06/03/01 03:00:00.0	8.25
06/03/01 03:30:00.0	7.78
06/03/01 04:00:00.0	7.32
06/03/01 04:30:00.0	7.47
06/03/01 05:00:00.0	7.32
06/03/01 05:30:00.0	7.32
06/03/01 06:00:00.0	7.78
06/03/01 06:30:00.0	6.85
06/03/01 07:00:00.0	6.54
06/03/01 07:30:00.0	6.38
06/03/01 08:00:00.0	5.92
06/03/01 08:30:00.0	5.61
06/03/01 09:00:00.0	5.61
06/03/01 09:30:00.0	5.92
06/03/01 10:00:00.0	6.07
06/03/01 10:30:00.0	5.76
06/03/01 11:00:00.0	5.61
06/03/01 11:30:00.0	5.61
06/03/01 12:00:00.0	5.92
06/03/01 12:30:00.0	5.61
06/03/01 13:00:00.0	5.76
06/03/01 13:30:00.0	5.76
06/03/01 14:00:00.0	5.92
06/03/01 14:30:00.0	6.38
06/03/01 15:00:00.0	6.54
06/03/01 15:30:00.0	6.85
06/03/01 16:00:00.0	7.63
06/03/01 16:30:00.0	7.63
06/03/01 17:00:00.0	7.01
06/03/01 17:30:00.0	6.38
06/03/01 18:00:00.0	6.23
06/03/01 18:30:00.0	6.54
06/03/01 19:00:00.0	6.23
06/03/01 19:30:00.0	5.76
06/03/01 20:00:00.0	5.29
06/03/01 20:30:00.0	5.29
