Date,Time,Temp
12/14/99,2:30,7.26
12/14/99,3:00,7.26
12/14/99,3:30,7.26
12/14/99,4:00,7.26
12/14/99,4:30,7.26
12/14/99,5:00,7.26
12/14/99,5:30,7.26
12/14/99,6:00,7.26
12/14/99,6:30,7.26
12/14/99,7:00,7.26
12/14/99,7:30,7.26
12/14/99,8:00,7.26
12/14/99,8:30,7.26
12/14/99,9:00,7.26
12/14/99,9:30,7.26
12/14/99,10:00,7.26
12/14/99,10:30,7.26
12/14/99,11:00,7.26
12/14/99,11:30,7.26
12/14/99,12:00,7.26
12/14/99,12:30,7.26
12/14/99,13:00,7.26
12/14/99,13:30,7.26
12/14/99,14:00,7.26
12/14/99,14:30,7.41
12/14/99,15:00,7.41
12/14/99,15:30,7.41
12/14/99,16:00,7.26
12/14/99,16:30,7.26
12/14/99,17:00,7.26
12/14/99,17:30,7.26
12/14/99,18:00,7.26
12/14/99,18:30,7.26
12/14/99,19:00,7.26
12/14/99,19:30,7.26
12/14/99,20:00,7.26
12/14/99,20:30,7.26
12/14/99,21:00,7.26
12/14/99,21:30,7.26
12/14/99,22:00,7.26
12/14/99,22:30,7.26
12/14/99,23:00,7.26
12/14/99,23:30,7.26
12/15/99,0:00,7.41
12/15/99,0:30,7.41
12/15/99,1:00,7.41
12/15/99,1:30,7.41
12/15/99,2:00,7.26
12/15/99,2:30,7.41
12/15/99,3:00,7.41
12/15/99,3:30,7.41
12/15/99,4:00,7.41
12/15/99,4:30,7.41
12/15/99,5:00,7.41
12/15/99,5:30,7.26
12/15/99,6:00,7.41
12/15/99,6:30,7.26
12/15/99,7:00,7.26
12/15/99,7:30,7.26
12/15/99,8:00,7.26
12/15/99,8:30,7.26
12/15/99,9:00,7.26
12/15/99,9:30,7.41
12/15/99,10:00,7.41
12/15/99,10:30,7.41
12/15/99,11:00,7.41
12/15/99,11:30,7.41
12/15/99,12:00,7.41
12/15/99,12:30,7.41
12/15/99,13:00,7.41
12/15/99,13:30,7.41
12/15/99,14:00,7.41
12/15/99,14:30,7.41
12/15/99,15:00,7.41
12/15/99,15:30,7.57
12/15/99,16:00,7.72
12/15/99,16:30,7.88
12/15/99,17:00,7.88
12/15/99,17:30,7.88
12/15/99,18:00,7.88
12/15/99,18:30,7.88
12/15/99,19:00,7.88
12/15/99,19:30,7.88
12/15/99,20:00,7.88
12/15/99,20:30,7.72
12/15/99,21:00,7.72
12/15/99,21:30,7.72
12/15/99,22:00,7.72
12/15/99,22:30,7.57
12/15/99,23:00,7.57
12/15/99,23:30,7.57
12/16/99,0:00,7.57
12/16/99,0:30,7.57
12/16/99,1:00,7.57
12/16/99,1:30,7.72
12/16/99,2:00,7.57
12/16/99,2:30,7.57
12/16/99,3:00,7.57
12/16/99,3:30,7.57
12/16/99,4:00,7.57
12/16/99,4:30,7.41
12/16/99,5:00,7.41
12/16/99,5:30,7.41
12/16/99,6:00,7.41
12/16/99,6:30,7.41
12/16/99,7:00,7.41
12/16/99,7:30,7.41
12/16/99,8:00,7.41
12/16/99,8:30,7.57
12/16/99,9:00,7.57
12/16/99,9:30,7.57
12/16/99,10:00,7.57
12/16/99,10:30,7.57
12/16/99,11:00,7.57
12/16/99,11:30,7.57
12/16/99,12:00,7.57
12/16/99,12:30,7.57
12/16/99,13:00,7.57
12/16/99,13:30,7.57
12/16/99,14:00,7.57
12/16/99,14:30,7.57
12/16/99,15:00,7.57
12/16/99,15:30,7.57
12/16/99,16:00,7.57
12/16/99,16:30,7.57
12/16/99,17:00,7.57
12/16/99,17:30,7.57
12/16/99,18:00,7.57
12/16/99,18:30,7.57
12/16/99,19:00,7.57
12/16/99,19:30,7.57
12/16/99,20:00,7.57
12/16/99,20:30,7.57
12/16/99,21:00,7.57
12/16/99,21:30,7.57
12/16/99,22:00,7.57
12/16/99,22:30,7.57
12/16/99,23:00,7.57
12/16/99,23:30,7.57
12/17/99,0:00,7.57
12/17/99,0:30,7.57
12/17/99,1:00,7.57
12/17/99,1:30,7.57
12/17/99,2:00,7.57
12/17/99,2:30,7.57
12/17/99,3:00,7.57
12/17/99,3:30,7.57
