Date,Time,Temp
9/6/01,12:00,10.04
9/6/01,12:30,11.28
9/6/01,1:00,12.05
9/6/01,1:30,9.88
9/6/01,2:00,11.43
9/6/01,2:30,10.81
9/6/01,3:00,13.28
9/6/01,3:30,12.67
9/6/01,4:00,11.74
9/6/01,4:30,12.2
9/6/01,5:00,11.74
9/6/01,5:30,10.19
9/6/01,6:00,10.5
9/6/01,6:30,10.04
9/6/01,7:00,9.88
9/6/01,7:30,10.35
9/6/01,8:00,9.88
9/6/01,8:30,9.73
9/6/01,9:00,9.73
9/6/01,9:30,9.42
9/6/01,10:00,9.42
9/6/01,10:30,9.42
9/6/01,11:00,9.73
9/6/01,11:30,10.04
9/7/01,12:00,10.35
9/7/01,12:30,9.26
9/7/01,1:00,10.19
9/7/01,1:30,10.04
9/7/01,2:00,10.19
9/7/01,2:30,9.88
9/7/01,3:00,10.19
9/7/01,3:30,10.5
9/7/01,4:00,13.28
9/7/01,4:30,13.13
9/7/01,5:00,12.05
9/7/01,5:30,13.13
9/7/01,6:00,12.2
9/7/01,6:30,10.81
9/7/01,7:00,11.12
9/7/01,7:30,11.89
9/7/01,8:00,11.12
9/7/01,8:30,10.66
9/7/01,9:00,10.81
9/7/01,9:30,10.66
9/7/01,10:00,10.66
9/7/01,10:30,10.35
9/7/01,11:00,9.42
9/7/01,11:30,9.26
9/7/01,12:00,10.97
9/7/01,12:30,10.66
9/7/01,1:00,9.88
9/7/01,1:30,10.81
9/7/01,2:00,11.28
9/7/01,2:30,10.19
9/7/01,3:00,10.5
9/7/01,3:30,11.43
9/7/01,4:00,11.12
9/7/01,4:30,11.12
9/7/01,5:00,11.89
9/7/01,5:30,12.67
9/7/01,6:00,12.36
9/7/01,6:30,11.58
9/7/01,7:00,11.28
9/7/01,7:30,11.12
9/7/01,8:00,10.97
9/7/01,8:30,11.12
9/7/01,9:00,11.28
9/7/01,9:30,10.97
9/7/01,10:00,10.66
9/7/01,10:30,10.66
9/7/01,11:00,10.5
9/7/01,11:30,9.42
9/8/01,12:00,9.57
9/8/01,12:30,8.96
9/8/01,1:00,8.5
9/8/01,1:30,9.88
9/8/01,2:00,10.97
9/8/01,2:30,11.28
9/8/01,3:00,10.35
9/8/01,3:30,10.19
9/8/01,4:00,11.28
9/8/01,4:30,10.97
9/8/01,5:00,11.74
9/8/01,5:30,11.89
9/8/01,6:00,11.89
9/8/01,6:30,12.05
9/8/01,7:00,11.89
9/8/01,7:30,11.74
9/8/01,8:00,10.19
9/8/01,8:30,10.97
9/8/01,9:00,10.35
9/8/01,9:30,10.5
9/8/01,10:00,10.5
9/8/01,10:30,10.35
9/8/01,11:00,10.19
9/8/01,11:30,10.19
9/8/01,12:00,10.19
9/8/01,12:30,9.73
9/8/01,1:00,8.96
9/8/01,1:30,9.26
9/8/01,2:00,9.26
9/8/01,2:30,9.26
9/8/01,3:00,9.11
9/8/01,3:30,8.8
9/8/01,4:00,7.88
9/8/01,4:30,10.66
9/8/01,5:00,12.2
9/8/01,5:30,11.74
9/8/01,6:00,11.43
9/8/01,6:30,10.5
9/8/01,7:00,9.26
9/8/01,7:30,10.81
9/8/01,8:00,12.98
9/8/01,8:30,9.88
9/8/01,9:00,8.96
9/8/01,9:30,8.96
9/8/01,10:00,9.26
9/8/01,10:30,9.42
9/8/01,11:00,9.26
9/8/01,11:30,9.42
9/9/01,12:00,9.42
9/9/01,12:30,8.5
9/9/01,1:00,8.8
9/9/01,1:30,8.65
9/9/01,2:00,8.04
9/9/01,2:30,8.19
9/9/01,3:00,8.65
9/9/01,3:30,8.96
9/9/01,4:00,9.42
9/9/01,4:30,10.66
9/9/01,5:00,10.19
9/9/01,5:30,8.8
9/9/01,6:00,9.11
9/9/01,6:30,9.11
9/9/01,7:00,11.74
9/9/01,7:30,10.04
9/9/01,8:00,8.65
9/9/01,8:30,8.96
9/9/01,9:00,8.96
9/9/01,9:30,9.26
9/9/01,10:00,9.11
9/9/01,10:30,10.04
9/9/01,11:00,9.57
9/9/01,11:30,9.73
9/9/01,12:00,9.42
9/9/01,12:30,8.65
9/9/01,1:00,8.34
9/9/01,1:30,7.88
9/9/01,2:00,8.65
9/9/01,2:30,8.8
9/9/01,3:00,8.65
9/9/01,3:30,8.34
9/9/01,4:00,9.73
9/9/01,4:30,8.8
9/9/01,5:00,9.11
9/9/01,5:30,8.96
9/9/01,6:00,9.42
9/9/01,6:30,10.5
9/9/01,7:00,10.66
9/9/01,7:30,9.88
9/9/01,8:00,9.88
9/9/01,8:30,9.88
9/9/01,9:00,9.57
9/9/01,9:30,9.42
9/9/01,10:00,10.35
9/9/01,10:30,10.04
9/9/01,11:00,9.88
9/9/01,11:30,9.73
9/10/01,12:00,9.42
9/10/01,12:30,9.26
9/10/01,1:00,8.8
9/10/01,1:30,9.11
9/10/01,2:00,8.8
9/10/01,2:30,8.19
9/10/01,3:00,8.5
9/10/01,3:30,8.04
9/10/01,4:00,8.34
9/10/01,4:30,8.19
9/10/01,5:00,8.65
9/10/01,5:30,9.11
9/10/01,6:00,10.97
9/10/01,6:30,10.81
9/10/01,7:00,11.12
9/10/01,7:30,10.81
9/10/01,8:00,9.42
9/10/01,8:30,10.81
9/10/01,9:00,10.19
9/10/01,9:30,10.81
9/10/01,10:00,10.19
9/10/01,10:30,9.73
9/10/01,11:00,9.88
9/10/01,11:30,10.04
9/10/01,12:00,9.88
9/10/01,12:30,9.57
9/10/01,1:00,9.57
9/10/01,1:30,9.26
9/10/01,2:00,9.11
9/10/01,2:30,9.42
9/10/01,3:00,9.42
9/10/01,3:30,8.96
9/10/01,4:00,8.65
9/10/01,4:30,8.65
9/10/01,5:00,8.96
9/10/01,5:30,9.11
9/10/01,6:00,9.42
9/10/01,6:30,9.73
9/10/01,7:00,9.88
9/10/01,7:30,9.57
9/10/01,8:00,10.04
9/10/01,8:30,10.81
9/10/01,9:00,10.5
9/10/01,9:30,10.19
9/10/01,10:00,10.19
9/10/01,10:30,10.19
9/10/01,11:00,10.04
9/10/01,11:30,9.88
9/11/01,12:00,10.19
9/11/01,12:30,10.35
9/11/01,1:00,10.5
9/11/01,1:30,9.57
9/11/01,2:00,9.26
9/11/01,2:30,10.19
9/11/01,3:00,9.88
9/11/01,3:30,9.88
9/11/01,4:00,10.35
9/11/01,4:30,10.66
9/11/01,5:00,11.43
9/11/01,5:30,9.73
9/11/01,6:00,9.42
9/11/01,6:30,9.26
9/11/01,7:00,9.42
9/11/01,7:30,10.35
9/11/01,8:00,12.05
9/11/01,8:30,11.89
9/11/01,9:00,10.97
9/11/01,9:30,9.88
9/11/01,10:00,12.36
9/11/01,10:30,10.81
9/11/01,11:00,10.81
9/11/01,11:30,10.5
9/11/01,12:00,10.97
9/11/01,12:30,10.5
9/11/01,1:00,10.5
9/11/01,1:30,10.35
9/11/01,2:00,10.19
9/11/01,2:30,9.57
9/11/01,3:00,9.88
9/11/01,3:30,9.11
9/11/01,4:00,9.26
9/11/01,4:30,9.88
9/11/01,5:00,8.8
9/11/01,5:30,9.57
