long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,2.9034973144531477,2010,1,5
-70.5,42.49915873575553,pottmp_level=5_2,2.5433898925781477,2010,2,5
-70.5,42.49915873575553,pottmp_level=5_3,3.7732788085937727,2010,3,5
-70.5,42.49915873575553,pottmp_level=5_4,6.045373535156273,2010,4,5
-70.5,42.49915873575553,pottmp_level=5_5,9.788476562500023,2010,5,5
-70.5,42.49915873575553,pottmp_level=5_6,14.976617431640648,2010,6,5
-70.5,42.49915873575553,pottmp_level=5_7,17.828576660156273,2010,7,5
-70.5,42.49915873575553,pottmp_level=5_8,18.260400390625023,2010,8,5
-70.5,42.49915873575553,pottmp_level=5_9,16.002038574218773,2010,9,5
-70.5,42.49915873575553,pottmp_level=5_10,11.952233886718773,2010,10,5
-70.5,42.49915873575553,pottmp_level=5_11,8.352593994140648,2010,11,5
-70.5,42.49915873575553,pottmp_level=5_12,5.683740234375023,2010,12,5
-70.5,42.49915873575553,pottmp_level=15_1,3.2773681640625227,2010,1,15
-70.5,42.49915873575553,pottmp_level=15_2,2.5815368652343977,2010,2,15
-70.5,42.49915873575553,pottmp_level=15_3,3.6985107421875227,2010,3,15
-70.5,42.49915873575553,pottmp_level=15_4,5.250360107421898,2010,4,15
-70.5,42.49915873575553,pottmp_level=15_5,9.069757080078148,2010,5,15
-70.5,42.49915873575553,pottmp_level=15_6,11.259454345703148,2010,6,15
-70.5,42.49915873575553,pottmp_level=15_7,12.344384765625023,2010,7,15
-70.5,42.49915873575553,pottmp_level=15_8,12.069726562500023,2010,8,15
-70.5,42.49915873575553,pottmp_level=15_9,11.282342529296898,2010,9,15
-70.5,42.49915873575553,pottmp_level=15_10,11.654687500000023,2010,10,15
-70.5,42.49915873575553,pottmp_level=15_11,8.366326904296898,2010,11,15
-70.5,42.49915873575553,pottmp_level=15_12,5.692895507812523,2010,12,15
-70.5,42.49915873575553,pottmp_level=25_1,3.9792724609375227,2010,1,25
-70.5,42.49915873575553,pottmp_level=25_2,2.6471496582031477,2010,2,25
-70.5,42.49915873575553,pottmp_level=25_3,3.7076660156250227,2010,3,25
-70.5,42.49915873575553,pottmp_level=25_4,5.146600341796898,2010,4,25
-70.5,42.49915873575553,pottmp_level=25_5,8.705072021484398,2010,5,25
-70.5,42.49915873575553,pottmp_level=25_6,11.573815917968773,2010,6,25
-70.5,42.49915873575553,pottmp_level=25_7,12.129235839843773,2010,7,25
-70.5,42.49915873575553,pottmp_level=25_8,10.990899658203148,2010,8,25
-70.5,42.49915873575553,pottmp_level=25_9,9.835778808593773,2010,9,25
-70.5,42.49915873575553,pottmp_level=25_10,10.711663818359398,2010,10,25
-70.5,42.49915873575553,pottmp_level=25_11,8.474664306640648,2010,11,25
-70.5,42.49915873575553,pottmp_level=25_12,5.764611816406273,2010,12,25
