long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,7.162347412109398,1987,1,5
-70.5,42.49915873575553,pottmp_level=5_2,4.954339599609398,1987,2,5
-70.5,42.49915873575553,pottmp_level=5_3,3.4146972656250227,1987,3,5
-70.5,42.49915873575553,pottmp_level=5_4,4.173059082031273,1987,4,5
-70.5,42.49915873575553,pottmp_level=5_5,7.194390869140648,1987,5,5
-70.5,42.49915873575553,pottmp_level=5_6,11.479211425781273,1987,6,5
-70.5,42.49915873575553,pottmp_level=5_7,15.440515136718773,1987,7,5
-70.5,42.49915873575553,pottmp_level=5_8,17.231927490234398,1987,8,5
-70.5,42.49915873575553,pottmp_level=5_9,15.551904296875023,1987,9,5
-70.5,42.49915873575553,pottmp_level=5_10,12.336755371093773,1987,10,5
-70.5,42.49915873575553,pottmp_level=5_11,9.030084228515648,1987,11,5
-70.5,42.49915873575553,pottmp_level=5_12,6.414666748046898,1987,12,5
-70.5,42.49915873575553,pottmp_level=15_1,7.163873291015648,1987,1,15
-70.5,42.49915873575553,pottmp_level=15_2,4.952813720703148,1987,2,15
-70.5,42.49915873575553,pottmp_level=15_3,3.4101196289062727,1987,3,15
-70.5,42.49915873575553,pottmp_level=15_4,4.153222656250023,1987,4,15
-70.5,42.49915873575553,pottmp_level=15_5,6.971612548828148,1987,5,15
-70.5,42.49915873575553,pottmp_level=15_6,8.903436279296898,1987,6,15
-70.5,42.49915873575553,pottmp_level=15_7,10.321008300781273,1987,7,15
-70.5,42.49915873575553,pottmp_level=15_8,11.769128417968773,1987,8,15
-70.5,42.49915873575553,pottmp_level=15_9,13.401879882812523,1987,9,15
-70.5,42.49915873575553,pottmp_level=15_10,12.356622314453148,1987,10,15
-70.5,42.49915873575553,pottmp_level=15_11,9.030084228515648,1987,11,15
-70.5,42.49915873575553,pottmp_level=15_12,6.440606689453148,1987,12,15
-70.5,42.49915873575553,pottmp_level=25_1,7.163873291015648,1987,1,25
-70.5,42.49915873575553,pottmp_level=25_2,4.952813720703148,1987,2,25
-70.5,42.49915873575553,pottmp_level=25_3,3.4574218750000227,1987,3,25
-70.5,42.49915873575553,pottmp_level=25_4,4.127282714843773,1987,4,25
-70.5,42.49915873575553,pottmp_level=25_5,6.353631591796898,1987,5,25
-70.5,42.49915873575553,pottmp_level=25_6,6.086572265625023,1987,6,25
-70.5,42.49915873575553,pottmp_level=25_7,6.297143554687523,1987,7,25
-70.5,42.49915873575553,pottmp_level=25_8,7.688806152343773,1987,8,25
-70.5,42.49915873575553,pottmp_level=25_9,8.544854736328148,1987,9,25
-70.5,42.49915873575553,pottmp_level=25_10,11.410546875000023,1987,10,25
-70.5,42.49915873575553,pottmp_level=25_11,9.030084228515648,1987,11,25
-70.5,42.49915873575553,pottmp_level=25_12,6.481805419921898,1987,12,25
