long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,5.567773437500023,1997,1,5
-70.5,42.49915873575553,pottmp_level=5_2,4.229516601562523,1997,2,5
-70.5,42.49915873575553,pottmp_level=5_3,4.180688476562523,1997,3,5
-70.5,42.49915873575553,pottmp_level=5_4,4.664422607421898,1997,4,5
-70.5,42.49915873575553,pottmp_level=5_5,7.403466796875023,1997,5,5
-70.5,42.49915873575553,pottmp_level=5_6,11.726403808593773,1997,6,5
-70.5,42.49915873575553,pottmp_level=5_7,16.290429687500023,1997,7,5
-70.5,42.49915873575553,pottmp_level=5_8,17.038140869140648,1997,8,5
-70.5,42.49915873575553,pottmp_level=5_9,15.542749023437523,1997,9,5
-70.5,42.49915873575553,pottmp_level=5_10,12.780816650390648,1997,10,5
-70.5,42.49915873575553,pottmp_level=5_11,9.762536621093773,1997,11,5
-70.5,42.49915873575553,pottmp_level=5_12,7.449243164062523,1997,12,5
-70.5,42.49915873575553,pottmp_level=15_1,5.583032226562523,1997,1,15
-70.5,42.49915873575553,pottmp_level=15_2,4.247827148437523,1997,2,15
-70.5,42.49915873575553,pottmp_level=15_3,4.186791992187523,1997,3,15
-70.5,42.49915873575553,pottmp_level=15_4,4.632379150390648,1997,4,15
-70.5,42.49915873575553,pottmp_level=15_5,7.195916748046898,1997,5,15
-70.5,42.49915873575553,pottmp_level=15_6,10.313378906250023,1997,6,15
-70.5,42.49915873575553,pottmp_level=15_7,12.449700927734398,1997,7,15
-70.5,42.49915873575553,pottmp_level=15_8,14.144982910156273,1997,8,15
-70.5,42.49915873575553,pottmp_level=15_9,15.023919677734398,1997,9,15
-70.5,42.49915873575553,pottmp_level=15_10,12.791497802734398,1997,10,15
-70.5,42.49915873575553,pottmp_level=15_11,9.762536621093773,1997,11,15
-70.5,42.49915873575553,pottmp_level=15_12,7.449243164062523,1997,12,15
-70.5,42.49915873575553,pottmp_level=25_1,5.616601562500023,1997,1,25
-70.5,42.49915873575553,pottmp_level=25_2,4.322625732421898,1997,2,25
-70.5,42.49915873575553,pottmp_level=25_3,4.195947265625023,1997,3,25
-70.5,42.49915873575553,pottmp_level=25_4,4.597283935546898,1997,4,25
-70.5,42.49915873575553,pottmp_level=25_5,6.967034912109398,1997,5,25
-70.5,42.49915873575553,pottmp_level=25_6,8.904962158203148,1997,6,25
-70.5,42.49915873575553,pottmp_level=25_7,7.928369140625023,1997,7,25
-70.5,42.49915873575553,pottmp_level=25_8,8.688287353515648,1997,8,25
-70.5,42.49915873575553,pottmp_level=25_9,12.081933593750023,1997,9,25
-70.5,42.49915873575553,pottmp_level=25_10,12.727410888671898,1997,10,25
-70.5,42.49915873575553,pottmp_level=25_11,9.762536621093773,1997,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.450769042968773,1997,12,25
