long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,4.279870605468773,2014,1,5
-70.5,42.49915873575553,pottmp_level=5_2,2.9736877441406477,2014,2,5
-70.5,42.49915873575553,pottmp_level=5_3,3.3200927734375227,2014,3,5
-70.5,42.49915873575553,pottmp_level=5_4,4.604913330078148,2014,4,5
-70.5,42.49915873575553,pottmp_level=5_5,8.494500732421898,2014,5,5
-70.5,42.49915873575553,pottmp_level=5_6,13.659753417968773,2014,6,5
-70.5,42.49915873575553,pottmp_level=5_7,17.434899902343773,2014,7,5
-70.5,42.49915873575553,pottmp_level=5_8,18.330590820312523,2014,8,5
-70.5,42.49915873575553,pottmp_level=5_9,17.003045654296898,2014,9,5
-70.5,42.49915873575553,pottmp_level=5_10,13.601770019531273,2014,10,5
-70.5,42.49915873575553,pottmp_level=5_11,9.698449707031273,2014,11,5
-70.5,42.49915873575553,pottmp_level=5_12,7.026544189453148,2014,12,5
-70.5,42.49915873575553,pottmp_level=15_1,4.316522216796898,2014,1,15
-70.5,42.49915873575553,pottmp_level=15_2,3.0347229003906477,2014,2,15
-70.5,42.49915873575553,pottmp_level=15_3,3.3155151367187727,2014,3,15
-70.5,42.49915873575553,pottmp_level=15_4,4.630853271484398,2014,4,15
-70.5,42.49915873575553,pottmp_level=15_5,8.038232421875023,2014,5,15
-70.5,42.49915873575553,pottmp_level=15_6,12.477166748046898,2014,6,15
-70.5,42.49915873575553,pottmp_level=15_7,14.842340087890648,2014,7,15
-70.5,42.49915873575553,pottmp_level=15_8,15.779260253906273,2014,8,15
-70.5,42.49915873575553,pottmp_level=15_9,16.067651367187523,2014,9,15
-70.5,42.49915873575553,pottmp_level=15_10,13.913049316406273,2014,10,15
-70.5,42.49915873575553,pottmp_level=15_11,9.851037597656273,2014,11,15
-70.5,42.49915873575553,pottmp_level=15_12,7.023492431640648,2014,12,15
-70.5,42.49915873575553,pottmp_level=25_1,4.411126708984398,2014,1,25
-70.5,42.49915873575553,pottmp_level=25_2,3.1979919433593977,2014,2,25
-70.5,42.49915873575553,pottmp_level=25_3,3.3429809570312727,2014,3,25
-70.5,42.49915873575553,pottmp_level=25_4,4.701043701171898,2014,4,25
-70.5,42.49915873575553,pottmp_level=25_5,7.868859863281273,2014,5,25
-70.5,42.49915873575553,pottmp_level=25_6,12.359674072265648,2014,6,25
-70.5,42.49915873575553,pottmp_level=25_7,14.587518310546898,2014,7,25
-70.5,42.49915873575553,pottmp_level=25_8,15.004083251953148,2014,8,25
-70.5,42.49915873575553,pottmp_level=25_9,14.970513916015648,2014,9,25
-70.5,42.49915873575553,pottmp_level=25_10,14.218225097656273,2014,10,25
-70.5,42.49915873575553,pottmp_level=25_11,10.408013916015648,2014,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.290521240234398,2014,12,25
