long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,5.480798339843773,2005,1,5
-70.5,42.49915873575553,pottmp_level=5_2,3.4223266601562727,2005,2,5
-70.5,42.49915873575553,pottmp_level=5_3,2.7997375488281477,2005,3,5
-70.5,42.49915873575553,pottmp_level=5_4,4.838372802734398,2005,4,5
-70.5,42.49915873575553,pottmp_level=5_5,7.441613769531273,2005,5,5
-70.5,42.49915873575553,pottmp_level=5_6,12.736566162109398,2005,6,5
-70.5,42.49915873575553,pottmp_level=5_7,16.885552978515648,2005,7,5
-70.5,42.49915873575553,pottmp_level=5_8,17.480676269531273,2005,8,5
-70.5,42.49915873575553,pottmp_level=5_9,15.272637939453148,2005,9,5
-70.5,42.49915873575553,pottmp_level=5_10,13.087518310546898,2005,10,5
-70.5,42.49915873575553,pottmp_level=5_11,10.110437011718773,2005,11,5
-70.5,42.49915873575553,pottmp_level=5_12,7.455346679687523,2005,12,5
-70.5,42.49915873575553,pottmp_level=15_1,5.483850097656273,2005,1,15
-70.5,42.49915873575553,pottmp_level=15_2,3.4238525390625227,2005,2,15
-70.5,42.49915873575553,pottmp_level=15_3,2.7921081542968977,2005,3,15
-70.5,42.49915873575553,pottmp_level=15_4,4.713250732421898,2005,4,15
-70.5,42.49915873575553,pottmp_level=15_5,6.889215087890648,2005,5,15
-70.5,42.49915873575553,pottmp_level=15_6,8.363275146484398,2005,6,15
-70.5,42.49915873575553,pottmp_level=15_7,9.753381347656273,2005,7,15
-70.5,42.49915873575553,pottmp_level=15_8,8.138940429687523,2005,8,15
-70.5,42.49915873575553,pottmp_level=15_9,12.793023681640648,2005,9,15
-70.5,42.49915873575553,pottmp_level=15_10,13.008172607421898,2005,10,15
-70.5,42.49915873575553,pottmp_level=15_11,10.116540527343773,2005,11,15
-70.5,42.49915873575553,pottmp_level=15_12,7.458398437500023,2005,12,15
-70.5,42.49915873575553,pottmp_level=25_1,5.486901855468773,2005,1,25
-70.5,42.49915873575553,pottmp_level=25_2,3.4238525390625227,2005,2,25
-70.5,42.49915873575553,pottmp_level=25_3,2.7600646972656477,2005,3,25
-70.5,42.49915873575553,pottmp_level=25_4,4.150170898437523,2005,4,25
-70.5,42.49915873575553,pottmp_level=25_5,6.283410644531273,2005,5,25
-70.5,42.49915873575553,pottmp_level=25_6,7.290521240234398,2005,6,25
-70.5,42.49915873575553,pottmp_level=25_7,7.772729492187523,2005,7,25
-70.5,42.49915873575553,pottmp_level=25_8,7.800195312500023,2005,8,25
-70.5,42.49915873575553,pottmp_level=25_9,11.708093261718773,2005,9,25
-70.5,42.49915873575553,pottmp_level=25_10,12.905938720703148,2005,10,25
-70.5,42.49915873575553,pottmp_level=25_11,10.119592285156273,2005,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.462976074218773,2005,12,25
