long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,5.195428466796898,2017,1,5
-70.5,42.49915873575553,pottmp_level=5_2,4.209680175781273,2017,2,5
-70.5,42.49915873575553,pottmp_level=5_3,3.5962768554687727,2017,3,5
-70.5,42.49915873575553,pottmp_level=5_4,5.253411865234398,2017,4,5
-70.5,42.49915873575553,pottmp_level=5_5,9.171990966796898,2017,5,5
-70.5,42.49915873575553,pottmp_level=5_6,13.856591796875023,2017,6,5
-70.5,42.49915873575553,pottmp_level=5_7,18.370263671875023,2017,7,5
-70.5,42.49915873575553,pottmp_level=5_8,18.684625244140648,2017,8,5
-70.5,42.49915873575553,pottmp_level=5_9,16.075280761718773,2017,9,5
-70.5,42.49915873575553,pottmp_level=5_10,14.671441650390648,2017,10,5
-70.5,42.49915873575553,pottmp_level=5_11,11.025994873046898,2017,11,5
-70.5,42.49915873575553,pottmp_level=5_12,7.043328857421898,2017,12,5
-70.5,42.49915873575553,pottmp_level=15_1,5.265618896484398,2017,1,15
-70.5,42.49915873575553,pottmp_level=15_2,4.221887207031273,2017,2,15
-70.5,42.49915873575553,pottmp_level=15_3,3.6435791015625227,2017,3,15
-70.5,42.49915873575553,pottmp_level=15_4,5.212213134765648,2017,4,15
-70.5,42.49915873575553,pottmp_level=15_5,8.602838134765648,2017,5,15
-70.5,42.49915873575553,pottmp_level=15_6,12.414605712890648,2017,6,15
-70.5,42.49915873575553,pottmp_level=15_7,15.733483886718773,2017,7,15
-70.5,42.49915873575553,pottmp_level=15_8,15.681604003906273,2017,8,15
-70.5,42.49915873575553,pottmp_level=15_9,15.933374023437523,2017,9,15
-70.5,42.49915873575553,pottmp_level=15_10,14.758416748046898,2017,10,15
-70.5,42.49915873575553,pottmp_level=15_11,11.152642822265648,2017,11,15
-70.5,42.49915873575553,pottmp_level=15_12,7.147088623046898,2017,12,15
-70.5,42.49915873575553,pottmp_level=25_1,5.494531250000023,2017,1,25
-70.5,42.49915873575553,pottmp_level=25_2,4.319573974609398,2017,2,25
-70.5,42.49915873575553,pottmp_level=25_3,3.7625976562500227,2017,3,25
-70.5,42.49915873575553,pottmp_level=25_4,5.007745361328148,2017,4,25
-70.5,42.49915873575553,pottmp_level=25_5,7.667443847656273,2017,5,25
-70.5,42.49915873575553,pottmp_level=25_6,11.787438964843773,2017,6,25
-70.5,42.49915873575553,pottmp_level=25_7,15.129205322265648,2017,7,25
-70.5,42.49915873575553,pottmp_level=25_8,13.363732910156273,2017,8,25
-70.5,42.49915873575553,pottmp_level=25_9,13.604821777343773,2017,9,25
-70.5,42.49915873575553,pottmp_level=25_10,14.891168212890648,2017,10,25
-70.5,42.49915873575553,pottmp_level=25_11,11.488366699218773,2017,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.537744140625023,2017,12,25
