long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,4.441644287109398,1990,1,5
-70.5,42.49915873575553,pottmp_level=5_2,3.6924072265625227,1990,2,5
-70.5,42.49915873575553,pottmp_level=5_3,3.5520263671875227,1990,3,5
-70.5,42.49915873575553,pottmp_level=5_4,4.754449462890648,1990,4,5
-70.5,42.49915873575553,pottmp_level=5_5,7.688806152343773,1990,5,5
-70.5,42.49915873575553,pottmp_level=5_6,11.576867675781273,1990,6,5
-70.5,42.49915873575553,pottmp_level=5_7,16.107324218750023,1990,7,5
-70.5,42.49915873575553,pottmp_level=5_8,19.763452148437523,1990,8,5
-70.5,42.49915873575553,pottmp_level=5_9,17.350946044921898,1990,9,5
-70.5,42.49915873575553,pottmp_level=5_10,14.259423828125023,1990,10,5
-70.5,42.49915873575553,pottmp_level=5_11,10.676568603515648,1990,11,5
-70.5,42.49915873575553,pottmp_level=5_12,8.331231689453148,1990,12,5
-70.5,42.49915873575553,pottmp_level=15_1,4.440118408203148,1990,1,15
-70.5,42.49915873575553,pottmp_level=15_2,3.6924072265625227,1990,2,15
-70.5,42.49915873575553,pottmp_level=15_3,3.5413452148437727,1990,3,15
-70.5,42.49915873575553,pottmp_level=15_4,4.551507568359398,1990,4,15
-70.5,42.49915873575553,pottmp_level=15_5,7.342431640625023,1990,5,15
-70.5,42.49915873575553,pottmp_level=15_6,9.741174316406273,1990,6,15
-70.5,42.49915873575553,pottmp_level=15_7,12.554986572265648,1990,7,15
-70.5,42.49915873575553,pottmp_level=15_8,16.690240478515648,1990,8,15
-70.5,42.49915873575553,pottmp_level=15_9,17.233453369140648,1990,9,15
-70.5,42.49915873575553,pottmp_level=15_10,14.268579101562523,1990,10,15
-70.5,42.49915873575553,pottmp_level=15_11,10.685723876953148,1990,11,15
-70.5,42.49915873575553,pottmp_level=15_12,8.334283447265648,1990,12,15
-70.5,42.49915873575553,pottmp_level=25_1,4.444696044921898,1990,1,25
-70.5,42.49915873575553,pottmp_level=25_2,3.7000366210937727,1990,2,25
-70.5,42.49915873575553,pottmp_level=25_3,3.5352416992187727,1990,3,25
-70.5,42.49915873575553,pottmp_level=25_4,4.461480712890648,1990,4,25
-70.5,42.49915873575553,pottmp_level=25_5,5.779870605468773,1990,5,25
-70.5,42.49915873575553,pottmp_level=25_6,6.497064208984398,1990,6,25
-70.5,42.49915873575553,pottmp_level=25_7,6.681695556640648,1990,7,25
-70.5,42.49915873575553,pottmp_level=25_8,11.038201904296898,1990,8,25
-70.5,42.49915873575553,pottmp_level=25_9,15.440515136718773,1990,9,25
-70.5,42.49915873575553,pottmp_level=25_10,14.286889648437523,1990,10,25
-70.5,42.49915873575553,pottmp_level=25_11,10.699456787109398,1990,11,25
-70.5,42.49915873575553,pottmp_level=25_12,8.334283447265648,1990,12,25
