long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,6.851068115234398,2001,1,5
-70.5,42.49915873575553,pottmp_level=5_2,5.695947265625023,2001,2,5
-70.5,42.49915873575553,pottmp_level=5_3,5.460961914062523,2001,3,5
-70.5,42.49915873575553,pottmp_level=5_4,5.235101318359398,2001,4,5
-70.5,42.49915873575553,pottmp_level=5_5,8.291528320312523,2001,5,5
-70.5,42.49915873575553,pottmp_level=5_6,13.682641601562523,2001,6,5
-70.5,42.49915873575553,pottmp_level=5_7,16.549859619140648,2001,7,5
-70.5,42.49915873575553,pottmp_level=5_8,18.501519775390648,2001,8,5
-70.5,42.49915873575553,pottmp_level=5_9,17.192254638671898,2001,9,5
-70.5,42.49915873575553,pottmp_level=5_10,14.451715087890648,2001,10,5
-70.5,42.49915873575553,pottmp_level=5_11,11.567712402343773,2001,11,5
-70.5,42.49915873575553,pottmp_level=5_12,9.796105957031273,2001,12,5
-70.5,42.49915873575553,pottmp_level=15_1,6.840386962890648,2001,1,15
-70.5,42.49915873575553,pottmp_level=15_2,5.698999023437523,2001,2,15
-70.5,42.49915873575553,pottmp_level=15_3,5.462487792968773,2001,3,15
-70.5,42.49915873575553,pottmp_level=15_4,5.225946044921898,2001,4,15
-70.5,42.49915873575553,pottmp_level=15_5,8.055017089843773,2001,5,15
-70.5,42.49915873575553,pottmp_level=15_6,11.051934814453148,2001,6,15
-70.5,42.49915873575553,pottmp_level=15_7,13.852014160156273,2001,7,15
-70.5,42.49915873575553,pottmp_level=15_8,15.710595703125023,2001,8,15
-70.5,42.49915873575553,pottmp_level=15_9,16.940484619140648,2001,9,15
-70.5,42.49915873575553,pottmp_level=15_10,14.427301025390648,2001,10,15
-70.5,42.49915873575553,pottmp_level=15_11,11.557031250000023,2001,11,15
-70.5,42.49915873575553,pottmp_level=15_12,9.791528320312523,2001,12,15
-70.5,42.49915873575553,pottmp_level=25_1,6.848016357421898,2001,1,25
-70.5,42.49915873575553,pottmp_level=25_2,5.700524902343773,2001,2,25
-70.5,42.49915873575553,pottmp_level=25_3,5.464013671875023,2001,3,25
-70.5,42.49915873575553,pottmp_level=25_4,5.212213134765648,2001,4,25
-70.5,42.49915873575553,pottmp_level=25_5,7.496545410156273,2001,5,25
-70.5,42.49915873575553,pottmp_level=25_6,8.599786376953148,2001,6,25
-70.5,42.49915873575553,pottmp_level=25_7,9.231500244140648,2001,7,25
-70.5,42.49915873575553,pottmp_level=25_8,11.288446044921898,2001,8,25
-70.5,42.49915873575553,pottmp_level=25_9,14.054956054687523,2001,9,25
-70.5,42.49915873575553,pottmp_level=25_10,14.361657714843773,2001,10,25
-70.5,42.49915873575553,pottmp_level=25_11,11.546350097656273,2001,11,25
-70.5,42.49915873575553,pottmp_level=25_12,9.793054199218773,2001,12,25
