long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,5.914147949218773,1998,1,5
-70.5,42.49915873575553,pottmp_level=5_2,4.513360595703148,1998,2,5
-70.5,42.49915873575553,pottmp_level=5_3,4.044885253906273,1998,3,5
-70.5,42.49915873575553,pottmp_level=5_4,5.348046875000023,1998,4,5
-70.5,42.49915873575553,pottmp_level=5_5,8.235070800781273,1998,5,5
-70.5,42.49915873575553,pottmp_level=5_6,12.142968750000023,1998,6,5
-70.5,42.49915873575553,pottmp_level=5_7,16.951165771484398,1998,7,5
-70.5,42.49915873575553,pottmp_level=5_8,18.507623291015648,1998,8,5
-70.5,42.49915873575553,pottmp_level=5_9,16.078332519531273,1998,9,5
-70.5,42.49915873575553,pottmp_level=5_10,12.110925292968773,1998,10,5
-70.5,42.49915873575553,pottmp_level=5_11,8.946160888671898,1998,11,5
-70.5,42.49915873575553,pottmp_level=5_12,7.305810546875023,1998,12,5
-70.5,42.49915873575553,pottmp_level=15_1,5.914147949218773,1998,1,15
-70.5,42.49915873575553,pottmp_level=15_2,4.513360595703148,1998,2,15
-70.5,42.49915873575553,pottmp_level=15_3,4.043359375000023,1998,3,15
-70.5,42.49915873575553,pottmp_level=15_4,5.299218750000023,1998,4,15
-70.5,42.49915873575553,pottmp_level=15_5,7.998559570312523,1998,5,15
-70.5,42.49915873575553,pottmp_level=15_6,10.807794189453148,1998,6,15
-70.5,42.49915873575553,pottmp_level=15_7,12.376458740234398,1998,7,15
-70.5,42.49915873575553,pottmp_level=15_8,11.671472167968773,1998,8,15
-70.5,42.49915873575553,pottmp_level=15_9,13.960351562500023,1998,9,15
-70.5,42.49915873575553,pottmp_level=15_10,12.068200683593773,1998,10,15
-70.5,42.49915873575553,pottmp_level=15_11,8.943109130859398,1998,11,15
-70.5,42.49915873575553,pottmp_level=15_12,7.321069335937523,1998,12,15
-70.5,42.49915873575553,pottmp_level=25_1,5.917199707031273,1998,1,25
-70.5,42.49915873575553,pottmp_level=25_2,4.517938232421898,1998,2,25
-70.5,42.49915873575553,pottmp_level=25_3,4.043359375000023,1998,3,25
-70.5,42.49915873575553,pottmp_level=25_4,5.082513427734398,1998,4,25
-70.5,42.49915873575553,pottmp_level=25_5,7.281365966796898,1998,5,25
-70.5,42.49915873575553,pottmp_level=25_6,9.136895751953148,1998,6,25
-70.5,42.49915873575553,pottmp_level=25_7,8.247277832031273,1998,7,25
-70.5,42.49915873575553,pottmp_level=25_8,7.662866210937523,1998,8,25
-70.5,42.49915873575553,pottmp_level=25_9,8.492974853515648,1998,9,25
-70.5,42.49915873575553,pottmp_level=25_10,10.852044677734398,1998,10,25
-70.5,42.49915873575553,pottmp_level=25_11,8.933953857421898,1998,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.339379882812523,1998,12,25
