long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,6.844964599609398,2007,1,5
-70.5,42.49915873575553,pottmp_level=5_2,4.406549072265648,2007,2,5
-70.5,42.49915873575553,pottmp_level=5_3,3.7442871093750227,2007,3,5
-70.5,42.49915873575553,pottmp_level=5_4,4.313470458984398,2007,4,5
-70.5,42.49915873575553,pottmp_level=5_5,7.850549316406273,2007,5,5
-70.5,42.49915873575553,pottmp_level=5_6,11.448693847656273,2007,6,5
-70.5,42.49915873575553,pottmp_level=5_7,15.683129882812523,2007,7,5
-70.5,42.49915873575553,pottmp_level=5_8,16.497979736328148,2007,8,5
-70.5,42.49915873575553,pottmp_level=5_9,15.246697998046898,2007,9,5
-70.5,42.49915873575553,pottmp_level=5_10,13.984765625000023,2007,10,5
-70.5,42.49915873575553,pottmp_level=5_11,9.886132812500023,2007,11,5
-70.5,42.49915873575553,pottmp_level=5_12,5.865319824218773,2007,12,5
-70.5,42.49915873575553,pottmp_level=15_1,6.835809326171898,2007,1,15
-70.5,42.49915873575553,pottmp_level=15_2,4.400445556640648,2007,2,15
-70.5,42.49915873575553,pottmp_level=15_3,3.7381835937500227,2007,3,15
-70.5,42.49915873575553,pottmp_level=15_4,4.160852050781273,2007,4,15
-70.5,42.49915873575553,pottmp_level=15_5,6.463494873046898,2007,5,15
-70.5,42.49915873575553,pottmp_level=15_6,8.994989013671898,2007,6,15
-70.5,42.49915873575553,pottmp_level=15_7,11.080926513671898,2007,7,15
-70.5,42.49915873575553,pottmp_level=15_8,12.503106689453148,2007,8,15
-70.5,42.49915873575553,pottmp_level=15_9,14.204492187500023,2007,9,15
-70.5,42.49915873575553,pottmp_level=15_10,14.350976562500023,2007,10,15
-70.5,42.49915873575553,pottmp_level=15_11,10.394281005859398,2007,11,15
-70.5,42.49915873575553,pottmp_level=15_12,6.507745361328148,2007,12,15
-70.5,42.49915873575553,pottmp_level=25_1,6.864801025390648,2007,1,25
-70.5,42.49915873575553,pottmp_level=25_2,4.418756103515648,2007,2,25
-70.5,42.49915873575553,pottmp_level=25_3,3.7473388671875227,2007,3,25
-70.5,42.49915873575553,pottmp_level=25_4,4.165429687500023,2007,4,25
-70.5,42.49915873575553,pottmp_level=25_5,5.735620117187523,2007,5,25
-70.5,42.49915873575553,pottmp_level=25_6,8.163354492187523,2007,6,25
-70.5,42.49915873575553,pottmp_level=25_7,10.850518798828148,2007,7,25
-70.5,42.49915873575553,pottmp_level=25_8,12.460382080078148,2007,8,25
-70.5,42.49915873575553,pottmp_level=25_9,13.966455078125023,2007,9,25
-70.5,42.49915873575553,pottmp_level=25_10,14.590570068359398,2007,10,25
-70.5,42.49915873575553,pottmp_level=25_11,11.473107910156273,2007,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.574365234375023,2007,12,25
