long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,5.767663574218773,1999,1,5
-70.5,42.49915873575553,pottmp_level=5_2,4.408074951171898,1999,2,5
-70.5,42.49915873575553,pottmp_level=5_3,3.1476379394531477,1999,3,5
-70.5,42.49915873575553,pottmp_level=5_4,4.166955566406273,1999,4,5
-70.5,42.49915873575553,pottmp_level=5_5,8.219812011718773,1999,5,5
-70.5,42.49915873575553,pottmp_level=5_6,14.024438476562523,1999,6,5
-70.5,42.49915873575553,pottmp_level=5_7,17.210565185546898,1999,7,5
-70.5,42.49915873575553,pottmp_level=5_8,19.035577392578148,1999,8,5
-70.5,42.49915873575553,pottmp_level=5_9,17.318902587890648,1999,9,5
-70.5,42.49915873575553,pottmp_level=5_10,13.314874267578148,1999,10,5
-70.5,42.49915873575553,pottmp_level=5_11,10.269128417968773,1999,11,5
-70.5,42.49915873575553,pottmp_level=5_12,8.099267578125023,1999,12,5
-70.5,42.49915873575553,pottmp_level=15_1,5.784448242187523,1999,1,15
-70.5,42.49915873575553,pottmp_level=15_2,4.420281982421898,1999,2,15
-70.5,42.49915873575553,pottmp_level=15_3,3.1476379394531477,1999,3,15
-70.5,42.49915873575553,pottmp_level=15_4,4.086083984375023,1999,4,15
-70.5,42.49915873575553,pottmp_level=15_5,7.961938476562523,1999,5,15
-70.5,42.49915873575553,pottmp_level=15_6,13.382043457031273,1999,6,15
-70.5,42.49915873575553,pottmp_level=15_7,14.086999511718773,1999,7,15
-70.5,42.49915873575553,pottmp_level=15_8,14.660760498046898,1999,8,15
-70.5,42.49915873575553,pottmp_level=15_9,16.383508300781273,1999,9,15
-70.5,42.49915873575553,pottmp_level=15_10,13.270623779296898,1999,10,15
-70.5,42.49915873575553,pottmp_level=15_11,10.263024902343773,1999,11,15
-70.5,42.49915873575553,pottmp_level=15_12,8.096215820312523,1999,12,15
-70.5,42.49915873575553,pottmp_level=25_1,5.805810546875023,1999,1,25
-70.5,42.49915873575553,pottmp_level=25_2,4.440118408203148,1999,2,25
-70.5,42.49915873575553,pottmp_level=25_3,3.1476379394531477,1999,3,25
-70.5,42.49915873575553,pottmp_level=25_4,4.107446289062523,1999,4,25
-70.5,42.49915873575553,pottmp_level=25_5,7.140985107421898,1999,5,25
-70.5,42.49915873575553,pottmp_level=25_6,10.179101562500023,1999,6,25
-70.5,42.49915873575553,pottmp_level=25_7,8.517388916015648,1999,7,25
-70.5,42.49915873575553,pottmp_level=25_8,9.738122558593773,1999,8,25
-70.5,42.49915873575553,pottmp_level=25_9,11.557031250000023,1999,9,25
-70.5,42.49915873575553,pottmp_level=25_10,12.399346923828148,1999,10,25
-70.5,42.49915873575553,pottmp_level=25_11,10.252343750000023,1999,11,25
-70.5,42.49915873575553,pottmp_level=25_12,8.093164062500023,1999,12,25
