long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,5.257989501953148,1984,1,5
-70.5,42.49915873575553,pottmp_level=5_2,4.194421386718773,1984,2,5
-70.5,42.49915873575553,pottmp_level=5_3,3.4009643554687727,1984,3,5
-70.5,42.49915873575553,pottmp_level=5_4,3.8282104492187727,1984,4,5
-70.5,42.49915873575553,pottmp_level=5_5,5.967553710937523,1984,5,5
-70.5,42.49915873575553,pottmp_level=5_6,10.284387207031273,1984,6,5
-70.5,42.49915873575553,pottmp_level=5_7,15.751794433593773,1984,7,5
-70.5,42.49915873575553,pottmp_level=5_8,17.753808593750023,1984,8,5
-70.5,42.49915873575553,pottmp_level=5_9,14.734002685546898,1984,9,5
-70.5,42.49915873575553,pottmp_level=5_10,11.108392333984398,1984,10,5
-70.5,42.49915873575553,pottmp_level=5_11,9.857141113281273,1984,11,5
-70.5,42.49915873575553,pottmp_level=5_12,7.678125000000023,1984,12,5
-70.5,42.49915873575553,pottmp_level=15_1,5.257989501953148,1984,1,15
-70.5,42.49915873575553,pottmp_level=15_2,4.192895507812523,1984,2,15
-70.5,42.49915873575553,pottmp_level=15_3,3.4055419921875227,1984,3,15
-70.5,42.49915873575553,pottmp_level=15_4,3.8144775390625227,1984,4,15
-70.5,42.49915873575553,pottmp_level=15_5,5.813439941406273,1984,5,15
-70.5,42.49915873575553,pottmp_level=15_6,9.239129638671898,1984,6,15
-70.5,42.49915873575553,pottmp_level=15_7,11.866784667968773,1984,7,15
-70.5,42.49915873575553,pottmp_level=15_8,9.387170410156273,1984,8,15
-70.5,42.49915873575553,pottmp_level=15_9,9.315423583984398,1984,9,15
-70.5,42.49915873575553,pottmp_level=15_10,10.356134033203148,1984,10,15
-70.5,42.49915873575553,pottmp_level=15_11,9.832727050781273,1984,11,15
-70.5,42.49915873575553,pottmp_level=15_12,7.659814453125023,1984,12,15
-70.5,42.49915873575553,pottmp_level=25_1,5.261041259765648,1984,1,25
-70.5,42.49915873575553,pottmp_level=25_2,4.194421386718773,1984,2,25
-70.5,42.49915873575553,pottmp_level=25_3,3.4070678710937727,1984,3,25
-70.5,42.49915873575553,pottmp_level=25_4,3.8160034179687727,1984,4,25
-70.5,42.49915873575553,pottmp_level=25_5,5.729516601562523,1984,5,25
-70.5,42.49915873575553,pottmp_level=25_6,8.079431152343773,1984,6,25
-70.5,42.49915873575553,pottmp_level=25_7,8.219812011718773,1984,7,25
-70.5,42.49915873575553,pottmp_level=25_8,6.634393310546898,1984,8,25
-70.5,42.49915873575553,pottmp_level=25_9,5.607446289062523,1984,9,25
-70.5,42.49915873575553,pottmp_level=25_10,7.594201660156273,1984,10,25
-70.5,42.49915873575553,pottmp_level=25_11,9.289483642578148,1984,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.636926269531273,1984,12,25
