long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,6.344476318359398,2000,1,5
-70.5,42.49915873575553,pottmp_level=5_2,4.661370849609398,2000,2,5
-70.5,42.49915873575553,pottmp_level=5_3,4.562188720703148,2000,3,5
-70.5,42.49915873575553,pottmp_level=5_4,5.590661621093773,2000,4,5
-70.5,42.49915873575553,pottmp_level=5_5,8.178613281250023,2000,5,5
-70.5,42.49915873575553,pottmp_level=5_6,12.352014160156273,2000,6,5
-70.5,42.49915873575553,pottmp_level=5_7,16.755853271484398,2000,7,5
-70.5,42.49915873575553,pottmp_level=5_8,17.970483398437523,2000,8,5
-70.5,42.49915873575553,pottmp_level=5_9,16.787896728515648,2000,9,5
-70.5,42.49915873575553,pottmp_level=5_10,14.181604003906273,2000,10,5
-70.5,42.49915873575553,pottmp_level=5_11,11.743188476562523,2000,11,5
-70.5,42.49915873575553,pottmp_level=5_12,9.526025390625023,2000,12,5
-70.5,42.49915873575553,pottmp_level=15_1,6.341424560546898,2000,1,15
-70.5,42.49915873575553,pottmp_level=15_2,4.656793212890648,2000,2,15
-70.5,42.49915873575553,pottmp_level=15_3,4.565240478515648,2000,3,15
-70.5,42.49915873575553,pottmp_level=15_4,5.578454589843773,2000,4,15
-70.5,42.49915873575553,pottmp_level=15_5,7.867333984375023,2000,5,15
-70.5,42.49915873575553,pottmp_level=15_6,11.883569335937523,2000,6,15
-70.5,42.49915873575553,pottmp_level=15_7,15.409997558593773,2000,7,15
-70.5,42.49915873575553,pottmp_level=15_8,17.669885253906273,2000,8,15
-70.5,42.49915873575553,pottmp_level=15_9,16.816888427734398,2000,9,15
-70.5,42.49915873575553,pottmp_level=15_10,14.187707519531273,2000,10,15
-70.5,42.49915873575553,pottmp_level=15_11,11.749291992187523,2000,11,15
-70.5,42.49915873575553,pottmp_level=15_12,9.522973632812523,2000,12,15
-70.5,42.49915873575553,pottmp_level=25_1,6.346002197265648,2000,1,25
-70.5,42.49915873575553,pottmp_level=25_2,4.662896728515648,2000,2,25
-70.5,42.49915873575553,pottmp_level=25_3,4.549981689453148,2000,3,25
-70.5,42.49915873575553,pottmp_level=25_4,5.560144042968773,2000,4,25
-70.5,42.49915873575553,pottmp_level=25_5,7.102838134765648,2000,5,25
-70.5,42.49915873575553,pottmp_level=25_6,9.561120605468773,2000,6,25
-70.5,42.49915873575553,pottmp_level=25_7,10.765069580078148,2000,7,25
-70.5,42.49915873575553,pottmp_level=25_8,13.176019287109398,2000,8,25
-70.5,42.49915873575553,pottmp_level=25_9,15.435937500000023,2000,9,25
-70.5,42.49915873575553,pottmp_level=25_10,14.210595703125023,2000,10,25
-70.5,42.49915873575553,pottmp_level=25_11,11.758447265625023,2000,11,25
-70.5,42.49915873575553,pottmp_level=25_12,9.530603027343773,2000,12,25
