long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,4.705621337890648,2015,1,5
-70.5,42.49915873575553,pottmp_level=5_2,3.5794921875000227,2015,2,5
-70.5,42.49915873575553,pottmp_level=5_3,2.5983215332031477,2015,3,5
-70.5,42.49915873575553,pottmp_level=5_4,4.180688476562523,2015,4,5
-70.5,42.49915873575553,pottmp_level=5_5,8.967523193359398,2015,5,5
-70.5,42.49915873575553,pottmp_level=5_6,14.051904296875023,2015,6,5
-70.5,42.49915873575553,pottmp_level=5_7,17.517297363281273,2015,7,5
-70.5,42.49915873575553,pottmp_level=5_8,19.024896240234398,2015,8,5
-70.5,42.49915873575553,pottmp_level=5_9,17.036614990234398,2015,9,5
-70.5,42.49915873575553,pottmp_level=5_10,11.184686279296898,2015,10,5
-70.5,42.49915873575553,pottmp_level=5_11,9.246759033203148,2015,11,5
-70.5,42.49915873575553,pottmp_level=5_12,7.302758789062523,2015,12,5
-70.5,42.49915873575553,pottmp_level=15_1,4.772760009765648,2015,1,15
-70.5,42.49915873575553,pottmp_level=15_2,3.5825439453125227,2015,2,15
-70.5,42.49915873575553,pottmp_level=15_3,2.5693298339843977,2015,3,15
-70.5,42.49915873575553,pottmp_level=15_4,4.104394531250023,2015,4,15
-70.5,42.49915873575553,pottmp_level=15_5,8.944635009765648,2015,5,15
-70.5,42.49915873575553,pottmp_level=15_6,13.961877441406273,2015,6,15
-70.5,42.49915873575553,pottmp_level=15_7,15.661767578125023,2015,7,15
-70.5,42.49915873575553,pottmp_level=15_8,15.881494140625023,2015,8,15
-70.5,42.49915873575553,pottmp_level=15_9,14.163293457031273,2015,9,15
-70.5,42.49915873575553,pottmp_level=15_10,11.274713134765648,2015,10,15
-70.5,42.49915873575553,pottmp_level=15_11,9.362756347656273,2015,11,15
-70.5,42.49915873575553,pottmp_level=15_12,7.301232910156273,2015,12,15
-70.5,42.49915873575553,pottmp_level=25_1,4.951287841796898,2015,1,25
-70.5,42.49915873575553,pottmp_level=25_2,3.5993286132812727,2015,2,25
-70.5,42.49915873575553,pottmp_level=25_3,2.6090026855468977,2015,3,25
-70.5,42.49915873575553,pottmp_level=25_4,4.295159912109398,2015,4,25
-70.5,42.49915873575553,pottmp_level=25_5,9.379541015625023,2015,5,25
-70.5,42.49915873575553,pottmp_level=25_6,14.195336914062523,2015,6,25
-70.5,42.49915873575553,pottmp_level=25_7,15.463403320312523,2015,7,25
-70.5,42.49915873575553,pottmp_level=25_8,15.663293457031273,2015,8,25
-70.5,42.49915873575553,pottmp_level=25_9,13.766564941406273,2015,9,25
-70.5,42.49915873575553,pottmp_level=25_10,11.999536132812523,2015,10,25
-70.5,42.49915873575553,pottmp_level=25_11,9.780847167968773,2015,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.542321777343773,2015,12,25
