long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,3.7625976562500227,2011,1,5
-70.5,42.49915873575553,pottmp_level=5_2,2.7799011230468977,2011,2,5
-70.5,42.49915873575553,pottmp_level=5_3,2.9111267089843977,2011,3,5
-70.5,42.49915873575553,pottmp_level=5_4,5.033685302734398,2011,4,5
-70.5,42.49915873575553,pottmp_level=5_5,9.040765380859398,2011,5,5
-70.5,42.49915873575553,pottmp_level=5_6,13.806237792968773,2011,6,5
-70.5,42.49915873575553,pottmp_level=5_7,17.863671875000023,2011,7,5
-70.5,42.49915873575553,pottmp_level=5_8,18.133752441406273,2011,8,5
-70.5,42.49915873575553,pottmp_level=5_9,15.904382324218773,2011,9,5
-70.5,42.49915873575553,pottmp_level=5_10,13.081414794921898,2011,10,5
-70.5,42.49915873575553,pottmp_level=5_11,8.956842041015648,2011,11,5
-70.5,42.49915873575553,pottmp_level=5_12,7.220330810546898,2011,12,5
-70.5,42.49915873575553,pottmp_level=15_1,3.7595458984375227,2011,1,15
-70.5,42.49915873575553,pottmp_level=15_2,2.7875305175781477,2011,2,15
-70.5,42.49915873575553,pottmp_level=15_3,2.9477478027343977,2011,3,15
-70.5,42.49915873575553,pottmp_level=15_4,5.100823974609398,2011,4,15
-70.5,42.49915873575553,pottmp_level=15_5,8.470086669921898,2011,5,15
-70.5,42.49915873575553,pottmp_level=15_6,11.662316894531273,2011,6,15
-70.5,42.49915873575553,pottmp_level=15_7,14.218225097656273,2011,7,15
-70.5,42.49915873575553,pottmp_level=15_8,15.031549072265648,2011,8,15
-70.5,42.49915873575553,pottmp_level=15_9,14.096154785156273,2011,9,15
-70.5,42.49915873575553,pottmp_level=15_10,12.628228759765648,2011,10,15
-70.5,42.49915873575553,pottmp_level=15_11,8.981256103515648,2011,11,15
-70.5,42.49915873575553,pottmp_level=15_12,7.325646972656273,2011,12,15
-70.5,42.49915873575553,pottmp_level=25_1,3.7687011718750227,2011,1,25
-70.5,42.49915873575553,pottmp_level=25_2,2.8073669433593977,2011,2,25
-70.5,42.49915873575553,pottmp_level=25_3,3.0835510253906477,2011,3,25
-70.5,42.49915873575553,pottmp_level=25_4,5.209161376953148,2011,4,25
-70.5,42.49915873575553,pottmp_level=25_5,8.470086669921898,2011,5,25
-70.5,42.49915873575553,pottmp_level=25_6,11.926293945312523,2011,6,25
-70.5,42.49915873575553,pottmp_level=25_7,13.827600097656273,2011,7,25
-70.5,42.49915873575553,pottmp_level=25_8,13.215692138671898,2011,8,25
-70.5,42.49915873575553,pottmp_level=25_9,12.837274169921898,2011,9,25
-70.5,42.49915873575553,pottmp_level=25_10,11.680627441406273,2011,10,25
-70.5,42.49915873575553,pottmp_level=25_11,9.194879150390648,2011,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.676599121093773,2011,12,25
