long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,4.522515869140648,2019,1,5
-70.5,42.49915873575553,pottmp_level=5_2,4.273767089843773,2019,2,5
-70.5,42.49915873575553,pottmp_level=5_3,4.189843750000023,2019,3,5
-70.5,42.49915873575553,pottmp_level=5_4,9.294061279296898,2019,4,5
-70.5,42.49915873575553,pottmp_level=5_5,12.927301025390648,2019,5,5
-70.5,42.49915873575553,pottmp_level=5_6,16.745172119140648,2019,6,5
-70.5,42.49915873575553,pottmp_level=5_7,20.047265625000023,2019,7,5
-70.5,42.49915873575553,pottmp_level=5_8,20.953668212890648,2019,8,5
-70.5,42.49915873575553,pottmp_level=5_9,18.661737060546898,2019,9,5
-70.5,42.49915873575553,pottmp_level=5_10,15.799096679687523,2019,10,5
-70.5,42.49915873575553,pottmp_level=5_11,13.516320800781273,2019,11,5
-70.5,42.49915873575553,pottmp_level=5_12,10.748284912109398,2019,12,5
-70.5,42.49915873575553,pottmp_level=15_1,4.649163818359398,2019,1,15
-70.5,42.49915873575553,pottmp_level=15_2,4.252404785156273,2019,2,15
-70.5,42.49915873575553,pottmp_level=15_3,4.107446289062523,2019,3,15
-70.5,42.49915873575553,pottmp_level=15_4,9.286431884765648,2019,4,15
-70.5,42.49915873575553,pottmp_level=15_5,12.942559814453148,2019,5,15
-70.5,42.49915873575553,pottmp_level=15_6,16.765008544921898,2019,6,15
-70.5,42.49915873575553,pottmp_level=15_7,20.044213867187523,2019,7,15
-70.5,42.49915873575553,pottmp_level=15_8,20.929254150390648,2019,8,15
-70.5,42.49915873575553,pottmp_level=15_9,18.623590087890648,2019,9,15
-70.5,42.49915873575553,pottmp_level=15_10,15.792993164062523,2019,10,15
-70.5,42.49915873575553,pottmp_level=15_11,13.525476074218773,2019,11,15
-70.5,42.49915873575553,pottmp_level=15_12,10.762017822265648,2019,12,15
-70.5,42.49915873575553,pottmp_level=25_1,4.980279541015648,2019,1,25
-70.5,42.49915873575553,pottmp_level=25_2,4.336358642578148,2019,2,25
-70.5,42.49915873575553,pottmp_level=25_3,4.395867919921898,2019,3,25
-70.5,42.49915873575553,pottmp_level=25_4,9.344445800781273,2019,4,25
-70.5,42.49915873575553,pottmp_level=25_5,12.947137451171898,2019,5,25
-70.5,42.49915873575553,pottmp_level=25_6,16.743646240234398,2019,6,25
-70.5,42.49915873575553,pottmp_level=25_7,19.754296875000023,2019,7,25
-70.5,42.49915873575553,pottmp_level=25_8,20.720208740234398,2019,8,25
-70.5,42.49915873575553,pottmp_level=25_9,18.559503173828148,2019,9,25
-70.5,42.49915873575553,pottmp_level=25_10,15.789941406250023,2019,10,25
-70.5,42.49915873575553,pottmp_level=25_11,13.527001953125023,2019,11,25
-70.5,42.49915873575553,pottmp_level=25_12,10.766595458984398,2019,12,25
