long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,5.760034179687523,1983,1,5
-70.5,42.49915873575553,pottmp_level=5_2,3.9502807617187727,1983,2,5
-70.5,42.49915873575553,pottmp_level=5_3,3.2483764648437727,1983,3,5
-70.5,42.49915873575553,pottmp_level=5_4,3.4787841796875227,1983,4,5
-70.5,42.49915873575553,pottmp_level=5_5,5.729516601562523,1983,5,5
-70.5,42.49915873575553,pottmp_level=5_6,11.025994873046898,1983,6,5
-70.5,42.49915873575553,pottmp_level=5_7,14.968988037109398,1983,7,5
-70.5,42.49915873575553,pottmp_level=5_8,15.292474365234398,1983,8,5
-70.5,42.49915873575553,pottmp_level=5_9,15.713647460937523,1983,9,5
-70.5,42.49915873575553,pottmp_level=5_10,12.620599365234398,1983,10,5
-70.5,42.49915873575553,pottmp_level=5_11,10.374444580078148,1983,11,5
-70.5,42.49915873575553,pottmp_level=5_12,7.578942871093773,1983,12,5
-70.5,42.49915873575553,pottmp_level=15_1,5.747827148437523,1983,1,15
-70.5,42.49915873575553,pottmp_level=15_2,3.9380737304687727,1983,2,15
-70.5,42.49915873575553,pottmp_level=15_3,3.2483764648437727,1983,3,15
-70.5,42.49915873575553,pottmp_level=15_4,3.4452148437500227,1983,4,15
-70.5,42.49915873575553,pottmp_level=15_5,5.366357421875023,1983,5,15
-70.5,42.49915873575553,pottmp_level=15_6,8.070275878906273,1983,6,15
-70.5,42.49915873575553,pottmp_level=15_7,10.284387207031273,1983,7,15
-70.5,42.49915873575553,pottmp_level=15_8,13.252313232421898,1983,8,15
-70.5,42.49915873575553,pottmp_level=15_9,14.695855712890648,1983,9,15
-70.5,42.49915873575553,pottmp_level=15_10,12.440545654296898,1983,10,15
-70.5,42.49915873575553,pottmp_level=15_11,10.377496337890648,1983,11,15
-70.5,42.49915873575553,pottmp_level=15_12,7.578942871093773,1983,12,15
-70.5,42.49915873575553,pottmp_level=25_1,5.729516601562523,1983,1,25
-70.5,42.49915873575553,pottmp_level=25_2,3.9304443359375227,1983,2,25
-70.5,42.49915873575553,pottmp_level=25_3,3.2483764648437727,1983,3,25
-70.5,42.49915873575553,pottmp_level=25_4,3.4162231445312727,1983,4,25
-70.5,42.49915873575553,pottmp_level=25_5,5.370935058593773,1983,5,25
-70.5,42.49915873575553,pottmp_level=25_6,8.196923828125023,1983,6,25
-70.5,42.49915873575553,pottmp_level=25_7,9.579431152343773,1983,7,25
-70.5,42.49915873575553,pottmp_level=25_8,9.765588378906273,1983,8,25
-70.5,42.49915873575553,pottmp_level=25_9,11.521936035156273,1983,9,25
-70.5,42.49915873575553,pottmp_level=25_10,11.227410888671898,1983,10,25
-70.5,42.49915873575553,pottmp_level=25_11,10.382073974609398,1983,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.574365234375023,1983,12,25
