long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,5.257989501953148,1986,1,5
-70.5,42.49915873575553,pottmp_level=5_2,3.8175292968750227,1986,2,5
-70.5,42.49915873575553,pottmp_level=5_3,3.4452148437500227,1986,3,5
-70.5,42.49915873575553,pottmp_level=5_4,5.257989501953148,1986,4,5
-70.5,42.49915873575553,pottmp_level=5_5,7.752893066406273,1986,5,5
-70.5,42.49915873575553,pottmp_level=5_6,10.874932861328148,1986,6,5
-70.5,42.49915873575553,pottmp_level=5_7,14.361657714843773,1986,7,5
-70.5,42.49915873575553,pottmp_level=5_8,16.729913330078148,1986,8,5
-70.5,42.49915873575553,pottmp_level=5_9,14.825555419921898,1986,9,5
-70.5,42.49915873575553,pottmp_level=5_10,12.626702880859398,1986,10,5
-70.5,42.49915873575553,pottmp_level=5_11,10.572808837890648,1986,11,5
-70.5,42.49915873575553,pottmp_level=5_12,8.726434326171898,1986,12,5
-70.5,42.49915873575553,pottmp_level=15_1,5.264093017578148,1986,1,15
-70.5,42.49915873575553,pottmp_level=15_2,3.8480468750000227,1986,2,15
-70.5,42.49915873575553,pottmp_level=15_3,3.4909912109375227,1986,3,15
-70.5,42.49915873575553,pottmp_level=15_4,5.183221435546898,1986,4,15
-70.5,42.49915873575553,pottmp_level=15_5,7.493493652343773,1986,5,15
-70.5,42.49915873575553,pottmp_level=15_6,10.437005615234398,1986,6,15
-70.5,42.49915873575553,pottmp_level=15_7,12.899835205078148,1986,7,15
-70.5,42.49915873575553,pottmp_level=15_8,12.904412841796898,1986,8,15
-70.5,42.49915873575553,pottmp_level=15_9,14.138879394531273,1986,9,15
-70.5,42.49915873575553,pottmp_level=15_10,12.574822998046898,1986,10,15
-70.5,42.49915873575553,pottmp_level=15_11,10.568231201171898,1986,11,15
-70.5,42.49915873575553,pottmp_level=15_12,8.726434326171898,1986,12,15
-70.5,42.49915873575553,pottmp_level=25_1,5.270196533203148,1986,1,25
-70.5,42.49915873575553,pottmp_level=25_2,3.9136596679687727,1986,2,25
-70.5,42.49915873575553,pottmp_level=25_3,3.5932250976562727,1986,3,25
-70.5,42.49915873575553,pottmp_level=25_4,5.068780517578148,1986,4,25
-70.5,42.49915873575553,pottmp_level=25_5,6.934991455078148,1986,5,25
-70.5,42.49915873575553,pottmp_level=25_6,7.986352539062523,1986,6,25
-70.5,42.49915873575553,pottmp_level=25_7,9.637414550781273,1986,7,25
-70.5,42.49915873575553,pottmp_level=25_8,10.154687500000023,1986,8,25
-70.5,42.49915873575553,pottmp_level=25_9,11.969018554687523,1986,9,25
-70.5,42.49915873575553,pottmp_level=25_10,12.178063964843773,1986,10,25
-70.5,42.49915873575553,pottmp_level=25_11,10.551446533203148,1986,11,25
-70.5,42.49915873575553,pottmp_level=25_12,8.729486083984398,1986,12,25
