long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,5.093194580078148,1994,1,5
-70.5,42.49915873575553,pottmp_level=5_2,3.1293273925781477,1994,2,5
-70.5,42.49915873575553,pottmp_level=5_3,2.4838806152343977,1994,3,5
-70.5,42.49915873575553,pottmp_level=5_4,3.6206909179687727,1994,4,5
-70.5,42.49915873575553,pottmp_level=5_5,6.669488525390648,1994,5,5
-70.5,42.49915873575553,pottmp_level=5_6,11.273187255859398,1994,6,5
-70.5,42.49915873575553,pottmp_level=5_7,17.065606689453148,1994,7,5
-70.5,42.49915873575553,pottmp_level=5_8,18.098657226562523,1994,8,5
-70.5,42.49915873575553,pottmp_level=5_9,15.806726074218773,1994,9,5
-70.5,42.49915873575553,pottmp_level=5_10,13.333184814453148,1994,10,5
-70.5,42.49915873575553,pottmp_level=5_11,10.710137939453148,1994,11,5
-70.5,42.49915873575553,pottmp_level=5_12,7.935998535156273,1994,12,5
-70.5,42.49915873575553,pottmp_level=15_1,5.093194580078148,1994,1,15
-70.5,42.49915873575553,pottmp_level=15_2,3.1278015136718977,1994,2,15
-70.5,42.49915873575553,pottmp_level=15_3,2.4793029785156477,1994,3,15
-70.5,42.49915873575553,pottmp_level=15_4,3.6054321289062727,1994,4,15
-70.5,42.49915873575553,pottmp_level=15_5,6.378045654296898,1994,5,15
-70.5,42.49915873575553,pottmp_level=15_6,10.026513671875023,1994,6,15
-70.5,42.49915873575553,pottmp_level=15_7,11.659265136718773,1994,7,15
-70.5,42.49915873575553,pottmp_level=15_8,15.298577880859398,1994,8,15
-70.5,42.49915873575553,pottmp_level=15_9,15.792993164062523,1994,9,15
-70.5,42.49915873575553,pottmp_level=15_10,13.322503662109398,1994,10,15
-70.5,42.49915873575553,pottmp_level=15_11,10.696405029296898,1994,11,15
-70.5,42.49915873575553,pottmp_level=15_12,7.929895019531273,1994,12,15
-70.5,42.49915873575553,pottmp_level=25_1,5.093194580078148,1994,1,25
-70.5,42.49915873575553,pottmp_level=25_2,3.1293273925781477,1994,2,25
-70.5,42.49915873575553,pottmp_level=25_3,2.4731994628906477,1994,3,25
-70.5,42.49915873575553,pottmp_level=25_4,3.6069580078125227,1994,4,25
-70.5,42.49915873575553,pottmp_level=25_5,5.958398437500023,1994,5,25
-70.5,42.49915873575553,pottmp_level=25_6,6.510797119140648,1994,6,25
-70.5,42.49915873575553,pottmp_level=25_7,7.041802978515648,1994,7,25
-70.5,42.49915873575553,pottmp_level=25_8,12.136865234375023,1994,8,25
-70.5,42.49915873575553,pottmp_level=25_9,14.933892822265648,1994,9,25
-70.5,42.49915873575553,pottmp_level=25_10,13.305718994140648,1994,10,25
-70.5,42.49915873575553,pottmp_level=25_11,10.678094482421898,1994,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.922265625000023,1994,12,25
