long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,4.031152343750023,1982,1,5
-70.5,42.49915873575553,pottmp_level=5_2,2.5235534667968977,1982,2,5
-70.5,42.49915873575553,pottmp_level=5_3,2.3190856933593977,1982,3,5
-70.5,42.49915873575553,pottmp_level=5_4,3.6664672851562727,1982,4,5
-70.5,42.49915873575553,pottmp_level=5_5,5.598291015625023,1982,5,5
-70.5,42.49915873575553,pottmp_level=5_6,9.956323242187523,1982,6,5
-70.5,42.49915873575553,pottmp_level=5_7,15.133782958984398,1982,7,5
-70.5,42.49915873575553,pottmp_level=5_8,15.718225097656273,1982,8,5
-70.5,42.49915873575553,pottmp_level=5_9,14.146508789062523,1982,9,5
-70.5,42.49915873575553,pottmp_level=5_10,10.310327148437523,1982,10,5
-70.5,42.49915873575553,pottmp_level=5_11,8.055017089843773,1982,11,5
-70.5,42.49915873575553,pottmp_level=5_12,6.922784423828148,1982,12,5
-70.5,42.49915873575553,pottmp_level=15_1,4.025048828125023,1982,1,15
-70.5,42.49915873575553,pottmp_level=15_2,2.5266052246093977,1982,2,15
-70.5,42.49915873575553,pottmp_level=15_3,2.3312927246093977,1982,3,15
-70.5,42.49915873575553,pottmp_level=15_4,3.6924072265625227,1982,4,15
-70.5,42.49915873575553,pottmp_level=15_5,5.030633544921898,1982,5,15
-70.5,42.49915873575553,pottmp_level=15_6,9.478723144531273,1982,6,15
-70.5,42.49915873575553,pottmp_level=15_7,11.883569335937523,1982,7,15
-70.5,42.49915873575553,pottmp_level=15_8,11.073297119140648,1982,8,15
-70.5,42.49915873575553,pottmp_level=15_9,12.168908691406273,1982,9,15
-70.5,42.49915873575553,pottmp_level=15_10,9.437524414062523,1982,10,15
-70.5,42.49915873575553,pottmp_level=15_11,7.696435546875023,1982,11,15
-70.5,42.49915873575553,pottmp_level=15_12,6.909051513671898,1982,12,15
-70.5,42.49915873575553,pottmp_level=25_1,4.020471191406273,1982,1,25
-70.5,42.49915873575553,pottmp_level=25_2,2.5220275878906477,1982,2,25
-70.5,42.49915873575553,pottmp_level=25_3,2.3572326660156477,1982,3,25
-70.5,42.49915873575553,pottmp_level=25_4,3.7824340820312727,1982,4,25
-70.5,42.49915873575553,pottmp_level=25_5,4.621697998046898,1982,5,25
-70.5,42.49915873575553,pottmp_level=25_6,8.555535888671898,1982,6,25
-70.5,42.49915873575553,pottmp_level=25_7,8.360223388671898,1982,7,25
-70.5,42.49915873575553,pottmp_level=25_8,6.724420166015648,1982,8,25
-70.5,42.49915873575553,pottmp_level=25_9,8.032128906250023,1982,9,25
-70.5,42.49915873575553,pottmp_level=25_10,6.684747314453148,1982,10,25
-70.5,42.49915873575553,pottmp_level=25_11,6.968560791015648,1982,11,25
-70.5,42.49915873575553,pottmp_level=25_12,6.843438720703148,1982,12,25
