long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,5.787500000000023,1995,1,5
-70.5,42.49915873575553,pottmp_level=5_2,4.182214355468773,1995,2,5
-70.5,42.49915873575553,pottmp_level=5_3,2.9141784667968977,1995,3,5
-70.5,42.49915873575553,pottmp_level=5_4,3.4848876953125227,1995,4,5
-70.5,42.49915873575553,pottmp_level=5_5,6.164392089843773,1995,5,5
-70.5,42.49915873575553,pottmp_level=5_6,11.601281738281273,1995,6,5
-70.5,42.49915873575553,pottmp_level=5_7,16.726861572265648,1995,7,5
-70.5,42.49915873575553,pottmp_level=5_8,18.449639892578148,1995,8,5
-70.5,42.49915873575553,pottmp_level=5_9,16.146997070312523,1995,9,5
-70.5,42.49915873575553,pottmp_level=5_10,13.932885742187523,1995,10,5
-70.5,42.49915873575553,pottmp_level=5_11,10.626214599609398,1995,11,5
-70.5,42.49915873575553,pottmp_level=5_12,7.284417724609398,1995,12,5
-70.5,42.49915873575553,pottmp_level=15_1,5.792077636718773,1995,1,15
-70.5,42.49915873575553,pottmp_level=15_2,4.186791992187523,1995,2,15
-70.5,42.49915873575553,pottmp_level=15_3,2.8943420410156477,1995,3,15
-70.5,42.49915873575553,pottmp_level=15_4,3.4238525390625227,1995,4,15
-70.5,42.49915873575553,pottmp_level=15_5,5.865319824218773,1995,5,15
-70.5,42.49915873575553,pottmp_level=15_6,8.624200439453148,1995,6,15
-70.5,42.49915873575553,pottmp_level=15_7,11.654687500000023,1995,7,15
-70.5,42.49915873575553,pottmp_level=15_8,12.907464599609398,1995,8,15
-70.5,42.49915873575553,pottmp_level=15_9,14.357080078125023,1995,9,15
-70.5,42.49915873575553,pottmp_level=15_10,13.923730468750023,1995,10,15
-70.5,42.49915873575553,pottmp_level=15_11,10.621636962890648,1995,11,15
-70.5,42.49915873575553,pottmp_level=15_12,7.278314208984398,1995,12,15
-70.5,42.49915873575553,pottmp_level=25_1,5.802758789062523,1995,1,25
-70.5,42.49915873575553,pottmp_level=25_2,4.202050781250023,1995,2,25
-70.5,42.49915873575553,pottmp_level=25_3,2.9828430175781477,1995,3,25
-70.5,42.49915873575553,pottmp_level=25_4,3.5993286132812727,1995,4,25
-70.5,42.49915873575553,pottmp_level=25_5,5.483850097656273,1995,5,25
-70.5,42.49915873575553,pottmp_level=25_6,6.989923095703148,1995,6,25
-70.5,42.49915873575553,pottmp_level=25_7,9.434472656250023,1995,7,25
-70.5,42.49915873575553,pottmp_level=25_8,9.744226074218773,1995,8,25
-70.5,42.49915873575553,pottmp_level=25_9,11.798120117187523,1995,9,25
-70.5,42.49915873575553,pottmp_level=25_10,13.029534912109398,1995,10,25
-70.5,42.49915873575553,pottmp_level=25_11,10.626214599609398,1995,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.269158935546898,1995,12,25
