long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,7.923791503906273,2002,1,5
-70.5,42.49915873575553,pottmp_level=5_2,6.741204833984398,2002,2,5
-70.5,42.49915873575553,pottmp_level=5_3,6.004174804687523,2002,3,5
-70.5,42.49915873575553,pottmp_level=5_4,6.359735107421898,2002,4,5
-70.5,42.49915873575553,pottmp_level=5_5,8.500604248046898,2002,5,5
-70.5,42.49915873575553,pottmp_level=5_6,12.031579589843773,2002,6,5
-70.5,42.49915873575553,pottmp_level=5_7,17.088494873046898,2002,7,5
-70.5,42.49915873575553,pottmp_level=5_8,19.204949951171898,2002,8,5
-70.5,42.49915873575553,pottmp_level=5_9,17.729394531250023,2002,9,5
-70.5,42.49915873575553,pottmp_level=5_10,15.020867919921898,2002,10,5
-70.5,42.49915873575553,pottmp_level=5_11,11.053460693359398,2002,11,5
-70.5,42.49915873575553,pottmp_level=5_12,7.867333984375023,2002,12,5
-70.5,42.49915873575553,pottmp_level=15_1,7.914636230468773,2002,1,15
-70.5,42.49915873575553,pottmp_level=15_2,6.739678955078148,2002,2,15
-70.5,42.49915873575553,pottmp_level=15_3,6.004174804687523,2002,3,15
-70.5,42.49915873575553,pottmp_level=15_4,6.349053955078148,2002,4,15
-70.5,42.49915873575553,pottmp_level=15_5,8.421258544921898,2002,5,15
-70.5,42.49915873575553,pottmp_level=15_6,11.625695800781273,2002,6,15
-70.5,42.49915873575553,pottmp_level=15_7,15.779260253906273,2002,7,15
-70.5,42.49915873575553,pottmp_level=15_8,18.449639892578148,2002,8,15
-70.5,42.49915873575553,pottmp_level=15_9,17.689721679687523,2002,9,15
-70.5,42.49915873575553,pottmp_level=15_10,15.002557373046898,2002,10,15
-70.5,42.49915873575553,pottmp_level=15_11,11.044305419921898,2002,11,15
-70.5,42.49915873575553,pottmp_level=15_12,7.865808105468773,2002,12,15
-70.5,42.49915873575553,pottmp_level=25_1,7.919213867187523,2002,1,25
-70.5,42.49915873575553,pottmp_level=25_2,6.739678955078148,2002,2,25
-70.5,42.49915873575553,pottmp_level=25_3,6.002648925781273,2002,3,25
-70.5,42.49915873575553,pottmp_level=25_4,6.312432861328148,2002,4,25
-70.5,42.49915873575553,pottmp_level=25_5,8.102319335937523,2002,5,25
-70.5,42.49915873575553,pottmp_level=25_6,10.066186523437523,2002,6,25
-70.5,42.49915873575553,pottmp_level=25_7,11.512780761718773,2002,7,25
-70.5,42.49915873575553,pottmp_level=25_8,13.761987304687523,2002,8,25
-70.5,42.49915873575553,pottmp_level=25_9,16.667352294921898,2002,9,25
-70.5,42.49915873575553,pottmp_level=25_10,14.976617431640648,2002,10,25
-70.5,42.49915873575553,pottmp_level=25_11,11.033624267578148,2002,11,25
-70.5,42.49915873575553,pottmp_level=25_12,7.862756347656273,2002,12,25
