long,lat,id,pottmp_c,year,month,depth_m
-70.5,42.49915873575553,pottmp_level=5_1,7.365991210937523,2021,1,5
-70.5,42.49915873575553,pottmp_level=5_2,5.421990966796898,2021,2,5
-70.5,42.49915873575553,pottmp_level=5_3,4.721002197265648,2021,3,5
-70.5,42.49915873575553,pottmp_level=5_4,6.456994628906273,2021,4,5
-70.5,42.49915873575553,pottmp_level=5_5,10.757012939453148,2021,5,5
-70.5,42.49915873575553,pottmp_level=5_6,16.200006103515648,2021,6,5
-70.5,42.49915873575553,pottmp_level=5_7,19.142999267578148,2021,7,5
-70.5,42.49915873575553,pottmp_level=5_8,20.855004882812523,2021,8,5
-70.5,42.49915873575553,pottmp_level=5_9,19.274011230468773,2021,9,5
-70.5,42.49915873575553,pottmp_level=5_10,15.820001220703148,2021,10,5
-70.5,42.49915873575553,pottmp_level=5_11,11.252008056640648,2021,11,5
-70.5,42.49915873575553,pottmp_level=5_12,8.472009277343773,2021,12,5
-70.5,42.49915873575553,pottmp_level=15_1,7.373986816406273,2021,1,15
-70.5,42.49915873575553,pottmp_level=15_2,5.438989257812523,2021,2,15
-70.5,42.49915873575553,pottmp_level=15_3,4.676995849609398,2021,3,15
-70.5,42.49915873575553,pottmp_level=15_4,6.300012207031273,2021,4,15
-70.5,42.49915873575553,pottmp_level=15_5,9.067010498046898,2021,5,15
-70.5,42.49915873575553,pottmp_level=15_6,12.787988281250023,2021,6,15
-70.5,42.49915873575553,pottmp_level=15_7,13.528985595703148,2021,7,15
-70.5,42.49915873575553,pottmp_level=15_8,13.532006835937523,2021,8,15
-70.5,42.49915873575553,pottmp_level=15_9,15.274011230468773,2021,9,15
-70.5,42.49915873575553,pottmp_level=15_10,15.693994140625023,2021,10,15
-70.5,42.49915873575553,pottmp_level=15_11,11.270013427734398,2021,11,15
-70.5,42.49915873575553,pottmp_level=15_12,8.485009765625023,2021,12,15
-70.5,42.49915873575553,pottmp_level=25_1,7.392999267578148,2021,1,25
-70.5,42.49915873575553,pottmp_level=25_2,5.477990722656273,2021,2,25
-70.5,42.49915873575553,pottmp_level=25_3,4.676995849609398,2021,3,25
-70.5,42.49915873575553,pottmp_level=25_4,6.123010253906273,2021,4,25
-70.5,42.49915873575553,pottmp_level=25_5,8.352990722656273,2021,5,25
-70.5,42.49915873575553,pottmp_level=25_6,10.481988525390648,2021,6,25
-70.5,42.49915873575553,pottmp_level=25_7,9.990991210937523,2021,7,25
-70.5,42.49915873575553,pottmp_level=25_8,10.003015136718773,2021,8,25
-70.5,42.49915873575553,pottmp_level=25_9,12.068994140625023,2021,9,25
-70.5,42.49915873575553,pottmp_level=25_10,12.872003173828148,2021,10,25
-70.5,42.49915873575553,pottmp_level=25_11,11.303002929687523,2021,11,25
-70.5,42.49915873575553,pottmp_level=25_12,8.520989990234398,2021,12,25
